Cell_Num	X	Y	Genenames	CellGeneCount	ClassName	Prob
121	256.3618968386023	306.5565723793677	['Aldoc', 'Enc1', 'Npy', 'Nrsn1', 'Plp1']	[2.1371085628464512, 0.9946284090404964, 0.9419486332202867, 1.389010713458959, 0.9868626678696505]	['Astro.1', 'Astro.2', 'Astro.3', 'Astro.4', 'Astro.5', 'Calb2.Cntnap5a.Igfbp6', 'Calb2.Cntnap5a.Rspo3', 'Calb2.Cntnap5a.Vip', 'Calb2.Vip.Gpd1', 'Calb2.Vip.Igfbp4', 'Endo', 'Eryth.1', 'Eryth.2', 'Microglia.1', 'Microglia.2', 'Pvalb.Tac1.Nr4a2', 'Vip.Crh.C1ql1', 'Vsmc', 'Zero']	[0.14537097137108435, 0.09717747471408032, 0.04180522876508332, 0.0699034395134418, 0.2031298271993635, 0.0018177685361928729, 0.0011382342880883268, 0.0017869376838468222, 0.0011853431339932379, 0.0023872384859259113, 0.006098376708057244, 0.00846982991249049, 0.02326337866162051, 0.009800502468685647, 0.008138864712262005, 0.0015804961046353, 0.0014358710229196308, 0.00850462875734347, 0.3645905250725025]
122	261.1146907216495	2039.8853092783504	['3110035E14Rik', 'Arpp21', 'Gad1', 'Id2', 'Plp1', 'Satb1', 'Trp53i11', 'Zcchc12']	[0.008481866114403254, 0.9833405297379965, 1.975575697610768, 0.867590615651447, 0.010732814607739546, 0.8766270585920222, 0.9379726022819783, 0.0048091279324450386]	['Astro.1', 'Astro.2', 'Astro.3', 'Astro.4', 'Astro.5', 'Calb2.Cntnap5a.Igfbp6', 'Calb2.Cntnap5a.Rspo3', 'Calb2.Cntnap5a.Vip', 'Calb2.Cryab', 'Calb2.Vip.Gpd1', 'Calb2.Vip.Igfbp4', 'Calb2.Vip.Nos1', 'Endo', 'Eryth.1', 'Microglia.1', 'Microglia.2', 'Pvalb.Tac1.Nr4a2', 'Sst.Erbb4.Crh', 'Sst.Erbb4.Th', 'Vip.Crh.C1ql1', 'Vsmc', 'Zero']	[0.002951363367882593, 0.0028886680170656432, 0.0022187092284733584, 0.001492634584585017, 0.0027711762882736413, 0.014896548006194527, 0.002923686890843627, 0.003934363580376985, 0.0011057989580501185, 0.005429356224326629, 0.0026074491134234347, 0.001446308546630785, 0.010003198251313015, 0.005738620909209938, 0.01469437358997984, 0.011891700438970117, 0.014781377075905535, 0.0012586531772014239, 0.003132857012694485, 0.0032823650413125642, 0.012655825871223447, 0.8761054790018574]
123	269.3993831919815	347.26060138781804	['Hapln1', 'Plp1', 'Satb1']	[0.9924991242816189, 0.12830744602985084, 0.9939495063348304]	['Astro.5', 'Endo', 'Eryth.1', 'Microglia.1', 'Microglia.2', 'Vsmc', 'Zero']	[0.0010590405692219851, 0.0036349526882585377, 0.005974324886174973, 0.00742501389880141, 0.009078279138980407, 0.007755964730216023, 0.9622137169138567]
124	267.20528634361233	1485.7903083700442	['Aldoc', 'Cplx2', 'Gad1', 'Id2', 'Npy', 'Plp1', 'Rasgrf2', 'Rgs4', 'Serpini1', 'Sst']	[1.0135497312982495, 0.02001214892174253, 0.017093210225481086, 0.008387675113854782, 0.4335646738261255, 0.0025292401952119133, 0.147316365946535, 1.9861850350277335, 0.36517025957960925, 0.008203894541065421]	['Astro.1', 'Astro.2', 'Astro.3', 'Astro.4', 'Astro.5', 'Endo', 'Eryth.1', 'Eryth.2', 'Microglia.1', 'Microglia.2', 'Vsmc', 'Zero']	[0.00675662937744932, 0.0070831300505675284, 0.0021289088053741286, 0.002465990621922887, 0.008646680883244334, 0.0555076055668732, 0.00446842400493097, 0.0038961865721531055, 0.0064831974719417595, 0.007563754439189069, 0.04596959179118539, 0.846974819485716]
125	282.04297693920336	2059.301886792453	['3110035E14Rik', '6330403K07Rik', 'Cplx2', 'Gad1', 'Id2', 'Pcp4', 'Plp1', 'Rprm', 'Trp53i11', 'Zcchc12']	[0.030661735801031945, 0.9944820772605252, 0.9931503576850875, 4.8733562641749115, 1.1008668262898054, 0.9932501243325198, 0.034324199340751295, 0.45833499711851744, 0.042647894032723135, 1.986394642293384]	['Cacna2d1.Ndnf.Cxcl14', 'Cacna2d1.Ndnf.Rgs10', 'Calb2.Cntnap5a.Igfbp6', 'Calb2.Cntnap5a.Rspo3', 'Calb2.Cntnap5a.Vip', 'Calb2.Cryab', 'Calb2.Vip.Gpd1', 'Calb2.Vip.Igfbp4', 'Calb2.Vip.Nos1', 'Ntng1.Chrm2', 'Pvalb.C1ql1.Cpne5', 'Pvalb.C1ql1.Npy', 'Pvalb.Tac1.Nr4a2', 'Pvalb.Tac1.Syt2', 'Sst.Erbb4.Crh', 'Sst.Erbb4.Th', 'Vip.Crh.C1ql1', 'Vip.Crh.Pcp4', 'Zero']	[0.002820184863456412, 0.0025128872966768143, 0.41652702087505283, 0.05282176351390849, 0.08717369589474896, 0.06338920389714373, 0.051714611245050154, 0.04897613785173651, 0.030648254256638762, 0.0013065130681706241, 0.001360163459351819, 0.002153943509592483, 0.15961326697583117, 0.0015405990194938563, 0.0018931095336355923, 0.01316157854063472, 0.048957184814765735, 0.006549581912019281, 0.003116772377309351]
126	273.93795918367346	1594.7861224489795	['3110035E14Rik', 'Aldoc', 'Enc1', 'Rgs12', 'Satb1']	[0.004494010010541889, 0.5361247381983907, 0.983430457492066, 0.9898517030773496, 0.23899412819961152]	['Astro.1', 'Astro.2', 'Astro.5', 'Endo', 'Eryth.1', 'Microglia.1', 'Microglia.2', 'Vsmc', 'Zero']	[0.0021117293120680603, 0.0023430074913326163, 0.0033470208412100084, 0.008001815032091004, 0.004881984175835118, 0.007138936858641797, 0.008977875365541756, 0.010785173848253957, 0.9480475391316944]
127	277.45102339181284	1435.7719298245613	['Aldoc', 'Cryab', 'Cxcl14', 'Kctd12', 'Rorb']	[0.11242868998323115, 0.15659806120369538, 0.9916566545540219, 0.9938965639072539, 0.9896888435046414]	['Astro.1', 'Astro.2', 'Astro.3', 'Astro.4', 'Astro.5', 'Endo', 'Eryth.1', 'Microglia.1', 'Microglia.2', 'Vsmc', 'Zero']	[0.0035015980016250142, 0.0044770990770993365, 0.0012820923399520744, 0.002091149042207468, 0.0031552831093447325, 0.004411721301242017, 0.004797927551372771, 0.008736957367029109, 0.010553223770214806, 0.007166680334408774, 0.9481434105042488]
128	269.11571675302247	1938.6131260794473	['6330403K07Rik', 'Aldoc', 'Cryab', 'Enpp2']	[0.014234541791643492, 0.020693452206444866, 0.33576259017020504, 0.0011764030369354295]	['Astro.1', 'Astro.2', 'Astro.5', 'Endo', 'Eryth.1', 'Microglia.1', 'Microglia.2', 'Vsmc', 'Zero']	[0.0013218048154838903, 0.0012545976166116152, 0.0018261564139957936, 0.00525872688965506, 0.005974807381956685, 0.007623775929073616, 0.008994565137966577, 0.008325052903919456, 0.9564671509228108]
129	274.68116927260365	569.7362338545207	['Aldoc', 'Arpp21', 'Cplx2', 'Id2', 'Slc6a1']	[0.9688772443871054, 0.993606755254423, 0.21919158191690488, 1.3558755263602733, 0.9779673910767258]	['Astro.1', 'Astro.2', 'Astro.3', 'Astro.4', 'Astro.5', 'Endo', 'Eryth.1', 'Microglia.1', 'Microglia.2', 'Vsmc', 'Zero']	[0.05017903678079441, 0.0848728894497763, 0.04333949932991752, 0.05316412534976738, 0.03919129888100186, 0.008298191756154425, 0.004122713008011181, 0.01872869430296577, 0.011432513329567616, 0.006290921784089742, 0.6764928903601455]
130	272.93886462882097	2024.2838427947597	['3110035E14Rik', 'Arpp21', 'Cryab', 'Gad1', 'Id2', 'Plp1', 'Rgs4', 'Satb1', 'Zcchc12']	[0.9038782247948832, 0.005621395538247028, 0.0029213972104197277, 0.00966085969247578, 0.009056625095668505, 1.9880259508747518, 0.007621302556604525, 0.022691634718812827, 0.001824815397032979]	['Astro.1', 'Astro.2', 'Astro.3', 'Astro.4', 'Astro.5', 'Endo', 'Eryth.1', 'Eryth.2', 'Microglia.1', 'Microglia.2', 'Oligo.1', 'Oligo.4', 'Oligo.5', 'PC.CA1.1', 'PC.CA1.2', 'Vsmc', 'Zero']	[0.005526066899999527, 0.0031114790210539293, 0.0016030258836859154, 0.003437356008469251, 0.011024335896154952, 0.014771688500312512, 0.04863170743548282, 0.12280314184357304, 0.02033298585368765, 0.017885889576709092, 0.0013607281267789641, 0.004432153490046311, 0.03439502381211187, 0.003533575080659754, 0.0012104536983367862, 0.01773538733608761, 0.6818820305273563]
