x_global,y_global,fov_id,label,target,x_cell,y_cell
69,463,0,28,Plp1,66.10372299999926,459.9680900000003
69,570,0,0,Pde1a,,
69,620,0,26,Plp1,70.92188499999975,618.0006199999989
69,884,0,20,Plp1,56.52744299999995,884.3574300000018
69,890,0,20,Plp1,56.52744299999995,884.3574300000018
69,1367,0,30,Plp1,70.45362099999966,1355.735709999999
70,380,0,23,Plp1,59.085189000000355,369.54307999999946
70,629,0,26,Enpp2,70.92188499999975,618.0006199999989
70,652,0,24,Aldoc,63.94620799999939,658.4567900000002
70,675,0,24,Id2,63.94620799999939,658.4567900000002
70,1353,0,30,Enpp2,70.45362099999966,1355.735709999999
71,376,0,23,Plp1,59.085189000000355,369.54307999999946
71,404,0,32,Kctd12,72.75579300000027,400.70410000000084
71,453,0,28,Cryab,66.10372299999926,459.9680900000003
71,459,0,28,Plp1,66.10372299999926,459.9680900000003
71,464,0,28,Cryab,66.10372299999926,459.9680900000003
71,509,0,25,Sulf2,72.61700800000017,522.7672599999987
71,612,0,26,Cryab,70.92188499999975,618.0006199999989
71,625,0,26,Plp1,70.92188499999975,618.0006199999989
71,1323,0,0,Plp1,,
71,1369,0,30,Plp1,70.45362099999966,1355.735709999999
72,365,0,23,Plp1,59.085189000000355,369.54307999999946
72,465,0,28,Cryab,66.10372299999926,459.9680900000003
72,1316,0,33,Plp1,74.94434799999999,1310.53391
73,456,0,28,Plp1,66.10372299999926,459.9680900000003
73,570,0,0,Plp1,,
73,590,0,0,Plp1,,
73,609,0,26,Plp1,70.92188499999975,618.0006199999989
73,1352,0,30,Plp1,70.45362099999966,1355.735709999999
73,1367,0,30,Plp1,70.45362099999966,1355.735709999999
74,256,0,0,6330403K07Rik,,
74,888,0,20,Pcp4,56.52744299999995,884.3574300000018
74,1412,0,27,Pvalb,76.59490099999948,1415.8308400000005
75,248,0,0,Plp1,,
75,454,0,28,Plp1,66.10372299999926,459.9680900000003
75,471,0,28,Plp1,66.10372299999926,459.9680900000003
75,474,0,34,Plp1,90.452902,463.84396000000015
75,661,0,24,Aldoc,63.94620799999939,658.4567900000002
75,1361,0,30,Plp1,70.45362099999966,1355.735709999999
76,363,0,23,Plp1,59.085189000000355,369.54307999999946
76,595,0,26,Plp1,70.92188499999975,618.0006199999989
76,616,0,26,Plp1,70.92188499999975,618.0006199999989
76,620,0,26,Plp1,70.92188499999975,618.0006199999989
76,624,0,26,Enpp2,70.92188499999975,618.0006199999989
77,362,0,0,Plp1,,
77,460,0,34,Plp1,90.452902,463.84396000000015
77,468,0,34,Plp1,90.452902,463.84396000000015
77,607,0,26,Plp1,70.92188499999975,618.0006199999989
77,665,0,24,Plp1,63.94620799999939,658.4567900000002
77,1311,0,33,Plp1,74.94434799999999,1310.53391
78,376,0,35,Plp1,87.5140449999999,376.62920999999915
78,396,0,32,Plp1,72.75579300000027,400.70410000000084
78,1353,0,30,Plp1,70.45362099999966,1355.735709999999
78,1361,0,30,Plp1,70.45362099999966,1355.735709999999
78,1366,0,30,Plp1,70.45362099999966,1355.735709999999
79,405,0,32,Cryab,72.75579300000027,400.70410000000084
79,466,0,34,Cryab,90.452902,463.84396000000015
79,614,0,26,Plp1,70.92188499999975,618.0006199999989
79,945,0,0,Arpp21,,
79,1275,0,0,Plp1,,
79,1281,0,0,Plp1,,
80,188,0,36,Plp1,86.98778800000036,178.1899599999997
80,462,0,34,Enpp2,90.452902,463.84396000000015
80,607,0,26,Plp1,70.92188499999975,618.0006199999989
80,611,0,26,Cryab,70.92188499999975,618.0006199999989
80,1276,0,0,Plp1,,
81,363,0,0,Enpp2,,
81,390,0,35,Htr3a,87.5140449999999,376.62920999999915
81,1277,0,0,Plp1,,
81,1280,0,0,Plp1,,
82,375,0,35,Enpp2,87.5140449999999,376.62920999999915
82,406,0,32,Plp1,72.75579300000027,400.70410000000084
82,454,0,34,Cryab,90.452902,463.84396000000015
82,943,0,0,Arpp21,,
82,1364,0,30,Plp1,70.45362099999966,1355.735709999999
83,267,0,0,Cryab,,
83,401,0,32,Plp1,72.75579300000027,400.70410000000084
83,409,0,32,Plp1,72.75579300000027,400.70410000000084
83,474,0,34,Plp1,90.452902,463.84396000000015
83,1294,0,0,Plp1,,
84,174,0,36,Slc17a8,86.98778800000036,178.1899599999997
