Gene,y,x
Cryab,14756.643363745801,18164.0602429284
Slc6a1,14939.643363745801,18164.0602429284
Nrn1,15041.643363745801,18164.0602429284
Plp1,15121.643363745801,18164.0602429284
Reln,15250.643363745801,18164.0602429284
Plp1,15264.643363745801,18164.0602429284
Sst,15310.643363745801,18164.0602429284
Nrn1,15399.643363745801,18164.0602429284
Aldoc,15406.643363745801,18164.0602429284
Slc6a1,15752.643363745801,18164.0602429284
Gad1,14921.643363745801,18165.0602429284
Cck,15030.643363745801,18165.0602429284
Pvalb,15018.643363745801,18166.0602429284
Cpne5,15069.643363745801,18166.0602429284
Plp1,15225.643363745801,18166.0602429284
Sst,15315.643363745801,18166.0602429284
Gad1,15598.643363745801,18166.0602429284
Plp1,15605.643363745801,18166.0602429284
Aldoc,15688.643363745801,18166.0602429284
Gad1,15777.643363745801,18166.0602429284
Plp1,15939.643363745801,18166.0602429284
Trp53i11,15923.643363745801,18167.0602429284
Cxcl14,14914.643363745801,18168.0602429284
Reln,15229.643363745801,18168.0602429284
Cxcl14,15239.643363745801,18168.0602429284
Pcp4,15264.643363745801,18168.0602429284
Enpp2,15291.643363745801,18168.0602429284
Plp1,15444.643363745801,18168.0602429284
Gad1,15584.643363745801,18168.0602429284
Slc6a1,15618.643363745801,18168.0602429284
Aldoc,15733.643363745801,18168.0602429284
Aldoc,15783.643363745801,18168.0602429284
Slc6a1,15875.643363745801,18168.0602429284
Plp1,15947.643363745801,18168.0602429284
Gda,14715.643363745801,18169.0602429284
Cxcl14,15085.643363745801,18169.0602429284
Cnr1,15244.643363745801,18169.0602429284
Rasgrf2,15836.643363745801,18169.0602429284
Cxcl14,15893.643363745801,18169.0602429284
Cdh13,15190.643363745801,18170.0602429284
Plp1,15303.643363745801,18170.0602429284
Slc6a1,15451.643363745801,18170.0602429284
Chrm2,15568.643363745801,18170.0602429284
Gad1,15652.643363745801,18170.0602429284
Pvalb,15659.643363745801,18170.0602429284
Slc6a1,15711.643363745801,18170.0602429284
Aldoc,14745.643363745801,18171.0602429284
Cplx2,15136.643363745801,18171.0602429284
Rgs4,15593.643363745801,18171.0602429284
Slc6a1,15665.643363745801,18171.0602429284
Pcp4,15886.643363745801,18171.0602429284
Gad1,14925.643363745801,18172.0602429284
Pcp4,15028.643363745801,18172.0602429284
Cxcl14,15238.643363745801,18172.0602429284
Plp1,15298.643363745801,18172.0602429284
Pvalb,15692.643363745801,18172.0602429284
Plp1,15962.643363745801,18172.0602429284
Slc6a1,15480.643363745801,18173.0602429284
Col25a1,15701.643363745801,18173.0602429284
Pcp4,15868.643363745801,18173.0602429284
Ntng1,15056.643363745801,18174.0602429284
Plp1,15281.643363745801,18174.0602429284
Gad1,15576.643363745801,18174.0602429284
Nrn1,15016.643363745801,18175.0602429284
Gad1,15227.643363745801,18175.0602429284
Reln,15256.643363745801,18175.0602429284
Reln,15568.643363745801,18175.0602429284
Slc6a1,15640.643363745801,18175.0602429284
Cdh13,14888.643363745801,18176.0602429284
Cpne5,14939.643363745801,18176.0602429284
Rgs12,15204.643363745801,18176.0602429284
Cxcl14,15291.643363745801,18176.0602429284
Cxcl14,15403.643363745801,18176.0602429284
Gad1,15582.643363745801,18176.0602429284
Pvalb,15793.643363745801,18176.0602429284
Gad1,15870.643363745801,18176.0602429284
Nrn1,14690.643363745801,18177.0602429284
Bcl11b,15020.643363745801,18177.0602429284
Plp1,15218.643363745801,18177.0602429284
Col25a1,15394.643363745801,18177.0602429284
Aldoc,15518.643363745801,18177.0602429284
Pvalb,15694.643363745801,18177.0602429284
Cck,14685.643363745801,18178.0602429284
Cplx2,15043.643363745801,18178.0602429284
Cdh13,15251.643363745801,18178.0602429284
Slc6a1,15273.643363745801,18178.0602429284
Cplx2,15489.643363745801,18178.0602429284
Gad1,15593.643363745801,18178.0602429284
Cdh13,15930.643363745801,18178.0602429284
Reln,14919.643363745801,18179.0602429284
Slc6a1,15032.643363745801,18179.0602429284
Ntng1,15881.643363745801,18179.0602429284
Cxcl14,15888.643363745801,18179.0602429284
Aldoc,14966.643363745801,18180.0602429284
Sema3c,15159.643363745801,18180.0602429284
Rab3c,15244.643363745801,18180.0602429284
Slc6a1,15527.643363745801,18180.0602429284
Ntng1,15623.643363745801,18180.0602429284
Calb1,15699.643363745801,18180.0602429284
Gad1,15013.643363745801,18181.0602429284
Gad1,15082.643363745801,18181.0602429284
Plp1,15214.643363745801,18181.0602429284
Reln,15254.643363745801,18181.0602429284
Cplx2,15496.643363745801,18181.0602429284
Plp1,15570.643363745801,18181.0602429284
Reln,15588.643363745801,18181.0602429284
Col25a1,15681.643363745801,18181.0602429284
Sncg,15877.643363745801,18181.0602429284
Synpr,15920.643363745801,18181.0602429284
Plp1,14871.643363745801,18182.0602429284
Cxcl14,14955.643363745801,18182.0602429284
Cpne5,15052.643363745801,18182.0602429284
Slc6a1,15092.643363745801,18182.0602429284
Cpne5,15187.643363745801,18182.0602429284
Slc6a1,15825.643363745801,18182.0602429284
Plp1,14867.643363745801,18183.0602429284
Cplx2,14981.643363745801,18183.0602429284
Cxcl14,15121.643363745801,18183.0602429284
Reln,15228.643363745801,18183.0602429284
Gad1,15299.643363745801,18183.0602429284
Pnoc,15482.643363745801,18183.0602429284
Aldoc,15506.643363745801,18183.0602429284
Cnr1,15598.643363745801,18183.0602429284
Wfs1,15603.643363745801,18183.0602429284
Pvalb,15730.643363745801,18183.0602429284
Cxcl14,14917.643363745801,18184.0602429284
Kcnk2,15002.643363745801,18184.0602429284
Wfs1,15155.643363745801,18184.0602429284
Pvalb,15392.643363745801,18184.0602429284
