Gene,y,x
Cxcl14,9809.70598870981,20000.4303378907
Sst,9901.70598870981,20000.4303378907
Pde1a,9854.70598870981,20001.4303378907
Neurod6,9957.70598870981,20001.4303378907
Serpini1,9981.70598870981,20001.4303378907
Sst,9989.70598870981,20001.4303378907
Sst,9329.70598870981,20002.4303378907
Tac2,9531.70598870981,20002.4303378907
Slc6a1,9751.70598870981,20002.4303378907
Yjefn3,9834.70598870981,20002.4303378907
Rgs12,9740.70598870981,20003.4303378907
Nrn1,9793.70598870981,20003.4303378907
Cnr1,9901.70598870981,20003.4303378907
Slc6a1,9925.70598870981,20003.4303378907
Nrn1,9944.70598870981,20003.4303378907
Serpini1,9821.70598870981,20004.4303378907
Nrn1,9889.70598870981,20004.4303378907
Snca,9392.70598870981,20005.4303378907
Pnoc,9542.70598870981,20005.4303378907
Plcxd2,9610.70598870981,20005.4303378907
Prkca,9856.70598870981,20005.4303378907
Satb1,9953.70598870981,20005.4303378907
Neurod6,9995.70598870981,20005.4303378907
Rasgrf2,9395.70598870981,20006.4303378907
Pde1a,9476.70598870981,20006.4303378907
Synpr,9486.70598870981,20006.4303378907
Nrn1,9500.70598870981,20006.4303378907
Pde1a,9782.70598870981,20006.4303378907
Wfs1,9874.70598870981,20006.4303378907
Synpr,9879.70598870981,20006.4303378907
Bcl11b,9639.70598870981,20007.4303378907
Gad1,9650.70598870981,20007.4303378907
Sst,9691.70598870981,20007.4303378907
Npy,9730.70598870981,20007.4303378907
Pthlh,9764.70598870981,20007.4303378907
Snca,9850.70598870981,20007.4303378907
Pcp4,9870.70598870981,20007.4303378907
Nrn1,9937.70598870981,20007.4303378907
Satb1,9362.70598870981,20008.4303378907
Plp1,9663.70598870981,20008.4303378907
Ntng1,9695.70598870981,20008.4303378907
Lhx6,9700.70598870981,20008.4303378907
Slc6a1,9928.70598870981,20008.4303378907
Gad1,9970.70598870981,20008.4303378907
Col25a1,9609.70598870981,20009.4303378907
Cxcl14,9620.70598870981,20009.4303378907
Pthlh,9737.70598870981,20009.4303378907
Col25a1,9900.70598870981,20009.4303378907
Nrn1,9377.70598870981,20010.4303378907
Pnoc,9552.70598870981,20010.4303378907
Enpp2,9594.70598870981,20010.4303378907
Aldoc,9774.70598870981,20010.4303378907
Pcp4,9847.70598870981,20010.4303378907
Cxcl14,9908.70598870981,20010.4303378907
Pde1a,9981.70598870981,20010.4303378907
Gabrd,9993.70598870981,20010.4303378907
Slc6a1,9541.70598870981,20011.4303378907
Plp1,9671.70598870981,20011.4303378907
Cxcl14,9779.70598870981,20011.4303378907
Pde1a,9857.70598870981,20011.4303378907
Cadps2,9879.70598870981,20011.4303378907
Satb1,9953.70598870981,20011.4303378907
Nrn1,9328.70598870981,20012.4303378907
Sst,9482.70598870981,20012.4303378907
Plp1,9815.70598870981,20012.4303378907
Plp1,9892.70598870981,20012.4303378907
Plcxd2,9371.70598870981,20013.4303378907
Snca,9392.70598870981,20013.4303378907
Slc6a1,9748.70598870981,20013.4303378907
Slc6a1,9754.70598870981,20013.4303378907
Enpp2,9833.70598870981,20013.4303378907
Gad1,9874.70598870981,20013.4303378907
Prkca,9965.70598870981,20013.4303378907
Gabrd,9999.70598870981,20013.4303378907
Gad1,9867.70598870981,20014.4303378907
Cxcl14,9912.70598870981,20014.4303378907
Neurod6,9987.70598870981,20014.4303378907
Yjefn3,9639.70598870981,20015.4303378907
Slc6a1,9650.70598870981,20015.4303378907
Enpp2,9788.70598870981,20015.4303378907
Snca,9798.70598870981,20015.4303378907
Cxcl14,9928.70598870981,20015.4303378907
Rgs4,9735.70598870981,20016.4303378907
Id2,9845.70598870981,20016.4303378907
Neurod6,9979.70598870981,20016.4303378907
Plp1,9671.70598870981,20017.4303378907
Cpne5,9933.70598870981,20017.4303378907
Slc6a1,9967.70598870981,20018.4303378907
Sst,9365.70598870981,20019.4303378907
Bcl11b,9502.70598870981,20019.4303378907
Pvalb,9654.70598870981,20019.4303378907
Neurod6,9663.70598870981,20019.4303378907
Hapln1,9712.70598870981,20019.4303378907
Neurod6,9855.70598870981,20019.4303378907
Penk,9869.70598870981,20019.4303378907
Slc6a1,9941.70598870981,20019.4303378907
Enpp2,9952.70598870981,20019.4303378907
Cxcl14,9826.70598870981,20020.4303378907
Satb1,9894.70598870981,20020.4303378907
Trp53i11,9921.70598870981,20020.4303378907
Prkca,9976.70598870981,20020.4303378907
Rgs4,9991.70598870981,20020.4303378907
Id2,9996.70598870981,20020.4303378907
Rgs4,9822.70598870981,20021.4303378907
Nrn1,9981.70598870981,20021.4303378907
Snca,9366.70598870981,20022.4303378907
Cplx2,9545.70598870981,20022.4303378907
Neurod6,9861.70598870981,20022.4303378907
Rgs4,9881.70598870981,20022.4303378907
Trp53i11,9911.70598870981,20022.4303378907
Nrn1,9330.70598870981,20023.4303378907
Npy,9557.70598870981,20023.4303378907
Plp1,9569.70598870981,20023.4303378907
Slc17a8,9781.70598870981,20023.4303378907
Trp53i11,9785.70598870981,20023.4303378907
Cplx2,9795.70598870981,20023.4303378907
Tac2,9326.70598870981,20024.4303378907
Pde1a,9574.70598870981,20024.4303378907
Slc6a1,9661.70598870981,20024.4303378907
Cxcl14,9768.70598870981,20024.4303378907
Serpini1,9815.70598870981,20024.4303378907
Thsd7a,9868.70598870981,20024.4303378907
Rgs4,9918.70598870981,20024.4303378907
Neurod6,9973.70598870981,20024.4303378907
Pde1a,9987.70598870981,20024.4303378907
Nrn1,9375.70598870981,20025.4303378907
Aldoc,9642.70598870981,20025.4303378907
Wfs1,9653.70598870981,20025.4303378907
Gda,9695.70598870981,20025.4303378907
Synpr,9718.70598870981,20025.4303378907
Sst,9933.70598870981,20025.4303378907
Plp1,9685.70598870981,20026.4303378907
Htr3a,9775.70598870981,20026.4303378907
Pvalb,9845.70598870981,20026.4303378907
Nrn1,9895.70598870981,20026.4303378907
Gda,9962.70598870981,20026.4303378907
Slc6a1,9539.70598870981,20027.4303378907
Tac1,9669.70598870981,20027.4303378907
Tac2,9675.70598870981,20027.4303378907
Sst,9822.70598870981,20027.4303378907
Rgs12,9851.70598870981,20027.4303378907
Nrn1,9913.70598870981,20027.4303378907
Bcl11b,9923.70598870981,20027.4303378907
Rgs4,9981.70598870981,20027.4303378907
Snca,9996.70598870981,20027.4303378907
Aldoc,9796.70598870981,20028.4303378907
Pcp4,9833.70598870981,20028.4303378907
Rgs4,9391.70598870981,20029.4303378907
Reln,9534.70598870981,20029.4303378907
Reln,9554.70598870981,20029.4303378907
Kit,9647.70598870981,20029.4303378907
Rgs10,9869.70598870981,20029.4303378907
Tac2,9955.70598870981,20029.4303378907
Plp1,9686.70598870981,20030.4303378907
Pde1a,9823.70598870981,20030.4303378907
Rgs4,9989.70598870981,20030.4303378907
Cadps2,9381.70598870981,20031.4303378907
Pthlh,9675.70598870981,20031.4303378907
Aldoc,9718.70598870981,20031.4303378907
Pthlh,9857.70598870981,20031.4303378907
Prkca,9940.70598870981,20031.4303378907
Sncg,9865.70598870981,20032.4303378907
Prkca,9918.70598870981,20032.4303378907
Sst,9964.70598870981,20032.4303378907
Gda,9346.70598870981,20033.4303378907
Nrn1,9357.70598870981,20033.4303378907
Plp1,9702.70598870981,20033.4303378907
Neurod6,9997.70598870981,20033.4303378907
Snca,9389.70598870981,20034.4303378907
Synpr,9537.70598870981,20034.4303378907
Pthlh,9662.70598870981,20034.4303378907
Pthlh,9788.70598870981,20034.4303378907
Plp1,9884.70598870981,20034.4303378907
Pcp4,9893.70598870981,20034.4303378907
Trp53i11,9913.70598870981,20034.4303378907
Rgs4,9430.70598870981,20035.4303378907
Id2,9571.70598870981,20035.4303378907
Pnoc,9636.70598870981,20035.4303378907
Tac2,9751.70598870981,20035.4303378907
Nrn1,9834.70598870981,20035.4303378907
Cadps2,9875.70598870981,20035.4303378907
