Gene,y,x
Synpr,25642.663016950803,18028.503245796
Thsd7a,25815.663016950803,18028.503245796
Nr4a2,25873.663016950803,18028.503245796
Ndnf,25623.663016950803,18029.503245796
Bcl11b,25453.663016950803,18030.503245796
Rgs10,25487.663016950803,18030.503245796
Bcl11b,25630.663016950803,18030.503245796
Npy,25544.663016950803,18031.503245796
Thsd7a,25561.663016950803,18031.503245796
Lamp5,25857.663016950803,18031.503245796
Synpr,25935.663016950803,18031.503245796
Sst,25969.663016950803,18031.503245796
Cox6a2,25789.663016950803,18032.503245796
Rab3c,25833.663016950803,18032.503245796
Reln,25594.663016950803,18033.503245796
Penk,25589.663016950803,18034.503245796
Hapln1,25777.663016950803,18034.503245796
Cpne5,25895.663016950803,18034.503245796
Gabrd,25951.663016950803,18034.503245796
Penk,25567.663016950803,18035.503245796
Plp1,25578.663016950803,18035.503245796
Sst,25599.663016950803,18035.503245796
Rab3c,25730.663016950803,18035.503245796
Trp53i11,25512.663016950803,18036.503245796
Pthlh,25523.663016950803,18036.503245796
Rab3c,25559.663016950803,18036.503245796
Rab3c,25974.663016950803,18036.503245796
Pthlh,25959.663016950803,18037.503245796
Tac2,25608.663016950803,18038.503245796
Sst,25749.663016950803,18038.503245796
Ndnf,25787.663016950803,18038.503245796
Hapln1,25792.663016950803,18038.503245796
Wfs1,25855.663016950803,18038.503245796
Sst,25502.663016950803,18039.503245796
Plp1,25584.663016950803,18039.503245796
Cpne5,25593.663016950803,18039.503245796
Neurod6,25741.663016950803,18039.503245796
Sst,25891.663016950803,18039.503245796
Cdh13,25955.663016950803,18039.503245796
Aldoc,25426.663016950803,18040.503245796
Cplx2,25442.663016950803,18040.503245796
Slc6a1,25546.663016950803,18040.503245796
Rab3c,25674.663016950803,18040.503245796
Serpini1,25727.663016950803,18040.503245796
Pde1a,25923.663016950803,18040.503245796
Reln,25600.663016950803,18041.503245796
Trp53i11,25966.663016950803,18041.503245796
Hapln1,25779.663016950803,18042.503245796
Crh,25898.663016950803,18043.503245796
