Gene,y,x
Aldoc,14631.4793542548,12795.5386241303
Chrm2,14642.4793542548,12795.5386241303
Ntng1,14846.4793542548,12795.5386241303
Cryab,15251.4793542548,12795.5386241303
Pde1a,15336.4793542548,12795.5386241303
Calb2,15643.4793542548,12795.5386241303
Cxcl14,14709.4793542548,12796.5386241303
Plp1,14929.4793542548,12796.5386241303
Slc6a1,15033.4793542548,12796.5386241303
Cplx2,15110.4793542548,12796.5386241303
Slc6a1,15501.4793542548,12796.5386241303
Cck,15661.4793542548,12796.5386241303
Cryab,14974.4793542548,12797.5386241303
Tac1,15184.4793542548,12797.5386241303
Enpp2,15260.4793542548,12797.5386241303
Cxcl14,15388.4793542548,12797.5386241303
Cadps2,14836.4793542548,12798.5386241303
Plp1,14919.4793542548,12798.5386241303
Aldoc,15167.4793542548,12798.5386241303
Aldoc,15188.4793542548,12798.5386241303
Calb2,15197.4793542548,12798.5386241303
Cpne5,15323.4793542548,12798.5386241303
Gad1,15722.4793542548,12798.5386241303
Pthlh,14905.4793542548,12799.5386241303
Plp1,14925.4793542548,12799.5386241303
Pcp4,15624.4793542548,12799.5386241303
Slc6a1,15924.4793542548,12799.5386241303
Wfs1,14698.4793542548,12800.5386241303
Plp1,14935.4793542548,12800.5386241303
Tac1,15177.4793542548,12800.5386241303
Plp1,15252.4793542548,12800.5386241303
Cxcl14,15694.4793542548,12800.5386241303
Cadps2,14846.4793542548,12801.5386241303
Plp1,15272.4793542548,12801.5386241303
Tac1,15346.4793542548,12801.5386241303
Cxcl14,15368.4793542548,12801.5386241303
Plcxd2,15763.4793542548,12801.5386241303
Calb2,14857.4793542548,12802.5386241303
Aldoc,15458.4793542548,12802.5386241303
Chrm2,15498.4793542548,12802.5386241303
Plp1,15048.4793542548,12803.5386241303
Rgs4,15191.4793542548,12803.5386241303
Prkca,15286.4793542548,12803.5386241303
Aldoc,15314.4793542548,12803.5386241303
Cxcl14,15384.4793542548,12803.5386241303
Htr3a,15628.4793542548,12803.5386241303
Cck,15773.4793542548,12803.5386241303
Calb2,14843.4793542548,12804.5386241303
Pcp4,14947.4793542548,12804.5386241303
Slc6a1,15013.4793542548,12804.5386241303
Sst,15129.4793542548,12804.5386241303
Aldoc,15371.4793542548,12804.5386241303
Slc6a1,15644.4793542548,12804.5386241303
Aldoc,14831.4793542548,12805.5386241303
Aldoc,14966.4793542548,12805.5386241303
Slc6a1,15022.4793542548,12805.5386241303
Sncg,15309.4793542548,12805.5386241303
Sst,15613.4793542548,12805.5386241303
Plp1,15824.4793542548,12805.5386241303
Slc6a1,14877.4793542548,12806.5386241303
Aldoc,15195.4793542548,12806.5386241303
Aldoc,15338.4793542548,12806.5386241303
Aldoc,14993.4793542548,12807.5386241303
Plp1,15045.4793542548,12807.5386241303
Cplx2,15173.4793542548,12807.5386241303
Aldoc,15876.4793542548,12807.5386241303
Slc6a1,14711.4793542548,12808.5386241303
Penk,14868.4793542548,12808.5386241303
Plp1,15266.4793542548,12808.5386241303
Cryab,15270.4793542548,12808.5386241303
Sst,15605.4793542548,12808.5386241303
Slc6a1,15650.4793542548,12808.5386241303
Slc6a1,14698.4793542548,12809.5386241303
Cryab,14799.4793542548,12809.5386241303
Sncg,14836.4793542548,12809.5386241303
Penk,14856.4793542548,12809.5386241303
Calb2,15179.4793542548,12809.5386241303
Plp1,15256.4793542548,12809.5386241303
Grin3a,15289.4793542548,12809.5386241303
Reln,15295.4793542548,12809.5386241303
Trp53i11,15661.4793542548,12809.5386241303
Cxcl14,15924.4793542548,12809.5386241303
Cadps2,14846.4793542548,12810.5386241303
Tac1,14854.4793542548,12810.5386241303
Cdh13,15419.4793542548,12810.5386241303
Cplx2,15635.4793542548,12810.5386241303
Plp1,15852.4793542548,12810.5386241303
Plp1,15097.4793542548,12811.5386241303
Cxcl14,15102.4793542548,12811.5386241303
Calb2,15156.4793542548,12811.5386241303
Plp1,15262.4793542548,12811.5386241303
Tac1,14828.4793542548,12812.5386241303
Calb2,15189.4793542548,12812.5386241303
Cryab,15270.4793542548,12812.5386241303
Tac1,15906.4793542548,12812.5386241303
Rgs10,15964.4793542548,12813.5386241303
Aldoc,14823.4793542548,12814.5386241303
Slc6a1,14864.4793542548,12814.5386241303
Calb2,15165.4793542548,12814.5386241303
Cxcl14,15514.4793542548,12814.5386241303
Id2,15521.4793542548,12814.5386241303
Calb1,15295.4793542548,12815.5386241303
Penk,15301.4793542548,12815.5386241303
Plcxd2,15314.4793542548,12815.5386241303
Rasgrf2,15615.4793542548,12815.5386241303
Slc6a1,14849.4793542548,12816.5386241303
Penk,14875.4793542548,12816.5386241303
Id2,15527.4793542548,12816.5386241303
Aldoc,15729.4793542548,12816.5386241303
Wfs1,14623.4793542548,12817.5386241303
Penk,14881.4793542548,12817.5386241303
Pde1a,14954.4793542548,12817.5386241303
Calb2,15173.4793542548,12817.5386241303
Nrn1,15187.4793542548,12817.5386241303
Slc6a1,14858.4793542548,12818.5386241303
Calb2,15158.4793542548,12818.5386241303
Slc6a1,15340.4793542548,12818.5386241303
Slc6a1,14742.4793542548,12819.5386241303
Slc6a1,14798.4793542548,12819.5386241303
Reln,15151.4793542548,12819.5386241303
Tac1,15177.4793542548,12819.5386241303
Slc6a1,15365.4793542548,12819.5386241303
Calb2,15597.4793542548,12819.5386241303
Plp1,15624.4793542548,12819.5386241303
Prkca,15844.4793542548,12819.5386241303
Reln,15304.4793542548,12820.5386241303
Rgs10,15607.4793542548,12820.5386241303
Cxcl14,15767.4793542548,12820.5386241303
Calb2,14958.4793542548,12821.5386241303
Aldoc,14993.4793542548,12821.5386241303
Cplx2,15968.4793542548,12821.5386241303
Aldoc,14852.4793542548,12822.5386241303
Serpini1,15167.4793542548,12822.5386241303
Slc6a1,14846.4793542548,12823.5386241303
Penk,14865.4793542548,12823.5386241303
Plp1,15185.4793542548,12823.5386241303
Cpne5,15403.4793542548,12823.5386241303
Snca,14870.4793542548,12824.5386241303
Penk,14876.4793542548,12824.5386241303
Calb2,15158.4793542548,12824.5386241303
Slc6a1,15435.4793542548,12824.5386241303
Plp1,15625.4793542548,12824.5386241303
Cryab,15394.4793542548,12825.5386241303
Plp1,15555.4793542548,12825.5386241303
Cplx2,15704.4793542548,12825.5386241303
Reln,15177.4793542548,12826.5386241303
Aldoc,15920.4793542548,12826.5386241303
Nrn1,15972.4793542548,12826.5386241303
Penk,14862.4793542548,12827.5386241303
Nrn1,14944.4793542548,12827.5386241303
Calb2,14959.4793542548,12827.5386241303
Plp1,15196.4793542548,12827.5386241303
Cnr1,14953.4793542548,12828.5386241303
Nrn1,15172.4793542548,12828.5386241303
Plp1,15189.4793542548,12828.5386241303
Slc6a1,15426.4793542548,12828.5386241303
Calb2,15595.4793542548,12828.5386241303
Rasgrf2,15159.4793542548,12829.5386241303
Plp1,15561.4793542548,12829.5386241303
Slc6a1,15577.4793542548,12829.5386241303
Cplx2,15816.4793542548,12829.5386241303
Cplx2,15856.4793542548,12829.5386241303
Aldoc,14693.4793542548,12830.5386241303
Cxcl14,14842.4793542548,12830.5386241303
Aldoc,15165.4793542548,12830.5386241303
Plp1,15198.4793542548,12830.5386241303
Aldoc,14712.4793542548,12831.5386241303
Plp1,14726.4793542548,12831.5386241303
Plp1,15184.4793542548,12831.5386241303
Kit,15685.4793542548,12831.5386241303
Snca,15977.4793542548,12831.5386241303
Plp1,15204.4793542548,12832.5386241303
Plp1,15210.4793542548,12832.5386241303
Plp1,15610.4793542548,12832.5386241303
Tac1,15819.4793542548,12832.5386241303
Snca,15967.4793542548,12832.5386241303
Cxcl14,14678.4793542548,12833.5386241303
Tac1,14960.4793542548,12833.5386241303
Aldoc,15401.4793542548,12833.5386241303
Cadps2,15499.4793542548,12833.5386241303
Slc6a1,15520.4793542548,12833.5386241303
Hapln1,15574.4793542548,12833.5386241303
Gad1,15864.4793542548,12833.5386241303
Ntng1,14950.4793542548,12834.5386241303
Prkca,15407.4793542548,12834.5386241303
Cadps2,15490.4793542548,12834.5386241303
Aldoc,15783.4793542548,12834.5386241303
Rgs10,14894.4793542548,12835.5386241303
Aldoc,15358.4793542548,12835.5386241303
Slc6a1,15636.4793542548,12835.5386241303
Slc6a1,15752.4793542548,12835.5386241303
Aldoc,15937.4793542548,12835.5386241303
Rgs10,15987.4793542548,12835.5386241303
Slc6a1,14731.4793542548,12836.5386241303
Plp1,15177.4793542548,12836.5386241303
Plp1,15222.4793542548,12836.5386241303
Cxcl14,15426.4793542548,12836.5386241303
Cplx2,15467.4793542548,12836.5386241303
Plp1,15492.4793542548,12836.5386241303
Slc6a1,15572.4793542548,12836.5386241303
Aldoc,15006.4793542548,12837.5386241303
Plp1,15192.4793542548,12837.5386241303
Slc6a1,15373.4793542548,12837.5386241303
Aldoc,15450.4793542548,12837.5386241303
Plp1,15615.4793542548,12837.5386241303
Tac1,14889.4793542548,12838.5386241303
Snca,15778.4793542548,12838.5386241303
Rgs4,15970.4793542548,12838.5386241303
Rgs10,15985.4793542548,12838.5386241303
Plp1,15187.4793542548,12839.5386241303
Cryab,15198.4793542548,12839.5386241303
Reln,15789.4793542548,12839.5386241303
Aldoc,15948.4793542548,12839.5386241303
Cplx2,15954.4793542548,12839.5386241303
Slc6a1,14623.4793542548,12840.5386241303
Nrn1,15943.4793542548,12840.5386241303
Plp1,15335.4793542548,12841.5386241303
Aldoc,15345.4793542548,12841.5386241303
Aldoc,15564.4793542548,12841.5386241303
Pde1a,14937.4793542548,12842.5386241303
Slc6a1,15120.4793542548,12842.5386241303
Cplx2,15293.4793542548,12842.5386241303
Slc6a1,15391.4793542548,12842.5386241303
Penk,15682.4793542548,12842.5386241303
Aldoc,14960.4793542548,12843.5386241303
Slc6a1,15313.4793542548,12843.5386241303
Cadps2,15811.4793542548,12843.5386241303
Wfs1,15827.4793542548,12843.5386241303
Slc6a1,15630.4793542548,12844.5386241303
Plp1,15075.4793542548,12845.5386241303
Plp1,15200.4793542548,12845.5386241303
Slc6a1,15306.4793542548,12845.5386241303
Tac1,15789.4793542548,12845.5386241303
Rgs10,15058.4793542548,12846.5386241303
Plp1,15586.4793542548,12846.5386241303
Cryab,15598.4793542548,12846.5386241303
Cpne5,15766.4793542548,12846.5386241303
Prkca,14998.4793542548,12847.5386241303
Plp1,15193.4793542548,12847.5386241303
Tac1,14957.4793542548,12848.5386241303
Plp1,15178.4793542548,12848.5386241303
Plp1,15184.4793542548,12848.5386241303
Slc6a1,15388.4793542548,12848.5386241303
Cplx2,15797.4793542548,12848.5386241303
Cnr1,14962.4793542548,12849.5386241303
Tac1,15520.4793542548,12849.5386241303
Enpp2,14806.4793542548,12850.5386241303
Aldoc,14887.4793542548,12850.5386241303
Plp1,15071.4793542548,12850.5386241303
Prkca,15379.4793542548,12850.5386241303
Plp1,15574.4793542548,12850.5386241303
Plp1,15597.4793542548,12851.5386241303
Chodl,15788.4793542548,12851.5386241303
Calb2,15934.4793542548,12851.5386241303
Slc6a1,14799.4793542548,12852.5386241303
Aldoc,15147.4793542548,12852.5386241303
Plp1,15212.4793542548,12852.5386241303
Sncg,15608.4793542548,12852.5386241303
Reln,15741.4793542548,12852.5386241303
Tac1,15795.4793542548,12852.5386241303
Calb2,15946.4793542548,12852.5386241303
