Gene,y,x
Snca,23661.9003621892,16262.234610433201
Cplx2,23850.9003621892,16262.234610433201
Id2,23684.9003621892,16263.234610433201
Cck,23878.9003621892,16263.234610433201
Cck,23871.9003621892,16271.234610433201
Neurod6,23876.9003621892,16275.234610433201
Nrn1,23654.9003621892,16276.234610433201
Cplx2,23879.9003621892,16279.234610433201
Trp53i11,23661.9003621892,16280.234610433201
Pde1a,23887.9003621892,16283.234610433201
Id2,23847.9003621892,16287.234610433201
Snca,23836.9003621892,16289.234610433201
Neurod6,23730.9003621892,16290.234610433201
Plp1,23919.9003621892,16292.234610433201
Trp53i11,23726.9003621892,16293.234610433201
Cplx2,23806.9003621892,16294.234610433201
Cck,23671.9003621892,16297.234610433201
Cck,23719.9003621892,16297.234610433201
Cck,23662.9003621892,16300.234610433201
Pcp4,23648.9003621892,16304.234610433201
Rgs4,23864.9003621892,16305.234610433201
Rgs4,23863.9003621892,16311.234610433201
Nrn1,23874.9003621892,16311.234610433201
Cck,23711.9003621892,16315.234610433201
Id2,23646.9003621892,16317.234610433201
Cplx2,23870.9003621892,16320.234610433201
Cnr1,23801.9003621892,16323.234610433201
Aldoc,23924.9003621892,16331.234610433201
Cplx2,23638.9003621892,16359.234610433201
Cxcl14,23963.9003621892,16359.234610433201
Cplx2,23760.9003621892,16361.234610433201
Slc6a1,23923.9003621892,16361.234610433201
Cplx2,23750.9003621892,16369.234610433201
Cplx2,23727.9003621892,16376.234610433201
Lamp5,23751.9003621892,16377.234610433201
Snca,23780.9003621892,16378.234610433201
Cck,23632.9003621892,16381.234610433201
Wfs1,23757.9003621892,16393.2346104332
Cplx2,23955.9003621892,16402.2346104332
Aldoc,23827.9003621892,16409.2346104332
Reln,23996.9003621892,16416.2346104332
Cck,23862.9003621892,16425.2346104332
Cplx2,23907.9003621892,16443.2346104332
Plp1,23851.9003621892,16447.2346104332
Plp1,23883.9003621892,16451.2346104332
Plp1,23856.9003621892,16454.2346104332
Plp1,23860.9003621892,16460.2346104332
Rgs4,23784.9003621892,16466.2346104332
Plp1,23880.9003621892,16466.2346104332
Cck,23746.9003621892,16470.2346104332
Aldoc,23949.9003621892,16472.2346104332
Cck,23731.9003621892,16474.2346104332
Plp1,23642.9003621892,16479.2346104332
Bcl11b,23998.9003621892,16502.2346104332
Crh,23854.9003621892,16505.2346104332
Cck,23657.9003621892,16506.2346104332
Plp1,23647.9003621892,16508.2346104332
Rgs4,23852.9003621892,16514.2346104332
Nrn1,23765.9003621892,16515.2346104332
Aldoc,23968.9003621892,16518.2346104332
Plp1,23646.9003621892,16519.2346104332
Enpp2,23761.9003621892,16522.2346104332
Aldoc,23702.9003621892,16526.2346104332
Th,23752.9003621892,16527.2346104332
Snca,23750.9003621892,16530.2346104332
Wfs1,23774.9003621892,16549.2346104332
Pnoc,23897.9003621892,16550.2346104332
Lamp5,23749.9003621892,16556.2346104332
Cplx2,23772.9003621892,16557.2346104332
Sst,23895.9003621892,16557.2346104332
Sst,23882.9003621892,16560.2346104332
Nrn1,23953.9003621892,16562.2346104332
Plp1,23777.9003621892,16566.2346104332
Pcp4,23950.9003621892,16566.2346104332
Plp1,23761.9003621892,16567.2346104332
Plp1,23771.9003621892,16570.2346104332
Cxcl14,23806.9003621892,16573.2346104332
Plp1,23758.9003621892,16574.2346104332
Sst,23902.9003621892,16576.2346104332
Pcp4,23629.9003621892,16588.2346104332
Cck,23948.9003621892,16595.2346104332
Cplx2,23982.9003621892,16597.2346104332
Plp1,23692.9003621892,16602.2346104332
Plp1,23919.9003621892,16602.2346104332
Plp1,23952.9003621892,16602.2346104332
Cnr1,23637.9003621892,16603.2346104332
Plp1,23908.9003621892,16608.2346104332
Gad1,23629.9003621892,16610.2346104332
Cadps2,23876.9003621892,16635.2346104332
Cplx2,23756.9003621892,16641.2346104332
Pvalb,23770.9003621892,16647.2346104332
Cxcl14,23801.9003621892,16671.2346104332
Slc6a1,23805.9003621892,16675.2346104332
Id2,23899.9003621892,16685.2346104332
Id2,23873.9003621892,16688.2346104332
Cxcl14,23702.9003621892,16690.2346104332
Aldoc,23997.9003621892,16709.2346104332
Pvalb,23994.9003621892,16712.2346104332
Gad1,23947.9003621892,16714.2346104332
Rgs10,23693.9003621892,16716.2346104332
Cox6a2,23734.9003621892,16717.2346104332
Pvalb,23988.9003621892,16717.2346104332
Id2,23874.9003621892,16719.2346104332
Gad1,23998.9003621892,16719.2346104332
Cryab,23736.9003621892,16722.2346104332
Pvalb,23991.9003621892,16724.2346104332
Gad1,23979.9003621892,16725.2346104332
Pvalb,23975.9003621892,16727.2346104332
Slc6a1,23988.9003621892,16732.2346104332
Lamp5,23670.9003621892,16736.2346104332
Cxcl14,23807.9003621892,16746.2346104332
Trp53i11,23709.9003621892,16752.2346104332
Neurod6,23719.9003621892,16756.2346104332
Slc6a1,23664.9003621892,16781.2346104332
Pvalb,23674.9003621892,16790.2346104332
Id2,23622.9003621892,16792.2346104332
Pvalb,23675.9003621892,16800.2346104332
Cadps2,23670.9003621892,16807.2346104332
Pvalb,23687.9003621892,16808.2346104332
Id2,23785.9003621892,16814.2346104332
Cplx2,23862.9003621892,16815.2346104332
Gad1,23694.9003621892,16825.2346104332
Gad1,23738.9003621892,16826.2346104332
Satb1,23839.9003621892,16826.2346104332
Rgs4,23878.9003621892,16828.2346104332
Aldoc,23849.9003621892,16830.2346104332
Cryab,23756.9003621892,16851.2346104332
Id2,23888.9003621892,16852.2346104332
Nrn1,23629.9003621892,16882.2346104332
Pde1a,23744.9003621892,16911.2346104332
Snca,23936.9003621892,16914.2346104332
Slc6a1,23941.9003621892,16923.2346104332
Plp1,23811.9003621892,16935.2346104332
Cnr1,23952.9003621892,16937.2346104332
Slc6a1,23960.9003621892,16945.2346104332
Slc6a1,23951.9003621892,16948.2346104332
Crhbp,23724.9003621892,16953.2346104332
Lamp5,23717.9003621892,16954.2346104332
Cplx2,23876.9003621892,16985.2346104332
Lamp5,23876.9003621892,16993.2346104332
Gabrd,23745.9003621892,17012.2346104332
Aldoc,23639.9003621892,17013.2346104332
Rgs4,23662.9003621892,17014.2346104332
Cplx2,23659.9003621892,17026.2346104332
Cplx2,23667.9003621892,17026.2346104332
Rgs10,23806.9003621892,17028.2346104332
Cryab,23675.9003621892,17029.2346104332
Pcp4,23813.9003621892,17035.2346104332
Cryab,23665.9003621892,17036.2346104332
Pvalb,23754.9003621892,17038.2346104332
Plp1,23669.9003621892,17039.2346104332
Plp1,23661.9003621892,17040.2346104332
Cpne5,23875.9003621892,17040.2346104332
Gad1,23753.9003621892,17046.2346104332
Pvalb,23744.9003621892,17051.2346104332
Pvalb,23753.9003621892,17051.2346104332
Slc6a1,23765.9003621892,17053.2346104332
Snca,23728.9003621892,17081.2346104332
Pvalb,23830.9003621892,17082.2346104332
Pvalb,23717.9003621892,17091.2346104332
Pvalb,23730.9003621892,17099.2346104332
Slc6a1,23742.9003621892,17102.2346104332
Pnoc,23729.9003621892,17109.2346104332
Cplx2,23891.9003621892,17114.2346104332
Aldoc,23827.9003621892,17128.2346104332
Cryab,23670.9003621892,17133.2346104332
Cplx2,23707.9003621892,17162.2346104332
