Gene,y,x
Neurod6,3889.45332892495,12932.641717772
Neurod6,3919.45332892495,12932.641717772
Neurod6,3927.45332892495,12933.641717772
Neurod6,3905.45332892495,12934.641717772
Pde1a,3945.45332892495,12934.641717772
Pde1a,3936.45332892495,12935.641717772
Wfs1,3916.45332892495,12936.641717772
Reln,3961.45332892495,12937.641717772
Pde1a,3991.45332892495,12937.641717772
Serpini1,3927.45332892495,12938.641717772
Snca,3933.45332892495,12940.641717772
Cck,3920.45332892495,12942.641717772
Neurod6,3925.45332892495,12942.641717772
Nov,3894.45332892495,12944.641717772
Neurod6,3997.45332892495,12945.641717772
Th,3881.45332892495,12947.641717772
Neurod6,3952.45332892495,12950.641717772
Cplx2,3878.45332892495,12952.641717772
Neurod6,3978.45332892495,12952.641717772
Kit,3889.45332892495,12955.641717772
Nrn1,3895.45332892495,12955.641717772
Cck,3956.45332892495,12955.641717772
Cplx2,3878.45332892495,12957.641717772
Cpne5,3948.45332892495,12958.641717772
Aldoc,3939.45332892495,12962.641717772
Cplx2,3907.45332892495,12967.641717772
Wfs1,3893.45332892495,12969.641717772
Cplx2,3958.45332892495,12971.641717772
Pde1a,3925.45332892495,12974.641717772
Nrn1,3954.45332892495,12974.641717772
Neurod6,3918.45332892495,12977.641717772
Nrn1,3955.45332892495,12977.641717772
Cck,3987.45332892495,12977.641717772
Cck,3992.45332892495,12977.641717772
Aldoc,3940.45332892495,12979.641717772
Neurod6,3925.45332892495,12982.641717772
Neurod6,3991.45332892495,12982.641717772
Nrn1,3876.45332892495,12984.641717772
Wfs1,3895.45332892495,12984.641717772
Grin3a,3980.45332892495,12985.641717772
Neurod6,3994.45332892495,12986.641717772
Snca,3986.45332892495,12987.641717772
Cadps2,3890.45332892495,12988.641717772
Neurod6,3918.45332892495,12989.641717772
Wfs1,3901.45332892495,12990.641717772
Neurod6,3989.45332892495,12990.641717772
Cck,3973.45332892495,12991.641717772
Neurod6,3997.45332892495,12991.641717772
Serpini1,3984.45332892495,12993.641717772
Cck,3937.45332892495,12996.641717772
Nrn1,3988.45332892495,12996.641717772
Snca,3890.45332892495,12997.641717772
Wfs1,3901.45332892495,12997.641717772
Nrn1,3927.45332892495,12997.641717772
Neurod6,3907.45332892495,12998.641717772
Bcl11b,3980.45332892495,12999.641717772
Cxcl14,3957.45332892495,13000.641717772
Pde1a,3900.45332892495,13002.641717772
Rgs4,3889.45332892495,13004.641717772
Wfs1,3914.45332892495,13006.641717772
Neurod6,3959.45332892495,13006.641717772
Neurod6,3883.45332892495,13007.641717772
Prkca,3980.45332892495,13008.641717772
Wfs1,3880.45332892495,13010.641717772
Neurod6,3953.45332892495,13010.641717772
Cplx2,3966.45332892495,13011.641717772
Neurod6,3899.45332892495,13012.641717772
Cck,3908.45332892495,13014.641717772
Grin3a,3931.45332892495,13014.641717772
Sst,3972.45332892495,13017.641717772
Neurod6,3992.45332892495,13017.641717772
Neurod6,3934.45332892495,13018.641717772
Rgs4,3945.45332892495,13018.641717772
Neurod6,3982.45332892495,13018.641717772
Rgs4,3910.45332892495,13021.641717772
Cadps2,3926.45332892495,13021.641717772
Cck,3898.45332892495,13022.641717772
Neurod6,3942.45332892495,13022.641717772
Penk,3980.45332892495,13022.641717772
Cck,3988.45332892495,13022.641717772
Cck,3953.45332892495,13023.641717772
Prkca,3968.45332892495,13023.641717772
Neurod6,3889.45332892495,13025.641717772
Neurod6,3913.45332892495,13025.641717772
Cpne5,3882.45332892495,13026.641717772
Cnr1,3996.45332892495,13027.641717772
Neurod6,3958.45332892495,13029.641717772
Neurod6,3991.45332892495,13030.641717772
Nov,3928.45332892495,13031.641717772
Neurod6,3969.45332892495,13031.641717772
Neurod6,3884.45332892495,13033.641717772
Nrn1,3891.45332892495,13033.641717772
Aldoc,3945.45332892495,13033.641717772
