Gene,y,x
Cxcl14,3967.1840578651795,11152.025549276
Aldoc,3978.1840578651795,11154.025549276
Aldoc,3955.1840578651795,11156.025549276
Aldoc,3968.1840578651795,11159.025549276
Col25a1,3907.1840578651795,11165.025549276
Aldoc,3932.1840578651795,11167.025549276
Cxcl14,3938.1840578651795,11167.025549276
Slc6a1,3912.1840578651795,11169.025549276
Cxcl14,3949.1840578651795,11169.025549276
Cxcl14,3963.1840578651795,11169.025549276
Slc6a1,3919.1840578651795,11174.025549276
Aldoc,3929.1840578651795,11174.025549276
Gad1,3911.1840578651795,11175.025549276
Id2,3936.1840578651795,11175.025549276
Pde1a,3925.1840578651795,11176.025549276
Cnr1,3908.1840578651795,11181.025549276
Cplx2,3868.1840578651795,11183.025549276
Aldoc,3948.1840578651795,11183.025549276
Enpp2,3895.1840578651795,11185.025549276
Enpp2,3903.1840578651795,11188.025549276
Plp1,3878.1840578651795,11189.025549276
Cplx2,3963.1840578651795,11189.025549276
Neurod6,3884.1840578651795,11191.025549276
Pcp4,3921.1840578651795,11191.025549276
Plp1,3894.1840578651795,11193.025549276
Ntng1,3976.1840578651795,11197.025549276
Lhx6,3871.1840578651795,11198.025549276
Plp1,3892.1840578651795,11198.025549276
Neurod6,3879.1840578651795,11200.025549276
Plp1,3902.1840578651795,11200.025549276
Plp1,3908.1840578651795,11201.025549276
Cplx2,3978.1840578651795,11203.025549276
Aldoc,3867.1840578651795,11206.025549276
Cplx2,3973.1840578651795,11206.025549276
Cxcl14,3978.1840578651795,11209.025549276
Neurod6,3915.1840578651795,11210.025549276
Bcl11b,3904.1840578651795,11215.025549276
Neurod6,3912.1840578651795,11218.025549276
Pde1a,3900.1840578651795,11225.025549276
Plcxd2,3930.1840578651795,11227.025549276
Cplx2,3960.1840578651795,11232.025549276
Cplx2,3976.1840578651795,11250.025549276
Aldoc,3996.1840578651795,11252.025549276
Nos1,3852.1840578651795,11257.025549276
Aldoc,3999.1840578651795,11259.025549276
Prkca,3960.1840578651795,11263.025549276
Cryab,3988.1840578651795,11264.025549276
Bcl11b,3898.1840578651795,11266.025549276
Pde1a,3882.1840578651795,11274.025549276
Aldoc,3908.1840578651795,11283.025549276
Aldoc,3904.1840578651795,11287.025549276
Aldoc,3978.1840578651795,11289.025549276
Neurod6,3872.1840578651795,11292.025549276
Neurod6,3881.1840578651795,11294.025549276
Neurod6,3887.1840578651795,11296.025549276
Cck,3990.1840578651795,11298.025549276
Cck,3885.1840578651795,11309.025549276
Nrn1,3894.1840578651795,11314.025549276
Cck,3889.1840578651795,11315.025549276
Pde1a,3871.1840578651795,11319.025549276
Nos1,3891.1840578651795,11319.025549276
Cplx2,3956.1840578651795,11326.025549276
Aldoc,3853.1840578651795,11328.025549276
Pde1a,3989.1840578651795,11331.025549276
Cxcl14,3887.1840578651795,11334.025549276
Trp53i11,3976.1840578651795,11338.025549276
Ntng1,3854.1840578651795,11356.025549276
Prkca,3893.1840578651795,11356.025549276
Cxcl14,3933.1840578651795,11356.025549276
Prkca,3860.1840578651795,11357.025549276
Gad1,3865.1840578651795,11362.025549276
Bcl11b,3972.1840578651795,11363.025549276
