Gene,y,x
Snca,19998.0030842109,7364.735430428409
Pthlh,19991.0030842109,7369.735430428409
Pvalb,19924.0030842109,7370.735430428409
Pcp4,19983.0030842109,7375.735430428409
Plp1,19928.0030842109,7377.735430428409
Pvalb,19988.0030842109,7378.735430428409
Pvalb,19978.0030842109,7380.735430428409
Wfs1,19990.0030842109,7383.735430428409
Rgs4,19980.0030842109,7387.735430428409
Bcl11b,19992.0030842109,7389.735430428409
Pcp4,19971.0030842109,7393.735430428409
Gad1,19995.0030842109,7404.735430428409
Pvalb,19992.0030842109,7408.735430428409
Pvalb,19984.0030842109,7414.735430428409
Gad1,19978.0030842109,7419.735430428409
Gad1,19984.0030842109,7421.735430428409
Slc6a1,19955.0030842109,7422.735430428409
Gad1,19976.0030842109,7424.735430428409
Pvalb,19985.0030842109,7425.735430428409
Cxcl14,19970.0030842109,7427.735430428409
Rgs10,19928.0030842109,7428.735430428409
Hapln1,19957.0030842109,7435.735430428409
Pvalb,19961.0030842109,7438.735430428409
Pvalb,19974.0030842109,7444.735430428409
Bcl11b,19967.0030842109,7446.735430428409
Sema3c,19995.0030842109,7446.735430428409
Cpne5,19986.0030842109,7452.735430428409
Snca,19974.0030842109,7455.735430428409
Gad1,19980.0030842109,7456.735430428409
Htr3a,19987.0030842109,7459.735430428409
Pvalb,19959.0030842109,7461.735430428409
Pvalb,19974.0030842109,7466.735430428409
Aldoc,19934.0030842109,7469.735430428409
Slc6a1,19928.0030842109,7486.735430428409
Plp1,19997.0030842109,7501.735430428409
Plp1,19998.0030842109,7510.735430428409
Sncg,19992.0030842109,7516.735430428409
Plp1,19942.0030842109,7521.735430428409
Aldoc,19943.0030842109,7531.735430428409
Cryab,19932.0030842109,7537.735430428409
Plp1,19940.0030842109,7537.735430428409
Plp1,19958.0030842109,7537.735430428409
Plp1,19940.0030842109,7541.735430428409
Enpp2,19931.0030842109,7542.735430428409
Plp1,19925.0030842109,7544.735430428409
Plp1,19931.0030842109,7548.735430428409
Plp1,19920.0030842109,7550.735430428409
Plp1,19940.0030842109,7553.735430428409
Plp1,19924.0030842109,7554.735430428409
Plp1,19923.0030842109,7560.735430428409
Plp1,19927.0030842109,7563.735430428409
Plp1,19934.0030842109,7564.735430428409
Pvalb,19999.0030842109,7567.735430428409
Plp1,19931.0030842109,7571.735430428409
Pvalb,19990.0030842109,7576.735430428409
Plp1,19937.0030842109,7577.735430428409
Slc6a1,19961.0030842109,7579.735430428409
Kcnk2,19955.0030842109,7582.735430428409
Aldoc,19957.0030842109,7587.735430428409
Plp1,19931.0030842109,7588.735430428409
Pvalb,19937.0030842109,7605.735430428409
Plp1,19994.0030842109,7621.735430428409
Cxcl14,19927.0030842109,7635.735430428409
Pvalb,19934.0030842109,7667.735430428409
Pvalb,19942.0030842109,7672.735430428409
Pvalb,19938.0030842109,7678.735430428409
Plp1,19965.0030842109,7687.735430428409
Plp1,19984.0030842109,7691.735430428409
Plp1,19994.0030842109,7693.735430428409
Plp1,19988.0030842109,7696.735430428409
Pvalb,19920.0030842109,7697.735430428409
Plp1,19996.0030842109,7701.735430428409
Gad1,19931.0030842109,7706.735430428409
Sst,19939.0030842109,7706.735430428409
Aldoc,19936.0030842109,7710.735430428409
Tac2,19938.0030842109,7712.735430428409
Cxcl14,19951.0030842109,7715.735430428409
Pvalb,19920.0030842109,7750.735430428409
Plp1,19934.0030842109,7753.735430428409
Plp1,19938.0030842109,7755.735430428409
Plp1,19927.0030842109,7757.735430428409
Enpp2,19940.0030842109,7760.735430428409
Plp1,19962.0030842109,7764.735430428409
Plp1,19922.0030842109,7767.735430428409
Plp1,19943.0030842109,7767.735430428409
Plp1,19934.0030842109,7768.735430428409
Plp1,19924.0030842109,7771.735430428409
Aldoc,19979.0030842109,7771.735430428409
Th,19953.0030842109,7775.735430428409
Cryab,19936.0030842109,7776.735430428409
Plp1,19930.0030842109,7777.735430428409
Prkca,19923.0030842109,7781.735430428409
Plp1,19934.0030842109,7784.735430428409
Lhx6,19924.0030842109,7786.735430428409
Satb1,19931.0030842109,7791.735430428409
Cryab,19949.0030842109,7791.735430428409
Cryab,19954.0030842109,7795.735430428409
Plp1,19959.0030842109,7796.735430428409
Plp1,19965.0030842109,7799.735430428409
Plp1,19956.0030842109,7801.735430428409
Plp1,19974.0030842109,7801.735430428409
Plp1,19971.0030842109,7807.735430428409
Cryab,19959.0030842109,7808.735430428409
Plp1,19948.0030842109,7810.735430428409
Plp1,19964.0030842109,7812.735430428409
Cryab,19971.0030842109,7814.735430428409
Plp1,19991.0030842109,7824.735430428409
Reln,19992.0030842109,7842.735430428409
Plp1,19926.0030842109,7868.735430428409
Slc6a1,19985.0030842109,7888.735430428409
Id2,19967.0030842109,7889.735430428409
Aldoc,19964.0030842109,7894.735430428409
Plp1,19960.0030842109,7908.735430428409
Plp1,19954.0030842109,7910.735430428409
Slc6a1,19927.0030842109,7916.735430428409
Plp1,19929.0030842109,7920.735430428409
Plp1,19985.0030842109,7930.735430428409
Enpp2,19997.0030842109,7934.735430428409
Cryab,19966.0030842109,7935.735430428409
Cplx2,19984.0030842109,7935.735430428409
Plp1,19937.0030842109,7939.735430428409
Plp1,19923.0030842109,7943.735430428409
Plp1,19960.0030842109,7944.735430428409
Cryab,19920.0030842109,7948.735430428409
Synpr,19989.0030842109,7955.735430428409
Plp1,19994.0030842109,7960.735430428409
Plp1,19924.0030842109,7966.735430428409
Plp1,19942.0030842109,7968.735430428409
Plp1,19983.0030842109,7968.735430428409
Plp1,19999.0030842109,7969.735430428409
Plp1,19923.0030842109,7971.735430428409
Calb1,19999.0030842109,7973.735430428409
Aldoc,19968.0030842109,7974.735430428409
Th,19992.0030842109,7974.735430428409
Plp1,19924.0030842109,7978.735430428409
Plp1,19932.0030842109,7978.735430428409
Plp1,19938.0030842109,7980.735430428409
Prkca,19982.0030842109,7982.735430428409
Hapln1,19924.0030842109,7985.735430428409
Plp1,19937.0030842109,7986.735430428409
Plp1,19971.0030842109,7987.735430428409
Aldoc,19985.0030842109,7987.735430428409
Plp1,19972.0030842109,7993.735430428409
Cryab,19978.0030842109,7994.735430428409
Cryab,18151.859343809097,7384.942843889
Plp1,19146.859343809097,7384.942843889
Gad1,19529.859343809097,7384.942843889
Gad1,19597.859343809097,7384.942843889
Slc6a1,19575.859343809097,7385.942843889
Aldoc,19831.859343809097,7385.942843889
Cryab,18795.859343809097,7386.942843889
Th,19087.859343809097,7386.942843889
Plp1,19120.859343809097,7386.942843889
Pvalb,19729.859343809097,7386.942843889
Gad1,19734.859343809097,7386.942843889
Gad1,19535.859343809097,7387.942843889
Gad1,19547.859343809097,7387.942843889
Slc6a1,18189.859343809097,7388.942843889
Th,19018.859343809097,7388.942843889
Trp53i11,19541.859343809097,7389.942843889
Aldoc,19889.859343809097,7389.942843889
Plp1,19138.859343809097,7390.942843889
Plp1,19143.859343809097,7390.942843889
Pcp4,19776.859343809097,7390.942843889
Plp1,19289.859343809097,7391.942843889
Plp1,19117.859343809097,7392.942843889
Plp1,19294.859343809097,7392.942843889
Plp1,18916.859343809097,7393.942843889
Snca,19075.859343809097,7393.942843889
Plp1,19126.859343809097,7393.942843889
Plp1,18301.859343809097,7394.942843889
Th,19029.859343809097,7394.942843889
Pvalb,19724.859343809097,7394.942843889
Plp1,18985.859343809097,7395.942843889
Th,19022.859343809097,7395.942843889
Pvalb,19524.859343809097,7395.942843889
Plp1,19563.859343809097,7395.942843889
Plp1,18979.859343809097,7396.942843889
Plp1,19289.859343809097,7396.942843889
Pvalb,19732.859343809097,7396.942843889
Rgs4,19739.859343809097,7396.942843889
Plp1,18902.859343809097,7397.942843889
Plp1,18921.859343809097,7397.942843889
Plp1,19272.859343809097,7397.942843889
Slc6a1,19544.859343809097,7397.942843889
