Gene,y,x
Aldoc,21990.20710886,7338.757114238109
Aldoc,21752.20710886,7361.757114238109
Plp1,21956.20710886,7367.757114238109
Nos1,21808.20710886,7368.757114238109
Nos1,21844.20710886,7371.757114238109
Id2,21951.20710886,7372.757114238109
Tac2,21767.20710886,7373.757114238109
Nrn1,21879.20710886,7375.757114238109
Cck,21884.20710886,7376.757114238109
Col25a1,21837.20710886,7377.757114238109
Gad1,21856.20710886,7378.757114238109
Slc6a1,21949.20710886,7378.757114238109
Id2,21844.20710886,7379.757114238109
Id2,21895.20710886,7379.757114238109
Htr3a,21791.20710886,7380.757114238109
Slc6a1,21850.20710886,7380.757114238109
Cxcl14,21770.20710886,7381.757114238109
Cryab,21943.20710886,7381.757114238109
Slc6a1,21742.20710886,7382.757114238109
Slc6a1,21862.20710886,7382.757114238109
Serpini1,21815.20710886,7383.757114238109
Slc6a1,21857.20710886,7383.757114238109
Col25a1,21830.20710886,7385.757114238109
Id2,21842.20710886,7385.757114238109
Aldoc,21756.20710886,7389.757114238109
Cryab,21924.20710886,7390.757114238109
Slc6a1,21832.20710886,7391.757114238109
Rgs10,21836.20710886,7393.757114238109
Cck,21811.20710886,7401.757114238109
Aldoc,21757.20710886,7404.757114238109
Cplx2,21956.20710886,7404.757114238109
Htr3a,21793.20710886,7409.757114238109
Slc6a1,21774.20710886,7410.757114238109
Aldoc,21958.20710886,7410.757114238109
Cplx2,21758.20710886,7421.757114238109
Trp53i11,21791.20710886,7426.757114238109
Slc6a1,21779.20710886,7431.757114238109
Cplx2,21755.20710886,7436.757114238109
Aldoc,21842.20710886,7444.757114238109
Cplx2,21857.20710886,7448.757114238109
Cplx2,21732.20710886,7449.757114238109
Prkca,21928.20710886,7465.757114238109
Cxcl14,21957.20710886,7468.757114238109
Cpne5,21805.20710886,7472.757114238109
Cxcl14,21794.20710886,7486.757114238109
Cck,21924.20710886,7492.757114238109
Id2,21995.20710886,7495.757114238109
Cplx2,21965.20710886,7496.757114238109
Aldoc,21864.20710886,7499.757114238109
Grin3a,21861.20710886,7507.757114238109
Gad1,21984.20710886,7510.757114238109
Cplx2,21804.20710886,7516.757114238109
Cryab,21884.20710886,7518.757114238109
Slc6a1,21990.20710886,7518.757114238109
Reln,21986.20710886,7522.757114238109
Enpp2,21885.20710886,7523.757114238109
Cadps2,21864.20710886,7524.757114238109
Slc6a1,21991.20710886,7525.757114238109
Plp1,21882.20710886,7530.757114238109
Plp1,21888.20710886,7530.757114238109
Snca,21888.20710886,7536.757114238109
Plp1,21894.20710886,7536.757114238109
Plp1,21881.20710886,7537.757114238109
Plp1,21888.20710886,7540.757114238109
Enpp2,21893.20710886,7542.757114238109
Cplx2,21765.20710886,7544.757114238109
Htr3a,21814.20710886,7546.757114238109
Plp1,21895.20710886,7551.757114238109
Aldoc,21887.20710886,7553.757114238109
Cox6a2,21852.20710886,7562.757114238109
Aldoc,21809.20710886,7575.757114238109
Cplx2,21770.20710886,7577.757114238109
Prkca,21785.20710886,7577.757114238109
Cck,21770.20710886,7584.757114238109
Cplx2,21915.20710886,7586.757114238109
Plp1,21714.20710886,7587.757114238109
Aldoc,21815.20710886,7591.757114238109
Satb1,21820.20710886,7594.757114238109
Synpr,21862.20710886,7595.757114238109
Plp1,21715.20710886,7597.757114238109
Aldoc,21992.20710886,7597.757114238109
Slc6a1,21976.20710886,7601.757114238109
Plp1,21721.20710886,7602.757114238109
Plp1,21713.20710886,7603.757114238109
Cxcl14,21755.20710886,7611.757114238109
Slc6a1,21980.20710886,7613.757114238109
Plp1,21712.20710886,7614.757114238109
Snca,21806.20710886,7615.757114238109
Snca,21805.20710886,7620.757114238109
Nrn1,21818.20710886,7621.757114238109
Prkca,21726.20710886,7625.757114238109
Cplx2,21779.20710886,7626.757114238109
Pde1a,21797.20710886,7628.757114238109
Neurod6,21825.20710886,7629.757114238109
Sst,21855.20710886,7629.757114238109
Rgs4,21715.20710886,7631.757114238109
Pde1a,21795.20710886,7633.757114238109
Rgs4,21807.20710886,7633.757114238109
Snca,21819.20710886,7633.757114238109
Sst,21862.20710886,7633.757114238109
Aldoc,21874.20710886,7633.757114238109
Aldoc,21924.20710886,7638.757114238109
Sst,21993.20710886,7638.757114238109
Sst,21863.20710886,7639.757114238109
Aldoc,21919.20710886,7639.757114238109
Wfs1,21740.20710886,7640.757114238109
Slc6a1,21712.20710886,7641.757114238109
Calb2,21821.20710886,7642.757114238109
Snca,21807.20710886,7644.757114238109
Sst,21857.20710886,7645.757114238109
Cxcl14,21923.20710886,7646.757114238109
Plp1,21790.20710886,7647.757114238109
Calb2,21823.20710886,7647.757114238109
Snca,21829.20710886,7647.757114238109
Sst,21886.20710886,7647.757114238109
Aldoc,21737.20710886,7650.757114238109
Rgs4,21806.20710886,7651.757114238109
Prkca,21812.20710886,7653.757114238109
Pde1a,21796.20710886,7654.757114238109
Sst,21885.20710886,7655.757114238109
Aldoc,21762.20710886,7656.757114238109
Sst,21878.20710886,7656.757114238109
Sst,21871.20710886,7657.757114238109
Aldoc,21740.20710886,7662.757114238109
Sst,21871.20710886,7662.757114238109
Prkca,21815.20710886,7663.757114238109
Wfs1,21843.20710886,7664.757114238109
Rgs4,21820.20710886,7665.757114238109
Cck,21728.20710886,7673.757114238109
Nrn1,21879.20710886,7674.757114238109
Pcp4,21835.20710886,7675.757114238109
Pde1a,21830.20710886,7677.757114238109
Prkca,21841.20710886,7679.757114238109
