Gene,y,x
Snca,14871.2620960786,5638.65171573334
Id2,15573.2620960786,5638.65171573334
Plp1,15828.2620960786,5638.65171573334
Plp1,15177.2620960786,5639.65171573334
Rasgrf2,15191.2620960786,5639.65171573334
Pde1a,15720.2620960786,5639.65171573334
Plp1,15154.2620960786,5640.65171573334
Calb2,15305.2620960786,5640.65171573334
Plp1,15482.2620960786,5640.65171573334
Enpp2,15487.2620960786,5640.65171573334
Calb2,15972.2620960786,5640.65171573334
Cplx2,14562.2620960786,5641.65171573334
Pnoc,15070.2620960786,5641.65171573334
Nrn1,15688.2620960786,5641.65171573334
Enpp2,15820.2620960786,5641.65171573334
Plp1,15850.2620960786,5641.65171573334
Plp1,14582.2620960786,5642.65171573334
Pcp4,14878.2620960786,5642.65171573334
Cxcl14,14959.2620960786,5642.65171573334
Rasgrf2,15142.2620960786,5642.65171573334
Ntng1,15312.2620960786,5642.65171573334
Plp1,15492.2620960786,5642.65171573334
Plp1,15644.2620960786,5642.65171573334
Ndnf,15939.2620960786,5642.65171573334
Plp1,15160.2620960786,5643.65171573334
Plp1,15167.2620960786,5643.65171573334
Nos1,15649.2620960786,5643.65171573334
Calb2,15682.2620960786,5643.65171573334
Aldoc,15727.2620960786,5643.65171573334
Plp1,15823.2620960786,5643.65171573334
Calb2,15890.2620960786,5643.65171573334
Nrn1,14557.2620960786,5644.65171573334
Plp1,14592.2620960786,5644.65171573334
Plp1,14600.2620960786,5644.65171573334
Plp1,14775.2620960786,5644.65171573334
Plp1,15171.2620960786,5644.65171573334
Plp1,15865.2620960786,5644.65171573334
Calb2,15968.2620960786,5644.65171573334
Grin3a,14629.2620960786,5645.65171573334
Plcxd2,15186.2620960786,5645.65171573334
Calb2,15308.2620960786,5645.65171573334
Aldoc,15604.2620960786,5645.65171573334
Plp1,15781.2620960786,5645.65171573334
Plp1,15913.2620960786,5645.65171573334
Penk,14573.2620960786,5646.65171573334
Plp1,15652.2620960786,5646.65171573334
Plp1,15810.2620960786,5646.65171573334
Lamp5,15963.2620960786,5646.65171573334
Rgs4,14636.2620960786,5647.65171573334
Plp1,15157.2620960786,5647.65171573334
Aldoc,15481.2620960786,5647.65171573334
Cxcl14,15574.2620960786,5647.65171573334
Aldoc,15621.2620960786,5647.65171573334
Plp1,15637.2620960786,5647.65171573334
Plp1,15647.2620960786,5647.65171573334
Pthlh,15798.2620960786,5647.65171573334
Pcp4,15894.2620960786,5647.65171573334
Plp1,14587.2620960786,5648.65171573334
Calb2,14885.2620960786,5648.65171573334
Calb2,15054.2620960786,5648.65171573334
Plp1,15642.2620960786,5648.65171573334
Cpne5,15692.2620960786,5648.65171573334
Enpp2,15728.2620960786,5648.65171573334
Calb2,15924.2620960786,5648.65171573334
Id2,15023.2620960786,5649.65171573334
Calb2,15073.2620960786,5649.65171573334
Slc6a1,15316.2620960786,5649.65171573334
Slc6a1,15569.2620960786,5649.65171573334
Calb2,15698.2620960786,5649.65171573334
Aldoc,15976.2620960786,5649.65171573334
Rab3c,14535.2620960786,5650.65171573334
Penk,14552.2620960786,5650.65171573334
Plp1,15153.2620960786,5650.65171573334
Plp1,15785.2620960786,5650.65171573334
Plp1,15870.2620960786,5650.65171573334
Trp53i11,14626.2620960786,5651.65171573334
Plp1,14741.2620960786,5651.65171573334
Ntng1,15138.2620960786,5651.65171573334
Ntng1,15598.2620960786,5651.65171573334
Cdh13,14633.2620960786,5652.65171573334
Plp1,15176.2620960786,5652.65171573334
Plp1,15635.2620960786,5652.65171573334
Plp1,15875.2620960786,5652.65171573334
Rgs4,15063.2620960786,5653.65171573334
Sst,15298.2620960786,5653.65171573334
Aldoc,15573.2620960786,5653.65171573334
Plp1,15651.2620960786,5653.65171573334
Cdh13,15690.2620960786,5653.65171573334
Plp1,14600.2620960786,5654.65171573334
Calb2,14627.2620960786,5654.65171573334
Cxcl14,14782.2620960786,5654.65171573334
Cryab,14892.2620960786,5654.65171573334
Plp1,15158.2620960786,5654.65171573334
Htr3a,15641.2620960786,5654.65171573334
Nrn1,15712.2620960786,5654.65171573334
Plp1,14587.2620960786,5655.65171573334
Plp1,15168.2620960786,5655.65171573334
Plcxd2,15312.2620960786,5655.65171573334
Plp1,15821.2620960786,5655.65171573334
Plp1,15861.2620960786,5655.65171573334
Gabrd,14595.2620960786,5656.65171573334
Enpp2,15029.2620960786,5656.65171573334
Calb2,15071.2620960786,5657.65171573334
Slc6a1,15560.2620960786,5657.65171573334
Cryab,15635.2620960786,5657.65171573334
Plp1,15803.2620960786,5657.65171573334
Gad1,14587.2620960786,5658.65171573334
Cxcl14,14665.2620960786,5658.65171573334
Plp1,14740.2620960786,5658.65171573334
Prkca,15017.2620960786,5658.65171573334
Cryab,15153.2620960786,5658.65171573334
Slc6a1,15305.2620960786,5658.65171573334
Plp1,15330.2620960786,5658.65171573334
Cryab,15788.2620960786,5658.65171573334
Plp1,15877.2620960786,5658.65171573334
Penk,14575.2620960786,5659.65171573334
Calb2,15065.2620960786,5659.65171573334
Calb2,15372.2620960786,5659.65171573334
Plp1,15797.2620960786,5659.65171573334
Plp1,15841.2620960786,5659.65171573334
Pcp4,15952.2620960786,5659.65171573334
Plp1,14593.2620960786,5660.65171573334
Plp1,14786.2620960786,5660.65171573334
Plp1,15136.2620960786,5660.65171573334
Nos1,15214.2620960786,5660.65171573334
Plp1,15653.2620960786,5660.65171573334
Plp1,14784.2620960786,5661.65171573334
