Gene,y,x
Prkca,27216.7099317868,14385.5952340401
Rgs4,27257.7099317868,14427.5952340401
Cryab,27246.7099317868,14430.5952340401
Nrn1,27253.7099317868,14431.5952340401
Pcp4,27236.7099317868,14433.5952340401
Cox6a2,27199.7099317868,14434.5952340401
Sncg,27260.7099317868,14438.5952340401
Cryab,27269.7099317868,14440.5952340401
Aldoc,26344.7099317868,14449.5952340401
Snca,27047.7099317868,14449.5952340401
Pthlh,27155.7099317868,14449.5952340401
Id2,26267.7099317868,14450.5952340401
Plp1,26434.7099317868,14450.5952340401
Rgs4,27053.7099317868,14450.5952340401
Aldoc,27214.7099317868,14450.5952340401
Cryab,26214.7099317868,14451.5952340401
Neurod6,26613.7099317868,14451.5952340401
Trp53i11,26965.7099317868,14451.5952340401
Cck,27128.7099317868,14452.5952340401
Penk,26223.7099317868,14453.5952340401
Aldoc,26298.7099317868,14453.5952340401
Snca,27039.7099317868,14454.5952340401
Cck,26023.7099317868,14455.5952340401
Synpr,27154.7099317868,14455.5952340401
Cryab,26012.7099317868,14456.5952340401
Nrn1,27051.7099317868,14456.5952340401
Nrn1,27186.7099317868,14456.5952340401
Sst,26068.7099317868,14457.5952340401
Calb2,26221.7099317868,14457.5952340401
Cck,27069.7099317868,14457.5952340401
Cck,26767.7099317868,14458.5952340401
Id2,27075.7099317868,14458.5952340401
Pde1a,27141.7099317868,14458.5952340401
Prkca,26001.7099317868,14459.5952340401
Nos1,26807.7099317868,14459.5952340401
Nrn1,27059.7099317868,14459.5952340401
Neurod6,27146.7099317868,14459.5952340401
Pde1a,27065.7099317868,14460.5952340401
Slc6a1,26818.7099317868,14461.5952340401
Nrn1,26758.7099317868,14463.5952340401
Cck,26775.7099317868,14463.5952340401
Cdh13,26800.7099317868,14463.5952340401
Gad1,26813.7099317868,14464.5952340401
Trp53i11,26180.7099317868,14465.5952340401
Cryab,26492.7099317868,14465.5952340401
Id2,26642.7099317868,14465.5952340401
Cplx2,26745.7099317868,14465.5952340401
Pde1a,26769.7099317868,14465.5952340401
Slc6a1,26800.7099317868,14466.5952340401
Rgs4,27055.7099317868,14466.5952340401
Cxcl14,26362.7099317868,14468.5952340401
Cnr1,26344.7099317868,14469.5952340401
Cxcl14,26365.7099317868,14469.5952340401
Snca,27064.7099317868,14469.5952340401
Nrn1,27078.7099317868,14469.5952340401
Sst,27115.7099317868,14469.5952340401
Gad1,26126.7099317868,14470.5952340401
Rgs4,26321.7099317868,14470.5952340401
Cplx2,26384.7099317868,14471.5952340401
Cplx2,26746.7099317868,14471.5952340401
Rgs4,26243.7099317868,14472.5952340401
