Gene,y,x
Aldoc,23606.8649588244,3733.896955008621
Slc6a1,23783.8649588244,3734.896955008621
Slc6a1,23857.8649588244,3734.896955008621
Wfs1,23902.8649588244,3734.896955008621
Nov,23733.8649588244,3735.896955008621
Cplx2,23981.8649588244,3737.896955008621
Wfs1,23513.8649588244,3738.896955008621
Cplx2,23724.8649588244,3740.896955008621
Reln,23489.8649588244,3742.896955008621
Cryab,23650.8649588244,3745.896955008621
Aldoc,23774.8649588244,3745.896955008621
Tac2,23959.8649588244,3745.896955008621
Cplx2,23954.8649588244,3746.896955008621
Cplx2,23964.8649588244,3746.896955008621
Cplx2,23797.8649588244,3747.896955008621
Aldoc,23749.8649588244,3749.896955008621
Aldoc,23976.8649588244,3749.896955008621
Cdh13,23739.8649588244,3750.896955008621
Cxcl14,23718.8649588244,3752.896955008621
Cox6a2,23949.8649588244,3752.896955008621
Cplx2,23842.8649588244,3754.896955008621
Gad1,23753.8649588244,3756.896955008621
Gad1,23941.8649588244,3756.896955008621
Prkca,23578.8649588244,3757.896955008621
Pthlh,23758.8649588244,3757.896955008621
Id2,23785.8649588244,3757.896955008621
Sst,23961.8649588244,3758.896955008621
Cck,23863.8649588244,3761.896955008621
Sst,23946.8649588244,3761.896955008621
Cdh13,23799.8649588244,3764.896955008621
Sst,23954.8649588244,3764.896955008621
Cdh13,23505.8649588244,3766.896955008621
Slc6a1,23793.8649588244,3766.896955008621
Cort,23938.8649588244,3768.896955008621
Cxcl14,23564.8649588244,3769.896955008621
Bcl11b,23555.8649588244,3770.896955008621
Cxcl14,23569.8649588244,3770.896955008621
Calb2,23644.8649588244,3772.896955008621
Slc6a1,23987.8649588244,3772.896955008621
Crhbp,23951.8649588244,3774.896955008621
Cplx2,23940.8649588244,3775.896955008621
Rgs4,23993.8649588244,3775.896955008621
Enpp2,23637.8649588244,3776.896955008621
Aldoc,23763.8649588244,3776.896955008621
Sst,23946.8649588244,3776.896955008621
Plp1,23572.8649588244,3779.896955008621
Calb2,23612.8649588244,3779.896955008621
Penk,23546.8649588244,3782.896955008621
Cdh13,23560.8649588244,3782.896955008621
Aldoc,23953.8649588244,3782.896955008621
Slc6a1,23762.8649588244,3783.896955008621
Cplx2,23648.8649588244,3784.896955008621
Cplx2,23478.8649588244,3786.896955008621
Snca,23997.8649588244,3786.896955008621
Cck,23500.8649588244,3787.896955008621
Cplx2,23565.8649588244,3787.896955008621
Pnoc,23610.8649588244,3788.896955008621
Vip,23984.8649588244,3788.896955008621
Cplx2,23464.8649588244,3789.896955008621
Slc6a1,23762.8649588244,3789.896955008621
Aldoc,23517.8649588244,3790.896955008621
Pde1a,23572.8649588244,3791.896955008621
Cplx2,23746.8649588244,3791.896955008621
Tac2,23999.8649588244,3793.896955008621
Htr3a,23559.8649588244,3794.896955008621
Cadps2,23599.8649588244,3795.896955008621
Aldoc,23809.8649588244,3795.896955008621
Synpr,23981.8649588244,3795.896955008621
Col25a1,23572.8649588244,3796.896955008621
Calb2,23548.8649588244,3797.896955008621
Pde1a,23582.8649588244,3797.896955008621
Cplx2,23788.8649588244,3797.896955008621
Htr3a,23566.8649588244,3798.896955008621
Cdh13,23985.8649588244,3798.896955008621
Htr3a,23994.8649588244,3798.896955008621
Cplx2,23797.8649588244,3799.896955008621
Cnr1,23548.8649588244,3802.896955008621
Rgs4,23583.8649588244,3802.896955008621
Aldoc,23717.8649588244,3802.896955008621
Wfs1,23816.8649588244,3803.896955008621
Cplx2,23923.8649588244,3803.896955008621
Cplx2,23491.8649588244,3804.896955008621
Calb2,23982.8649588244,3804.896955008621
Tac2,23538.8649588244,3806.896955008621
Tac2,23588.8649588244,3807.896955008621
Trp53i11,23682.8649588244,3807.896955008621
Wfs1,23705.8649588244,3807.896955008621
Aldoc,23807.8649588244,3807.896955008621
Cxcl14,23981.8649588244,3807.896955008621
Calb2,23550.8649588244,3808.896955008621
Rgs12,23576.8649588244,3809.896955008621
Trp53i11,23876.8649588244,3809.896955008621
Gda,23632.8649588244,3811.896955008621
