Gene,y,x
Tac1,11344.4548479769,5682.080047599389
Th,11406.4548479769,5682.080047599389
Cadps2,11353.4548479769,5684.080047599389
Plp1,11734.4548479769,5684.080047599389
Ndnf,11212.4548479769,5685.080047599389
Plp1,11741.4548479769,5685.080047599389
Pcp4,11001.4548479769,5686.080047599389
Ndnf,11066.4548479769,5686.080047599389
Penk,11330.4548479769,5686.080047599389
Nrn1,11427.4548479769,5687.080047599389
Plp1,11755.4548479769,5687.080047599389
Cxcl14,11821.4548479769,5687.080047599389
Plp1,10951.4548479769,5688.080047599389
Th,11073.4548479769,5689.080047599389
Cadps2,11086.4548479769,5690.080047599389
Id2,11403.4548479769,5690.080047599389
Plp1,11195.4548479769,5691.080047599389
Ndnf,11080.4548479769,5692.080047599389
Cxcl14,11782.4548479769,5693.080047599389
Plp1,10951.4548479769,5694.080047599389
Th,11049.4548479769,5694.080047599389
Penk,11753.4548479769,5694.080047599389
Prkca,11019.4548479769,5695.080047599389
Trp53i11,11310.4548479769,5695.080047599389
Slc6a1,11939.4548479769,5695.080047599389
Plp1,11746.4548479769,5696.080047599389
Plp1,11871.4548479769,5697.080047599389
Snca,11427.4548479769,5698.080047599389
Ndnf,11566.4548479769,5698.080047599389
Plp1,11609.4548479769,5698.080047599389
Rgs4,11308.4548479769,5699.080047599389
Cadps2,11720.4548479769,5699.080047599389
Enpp2,11781.4548479769,5699.080047599389
Prkca,10954.4548479769,5700.080047599389
Sncg,11131.4548479769,5700.080047599389
Th,10986.4548479769,5701.080047599389
Calb2,11749.4548479769,5701.080047599389
Th,10978.4548479769,5702.080047599389
Synpr,11400.4548479769,5703.080047599389
Plp1,11449.4548479769,5703.080047599389
Pcp4,11499.4548479769,5703.080047599389
Pnoc,11698.4548479769,5703.080047599389
Aldoc,11727.4548479769,5703.080047599389
Slc6a1,11774.4548479769,5703.080047599389
Nrn1,10963.4548479769,5704.080047599389
Nos1,11012.4548479769,5704.080047599389
Plp1,11439.4548479769,5704.080047599389
Pnoc,11691.4548479769,5704.080047599389
Trp53i11,11990.4548479769,5704.080047599389
Enpp2,11332.4548479769,5705.080047599389
Gad1,11353.4548479769,5705.080047599389
Gad1,11365.4548479769,5705.080047599389
Rgs4,11745.4548479769,5707.080047599389
Plp1,11754.4548479769,5707.080047599389
Pcp4,11095.4548479769,5708.080047599389
Penk,11345.4548479769,5708.080047599389
Calb2,11713.4548479769,5708.080047599389
Pvalb,11983.4548479769,5708.080047599389
Rgs4,11006.4548479769,5709.080047599389
Gad1,11328.4548479769,5709.080047599389
Plp1,11435.4548479769,5709.080047599389
Calb2,11479.4548479769,5709.080047599389
Plp1,11513.4548479769,5709.080047599389
Pde1a,11703.4548479769,5709.080047599389
Rgs4,11719.4548479769,5709.080047599389
Aldoc,11758.4548479769,5709.080047599389
Plp1,11525.4548479769,5710.080047599389
Slc6a1,11768.4548479769,5710.080047599389
Cxcl14,11394.4548479769,5711.080047599389
Snca,11415.4548479769,5711.080047599389
Nrn1,11424.4548479769,5711.080047599389
Pcp4,11220.4548479769,5712.080047599389
Calb2,11334.4548479769,5712.080047599389
Plp1,11437.4548479769,5712.080047599389
Plp1,11451.4548479769,5712.080047599389
Wfs1,11699.4548479769,5712.080047599389
Cplx2,11716.4548479769,5712.080047599389
Chrm2,11009.4548479769,5713.080047599389
Bcl11b,11368.4548479769,5713.080047599389
Rasgrf2,11261.4548479769,5714.080047599389
Calb2,11281.4548479769,5714.080047599389
Trp53i11,11346.4548479769,5714.080047599389
Plp1,11430.4548479769,5714.080047599389
Plp1,11442.4548479769,5714.080047599389
Slc6a1,11710.4548479769,5714.080047599389
Tac1,11514.4548479769,5715.080047599389
Cryab,11534.4548479769,5715.080047599389
Penk,11339.4548479769,5716.080047599389
Col25a1,11759.4548479769,5718.080047599389
Plp1,11451.4548479769,5719.080047599389
Plp1,11544.4548479769,5719.080047599389
Plp1,10967.4548479769,5720.080047599389
Pthlh,11515.4548479769,5720.080047599389
Plp1,11529.4548479769,5720.080047599389
Col25a1,11717.4548479769,5720.080047599389
Cadps2,11038.4548479769,5721.080047599389
Plp1,11425.4548479769,5721.080047599389
Cryab,11430.4548479769,5721.080047599389
Cdh13,11739.4548479769,5721.080047599389
Cxcl14,11953.4548479769,5721.080047599389
Th,10975.4548479769,5722.080047599389
Cplx2,11643.4548479769,5722.080047599389
Plp1,10957.4548479769,5723.080047599389
Snca,11031.4548479769,5723.080047599389
Ntng1,11051.4548479769,5723.080047599389
Plp1,11448.4548479769,5723.080047599389
Plp1,11454.4548479769,5723.080047599389
Penk,11631.4548479769,5724.080047599389
Cpne5,11750.4548479769,5724.080047599389
Rgs4,10988.4548479769,5725.080047599389
Pde1a,11045.4548479769,5725.080047599389
Calb2,11263.4548479769,5725.080047599389
Plp1,11418.4548479769,5725.080047599389
Plp1,11540.4548479769,5725.080047599389
Slc6a1,11793.4548479769,5725.080047599389
Aldoc,10981.4548479769,5726.080047599389
Snca,11040.4548479769,5726.080047599389
Plp1,11429.4548479769,5726.080047599389
Plp1,11547.4548479769,5726.080047599389
Aldoc,11084.4548479769,5727.080047599389
Plp1,11437.4548479769,5727.080047599389
Plp1,11866.4548479769,5727.080047599389
Plp1,11444.4548479769,5728.080047599389
Plp1,11743.4548479769,5728.080047599389
Plp1,11763.4548479769,5728.080047599389
Serpini1,11056.4548479769,5729.080047599389
Plp1,11528.4548479769,5729.080047599389
Plp1,11757.4548479769,5729.080047599389
Pde1a,11033.4548479769,5730.080047599389
Plp1,11749.4548479769,5730.080047599389
Prkca,11112.4548479769,5731.080047599389
Ndnf,11420.4548479769,5731.080047599389
Chrm2,11524.4548479769,5731.080047599389
Plp1,11548.4548479769,5731.080047599389
Nrn1,10966.4548479769,5732.080047599389
Th,11043.4548479769,5732.080047599389
Slc6a1,11384.4548479769,5732.080047599389
Plp1,11498.4548479769,5732.080047599389
Slc6a1,11695.4548479769,5732.080047599389
Plp1,11531.4548479769,5733.080047599389
Plp1,11555.4548479769,5733.080047599389
Plp1,11889.4548479769,5733.080047599389
Pde1a,11054.4548479769,5735.080047599389
Aldoc,11281.4548479769,5736.080047599389
Plp1,11550.4548479769,5736.080047599389
Kcnk2,11436.4548479769,5737.080047599389
Aldoc,11873.4548479769,5738.080047599389
Cryab,11687.4548479769,5739.080047599389
Plp1,11303.4548479769,5740.080047599389
Id2,11384.4548479769,5740.080047599389
Cox6a2,11453.4548479769,5740.080047599389
Cxcl14,11613.4548479769,5740.080047599389
Plp1,10961.4548479769,5741.080047599389
Th,11254.4548479769,5741.080047599389
Cplx2,11838.4548479769,5741.080047599389
Sst,11151.4548479769,5742.080047599389
Aldoc,11034.4548479769,5743.080047599389
Sst,11543.4548479769,5743.080047599389
Sst,11180.4548479769,5744.080047599389
Ndnf,11210.4548479769,5744.080047599389
Gad1,11444.4548479769,5744.080047599389
Cryab,11660.4548479769,5744.080047599389
Nr4a2,11998.4548479769,5744.080047599389
Sst,11175.4548479769,5745.080047599389
Reln,11200.4548479769,5746.080047599389
Prkca,11260.4548479769,5746.080047599389
