Gene,y,x
Plp1,19967.7954103858,9164.24015295308
Calb2,19997.7954103858,9165.24015295308
Rgs4,19990.7954103858,9168.24015295308
Trp53i11,19998.7954103858,9176.24015295308
Calb2,19951.7954103858,9201.24015295308
Aldoc,19975.7954103858,9217.24015295308
Chrm2,19954.7954103858,9218.24015295308
Aldoc,19963.7954103858,9218.24015295308
Rgs10,19954.7954103858,9222.24015295308
Pde1a,19971.7954103858,9222.24015295308
Cdh13,19965.7954103858,9225.24015295308
Pvalb,19958.7954103858,9228.24015295308
Cdh13,19952.7954103858,9231.24015295308
Calb2,19972.7954103858,9234.24015295308
Aldoc,19945.7954103858,9238.24015295308
Aldoc,19967.7954103858,9241.24015295308
Th,19957.7954103858,9242.24015295308
Pde1a,19973.7954103858,9242.24015295308
Cdh13,19962.7954103858,9244.24015295308
Rasgrf2,19946.7954103858,9247.24015295308
Cplx2,19978.7954103858,9252.24015295308
Nrn1,19961.7954103858,9276.24015295308
Slc6a1,19995.7954103858,9278.24015295308
Calb2,19995.7954103858,9288.24015295308
Aldoc,19950.7954103858,9290.24015295308
Calb2,19942.7954103858,9292.24015295308
Calb2,19989.7954103858,9303.24015295308
Calb1,19944.7954103858,9311.24015295308
Calb1,19944.7954103858,9319.24015295308
Slc6a1,19956.7954103858,9329.24015295308
Slc6a1,19966.7954103858,9331.24015295308
Aldoc,19982.7954103858,9334.24015295308
Aldoc,19947.7954103858,9342.24015295308
Plp1,19984.7954103858,9348.24015295308
Pcp4,19998.7954103858,9355.24015295308
Plp1,19977.7954103858,9358.24015295308
Plp1,19973.7954103858,9364.24015295308
Plp1,19984.7954103858,9364.24015295308
Plp1,19968.7954103858,9367.24015295308
Plp1,19986.7954103858,9369.24015295308
Plp1,19964.7954103858,9370.24015295308
Plp1,19980.7954103858,9370.24015295308
Plp1,19951.7954103858,9371.24015295308
Cryab,19974.7954103858,9371.24015295308
Aldoc,19995.7954103858,9373.24015295308
Plp1,19968.7954103858,9374.24015295308
Plp1,19988.7954103858,9376.24015295308
Pde1a,19949.7954103858,9378.24015295308
Plp1,19967.7954103858,9378.24015295308
Plp1,19977.7954103858,9378.24015295308
Plp1,19982.7954103858,9379.24015295308
Plp1,19994.7954103858,9381.24015295308
Pthlh,19957.7954103858,9382.24015295308
Plp1,19974.7954103858,9383.24015295308
Pthlh,19990.7954103858,9388.24015295308
Plp1,19998.7954103858,9392.24015295308
Prkca,19966.7954103858,9397.24015295308
Slc6a1,19983.7954103858,9400.24015295308
Yjefn3,19966.7954103858,9405.24015295308
Calb2,19989.7954103858,9405.24015295308
Col25a1,19971.7954103858,9408.24015295308
Chodl,19947.7954103858,9412.24015295308
Calb2,19993.7954103858,9430.24015295308
Plp1,19995.7954103858,9443.24015295308
Calb2,19980.7954103858,9447.24015295308
Cryab,19985.7954103858,9447.24015295308
