Gene,y,x
Kit,25616.65552513,12660.1963999621
Rgs4,25680.65552513,12660.1963999621
Aldoc,25784.65552513,12660.1963999621
Plp1,25901.65552513,12661.1963999621
Cnr1,25445.65552513,12662.1963999621
Neurod6,25472.65552513,12662.1963999621
Neurod6,25512.65552513,12662.1963999621
Cck,25544.65552513,12662.1963999621
Neurod6,25439.65552513,12664.1963999621
Aldoc,25716.65552513,12665.1963999621
Cxcl14,25904.65552513,12665.1963999621
Snca,25449.65552513,12666.1963999621
Nov,25537.65552513,12666.1963999621
Snca,25571.65552513,12666.1963999621
Wfs1,25642.65552513,12666.1963999621
Cplx2,25661.65552513,12666.1963999621
Neurod6,25476.65552513,12667.1963999621
Aldoc,25685.65552513,12667.1963999621
Sst,25732.65552513,12667.1963999621
Slc6a1,25752.65552513,12667.1963999621
Gad1,25947.65552513,12667.1963999621
Gad1,25952.65552513,12667.1963999621
Rgs4,25468.65552513,12668.1963999621
Pde1a,25526.65552513,12668.1963999621
Sst,25745.65552513,12668.1963999621
Cck,25547.65552513,12671.1963999621
Pvalb,25568.65552513,12671.1963999621
Plp1,25943.65552513,12671.1963999621
Cpne5,25453.65552513,12672.1963999621
Chrm2,25898.65552513,12672.1963999621
Nov,25475.65552513,12673.1963999621
Neurod6,25491.65552513,12673.1963999621
Neurod6,25664.65552513,12673.1963999621
Sst,25728.65552513,12673.1963999621
Trp53i11,25512.65552513,12674.1963999621
Sst,25756.65552513,12675.1963999621
Pde1a,25847.65552513,12675.1963999621
Rgs4,25853.65552513,12675.1963999621
Trp53i11,25871.65552513,12675.1963999621
Pde1a,25882.65552513,12675.1963999621
Slc6a1,25935.65552513,12675.1963999621
Nrn1,25482.65552513,12676.1963999621
Pde1a,25667.65552513,12676.1963999621
Cxcl14,25693.65552513,12676.1963999621
Reln,25725.65552513,12676.1963999621
Sst,25930.65552513,12676.1963999621
Sst,25739.65552513,12677.1963999621
Aldoc,25949.65552513,12677.1963999621
Snca,25499.65552513,12678.1963999621
Satb1,25581.65552513,12678.1963999621
Plp1,25621.65552513,12678.1963999621
Sst,25747.65552513,12678.1963999621
Rgs4,25512.65552513,12679.1963999621
Sncg,25865.65552513,12679.1963999621
Nov,25858.65552513,12680.1963999621
Sst,25473.65552513,12681.1963999621
Sst,25730.65552513,12681.1963999621
Trp53i11,25830.65552513,12681.1963999621
Nrn1,25837.65552513,12681.1963999621
Rgs4,25848.65552513,12681.1963999621
Plp1,25945.65552513,12681.1963999621
Neurod6,25657.65552513,12682.1963999621
Slc6a1,25901.65552513,12682.1963999621
Plp1,25995.65552513,12682.1963999621
Neurod6,25478.65552513,12683.1963999621
Kit,25613.65552513,12683.1963999621
Wfs1,25664.65552513,12683.1963999621
Slc6a1,25722.65552513,12683.1963999621
Reln,25744.65552513,12685.1963999621
Trp53i11,25842.65552513,12685.1963999621
Aldoc,25946.65552513,12685.1963999621
Snca,25486.65552513,12687.1963999621
Snca,25610.65552513,12687.1963999621
Sst,25715.65552513,12687.1963999621
Trp53i11,25829.65552513,12687.1963999621
Pcp4,25894.65552513,12687.1963999621
Rgs4,25400.65552513,12688.1963999621
Aldoc,25482.65552513,12688.1963999621
Rgs4,25652.65552513,12688.1963999621
Sst,25741.65552513,12688.1963999621
Sst,25746.65552513,12688.1963999621
Rgs4,25852.65552513,12688.1963999621
Rgs4,25866.65552513,12688.1963999621
Wfs1,25516.65552513,12689.1963999621
Sst,25706.65552513,12689.1963999621
Sst,25732.65552513,12689.1963999621
Reln,25737.65552513,12689.1963999621
Nrn1,25847.65552513,12689.1963999621
Neurod6,25509.65552513,12690.1963999621
Rgs4,25546.65552513,12690.1963999621
Slc17a8,25698.65552513,12690.1963999621
Ndnf,25708.65552513,12690.1963999621
Cnr1,25721.65552513,12690.1963999621
Sst,25727.65552513,12690.1963999621
Nrn1,25835.65552513,12690.1963999621
Trp53i11,25873.65552513,12690.1963999621
Cryab,25980.65552513,12690.1963999621
Neurod6,25496.65552513,12691.1963999621
Pde1a,25524.65552513,12692.1963999621
Nrn1,25492.65552513,12693.1963999621
Cplx2,25501.65552513,12693.1963999621
Plcxd2,25531.65552513,12694.1963999621
Cxcl14,25602.65552513,12694.1963999621
Cnr1,25665.65552513,12694.1963999621
Sst,25754.65552513,12694.1963999621
Nrn1,25842.65552513,12694.1963999621
Aldoc,25943.65552513,12694.1963999621
Satb1,25955.65552513,12694.1963999621
Satb1,25961.65552513,12694.1963999621
Aldoc,25919.65552513,12695.1963999621
Sst,25705.65552513,12696.1963999621
Sst,25735.65552513,12696.1963999621
Sst,25749.65552513,12696.1963999621
Cck,25431.65552513,12697.1963999621
Sst,25691.65552513,12697.1963999621
Chrm2,25886.65552513,12697.1963999621
Aldoc,25632.65552513,12698.1963999621
Sst,25723.65552513,12698.1963999621
Pvalb,25980.65552513,12698.1963999621
Synpr,25539.65552513,12699.1963999621
Reln,25718.65552513,12699.1963999621
Vip,25601.65552513,12700.1963999621
Slc6a1,25683.65552513,12700.1963999621
Sst,25709.65552513,12700.1963999621
Cort,25827.65552513,12700.1963999621
Rgs4,25558.65552513,12701.1963999621
Slc6a1,25823.65552513,12701.1963999621
Wfs1,25844.65552513,12702.1963999621
Crhbp,25849.65552513,12702.1963999621
Cnr1,25513.65552513,12703.1963999621
Cxcl14,25624.65552513,12703.1963999621
