Gene,y,x
Calb1,11005.812912596499,216.560856427532
Aldoc,10934.8129125965,228.560856427532
Pcp4,11494.812912596499,230.560856427532
Wfs1,11043.812912596499,234.560856427532
Aldoc,11365.812912596499,244.560856427532
Aldoc,11851.812912596499,246.560856427532
Aldoc,11024.812912596499,271.56085642753203
Plp1,11121.812912596499,274.56085642753203
Nrn1,11445.812912596499,285.56085642753203
Satb1,11666.812912596499,285.56085642753203
Plp1,10986.8129125965,294.56085642753203
Plp1,11214.812912596499,302.56085642753203
Rgs4,10964.8129125965,310.56085642753203
Pthlh,10962.8129125965,328.56085642753203
Plp1,11614.812912596499,328.56085642753203
Plp1,11518.812912596499,335.56085642753203
Cxcl14,11464.812912596499,349.560856427532
Aldoc,10909.8129125965,366.560856427532
Plp1,11325.812912596499,398.560856427532
Plp1,11325.812912596499,402.560856427532
Plp1,11759.812912596499,405.560856427532
Sncg,11282.812912596499,448.560856427532
Aldoc,11626.812912596499,450.560856427532
Enpp2,11524.812912596499,496.560856427532
Aldoc,11423.812912596499,505.560856427532
Cryab,11065.812912596499,527.5608564275319
Plp1,11913.812912596499,560.5608564275319
Pde1a,11670.812912596499,578.5608564275319
Plp1,11600.812912596499,597.5608564275319
Plp1,11489.812912596499,644.5608564275319
Cryab,11127.812912596499,645.5608564275319
Cxcl14,11285.812912596499,659.5608564275319
Aldoc,11190.812912596499,669.5608564275319
Sncg,11084.812912596499,671.5608564275319
Synpr,11306.812912596499,671.5608564275319
Sncg,10959.8129125965,685.5608564275319
Cadps2,10974.8129125965,698.560856427532
Aldoc,10961.8129125965,705.560856427532
Enpp2,11387.812912596499,718.560856427532
Tac1,11755.812912596499,761.560856427532
Rasgrf2,11702.812912596499,763.560856427532
Plp1,11002.812912596499,766.560856427532
Plp1,11291.812912596499,768.560856427532
Plp1,11742.812912596499,768.560856427532
Plp1,11736.812912596499,770.560856427532
Aldoc,11360.812912596499,772.560856427532
Tac1,10995.812912596499,782.560856427532
Aldoc,11653.812912596499,792.560856427532
Plp1,11181.812912596499,796.560856427532
Plp1,11116.812912596499,804.560856427532
Pthlh,10989.8129125965,815.560856427532
Prkca,11382.812912596499,820.560856427532
Aldoc,11862.812912596499,821.560856427532
Htr3a,11239.812912596499,827.560856427532
Aldoc,11128.812912596499,830.560856427532
Plp1,11134.812912596499,837.560856427532
Gad1,11297.812912596499,837.560856427532
Trp53i11,10946.8129125965,842.560856427532
Aldoc,11851.812912596499,852.560856427532
Neurod6,11343.812912596499,855.560856427532
Aldoc,11772.812912596499,856.560856427532
Plp1,11120.812912596499,860.560856427532
Gad1,11995.812912596499,868.560856427532
Synpr,11934.812912596499,872.560856427532
Pthlh,10900.8129125965,876.560856427532
Aldoc,11907.812912596499,877.560856427532
Sncg,11214.812912596499,902.560856427532
