Gene,y,x
Plp1,16429.1455852595,3826.83349572937
Plp1,16743.1455852595,3826.83349572937
Aldoc,16766.1455852595,3826.83349572937
Slc6a1,17117.1455852595,3826.83349572937
Plp1,17601.1455852595,3826.83349572937
Cxcl14,17963.1455852595,3826.83349572937
Cryab,17238.1455852595,3827.83349572937
Wfs1,17296.1455852595,3827.83349572937
Penk,17923.1455852595,3827.83349572937
Nrn1,16859.1455852595,3828.83349572937
Yjefn3,17193.1455852595,3828.83349572937
Plp1,17550.1455852595,3828.83349572937
Plp1,16436.1455852595,3829.83349572937
Snca,16479.1455852595,3829.83349572937
Rgs4,16620.1455852595,3829.83349572937
Kcnk2,16684.1455852595,3829.83349572937
Prkca,16833.1455852595,3829.83349572937
Plp1,16949.1455852595,3829.83349572937
Plp1,16992.1455852595,3829.83349572937
Enpp2,17060.1455852595,3829.83349572937
Plcxd2,17289.1455852595,3829.83349572937
Aldoc,17336.1455852595,3829.83349572937
Plp1,16522.1455852595,3830.83349572937
Col25a1,16841.1455852595,3830.83349572937
Plp1,17070.1455852595,3830.83349572937
Slc6a1,17154.1455852595,3830.83349572937
Cpne5,17320.1455852595,3830.83349572937
Calb2,16456.1455852595,3831.83349572937
Plp1,16814.1455852595,3831.83349572937
Plp1,16975.1455852595,3831.83349572937
Id2,17161.1455852595,3831.83349572937
Slc6a1,17170.1455852595,3831.83349572937
Slc6a1,17331.1455852595,3831.83349572937
Cxcl14,16343.145585259499,3832.83349572937
Pthlh,16509.1455852595,3832.83349572937
Plp1,16947.1455852595,3832.83349572937
Slc6a1,17204.1455852595,3832.83349572937
Plp1,17762.1455852595,3832.83349572937
Plp1,17969.1455852595,3832.83349572937
Plp1,16801.1455852595,3833.83349572937
Plp1,16942.1455852595,3833.83349572937
Cxcl14,17730.1455852595,3833.83349572937
Ntng1,16573.1455852595,3834.83349572937
Cryab,16972.1455852595,3834.83349572937
Plp1,16981.1455852595,3834.83349572937
Rgs10,17266.1455852595,3834.83349572937
Plp1,17307.1455852595,3834.83349572937
Plp1,16962.1455852595,3835.83349572937
Rgs4,17525.1455852595,3835.83349572937
Slc6a1,17600.1455852595,3835.83349572937
Rgs12,17915.1455852595,3835.83349572937
Pthlh,16931.1455852595,3836.83349572937
Plp1,16950.1455852595,3836.83349572937
Cryab,17216.1455852595,3836.83349572937
Enpp2,17229.1455852595,3836.83349572937
Plp1,17831.1455852595,3836.83349572937
Plp1,17936.1455852595,3836.83349572937
Plp1,16432.1455852595,3837.83349572937
Col25a1,16464.1455852595,3837.83349572937
Plp1,16796.1455852595,3838.83349572937
Plp1,16955.1455852595,3838.83349572937
Plp1,16976.1455852595,3838.83349572937
Plp1,16381.145585259499,3839.83349572937
Plp1,16838.1455852595,3839.83349572937
Rgs10,17212.1455852595,3839.83349572937
Synpr,17618.1455852595,3839.83349572937
Plp1,16510.1455852595,3840.83349572937
Slc6a1,17605.1455852595,3840.83349572937
Plp1,16973.1455852595,3841.83349572937
Id2,17161.1455852595,3841.83349572937
Plp1,17225.1455852595,3841.83349572937
Slc6a1,17487.1455852595,3841.83349572937
Plp1,16499.1455852595,3842.83349572937
Pnoc,16990.1455852595,3842.83349572937
Rgs4,17246.1455852595,3842.83349572937
Calb2,17537.1455852595,3842.83349572937
Nrn1,16454.1455852595,3843.83349572937
Plp1,16504.1455852595,3843.83349572937
Snca,17319.1455852595,3843.83349572937
Cxcl14,17614.1455852595,3843.83349572937
Cxcl14,17739.1455852595,3843.83349572937
Plp1,16314.145585259499,3844.83349572937
Cox6a2,16934.1455852595,3844.83349572937
Plp1,16949.1455852595,3844.83349572937
Plp1,17217.1455852595,3844.83349572937
Slc6a1,17359.1455852595,3844.83349572937
Slc6a1,17989.1455852595,3844.83349572937
Slc6a1,16436.1455852595,3845.83349572937
Aldoc,16706.1455852595,3845.83349572937
Enpp2,16959.1455852595,3845.83349572937
Rgs4,17562.1455852595,3845.83349572937
Plp1,17914.1455852595,3845.83349572937
Plp1,16968.1455852595,3846.83349572937
Plp1,17575.1455852595,3846.83349572937
Id2,16523.1455852595,3847.83349572937
Cryab,17590.1455852595,3847.83349572937
Cpne5,16560.1455852595,3848.83349572937
Thsd7a,16851.1455852595,3848.83349572937
Calb2,17295.1455852595,3848.83349572937
Cpne5,17306.1455852595,3848.83349572937
Aldoc,17701.1455852595,3848.83349572937
Slc6a1,17980.1455852595,3848.83349572937
Cxcl14,16431.1455852595,3849.83349572937
Slc6a1,16334.145585259499,3850.83349572937
Reln,16479.1455852595,3850.83349572937
Snca,17335.1455852595,3850.83349572937
Tac1,17359.1455852595,3850.83349572937
Plp1,16848.1455852595,3851.83349572937
