Gene,y,x
Trp53i11,5794.96090722538,12908.5549168999
Cplx2,5986.96090722538,12908.5549168999
Cxcl14,5768.96090722538,12910.5549168999
Cplx2,5856.96090722538,12910.5549168999
Pcp4,5866.96090722538,12910.5549168999
Cplx2,5981.96090722538,12910.5549168999
Nrn1,5960.96090722538,12911.5549168999
Cplx2,5869.96090722538,12912.5549168999
Snca,5907.96090722538,12912.5549168999
Bcl11b,5929.96090722538,12912.5549168999
Synpr,5976.96090722538,12912.5549168999
Synpr,5848.96090722538,12913.5549168999
Cplx2,5952.96090722538,12913.5549168999
Slc6a1,5833.96090722538,12914.5549168999
Cplx2,5864.96090722538,12914.5549168999
Bcl11b,5927.96090722538,12916.5549168999
Aldoc,5828.96090722538,12917.5549168999
Trp53i11,5904.96090722538,12917.5549168999
Slc6a1,5913.96090722538,12917.5549168999
Cplx2,5938.96090722538,12917.5549168999
Cck,5967.96090722538,12917.5549168999
Cplx2,5712.96090722538,12918.5549168999
Nrn1,5862.96090722538,12918.5549168999
Slc6a1,5751.96090722538,12919.5549168999
Calb1,5874.96090722538,12919.5549168999
Synpr,5883.96090722538,12919.5549168999
Aldoc,5814.96090722538,12921.5549168999
Nrn1,5952.96090722538,12922.5549168999
Rasgrf2,5964.96090722538,12922.5549168999
Cplx2,5995.96090722538,12922.5549168999
Cck,5856.96090722538,12923.5549168999
Cplx2,5731.96090722538,12924.5549168999
Aldoc,5833.96090722538,12924.5549168999
Pcp4,5863.96090722538,12924.5549168999
Aldoc,5763.96090722538,12925.5549168999
Cryab,5741.96090722538,12926.5549168999
Plp1,5851.96090722538,12927.5549168999
Snca,5879.96090722538,12927.5549168999
Cplx2,5921.96090722538,12927.5549168999
Pcp4,5909.96090722538,12928.5549168999
Nrn1,5947.96090722538,12928.5549168999
Rgs4,5940.96090722538,12929.5549168999
Neurod6,5994.96090722538,12929.5549168999
Slc6a1,5746.96090722538,12930.5549168999
Pcp4,5820.96090722538,12930.5549168999
Prkca,5913.96090722538,12930.5549168999
Cplx2,5965.96090722538,12930.5549168999
Aldoc,5808.96090722538,12931.5549168999
Rgs4,5888.96090722538,12931.5549168999
Rgs10,5869.96090722538,12932.5549168999
Plp1,5852.96090722538,12933.5549168999
Aldoc,5694.96090722538,12934.5549168999
Aldoc,5775.96090722538,12934.5549168999
Prkca,5827.96090722538,12934.5549168999
Nrn1,5992.96090722538,12934.5549168999
Pcp4,5791.96090722538,12935.5549168999
Cxcl14,5734.96090722538,12936.5549168999
Snca,5987.96090722538,12936.5549168999
Snca,5991.96090722538,12937.5549168999
Nrn1,5939.96090722538,12938.5549168999
Cplx2,5823.96090722538,12939.5549168999
Gad1,5894.96090722538,12941.5549168999
Cplx2,5949.96090722538,12942.5549168999
Pcp4,5994.96090722538,12943.5549168999
Cplx2,5881.96090722538,12945.5549168999
Pde1a,5901.96090722538,12945.5549168999
Cxcl14,5744.96090722538,12946.5549168999
Calb1,5878.96090722538,12946.5549168999
Bcl11b,5952.96090722538,12946.5549168999
Gad1,5957.96090722538,12946.5549168999
Slc6a1,5750.96090722538,12947.5549168999
Bcl11b,5795.96090722538,12948.5549168999
Bcl11b,5870.96090722538,12948.5549168999
Wfs1,5906.96090722538,12948.5549168999
Calb1,5921.96090722538,12948.5549168999
Aldoc,5766.96090722538,12949.5549168999
Nrn1,5989.96090722538,12949.5549168999
Cplx2,5820.96090722538,12951.5549168999
Cplx2,5995.96090722538,12951.5549168999
Rgs4,5867.96090722538,12952.5549168999
Nrn1,5909.96090722538,12952.5549168999
Cplx2,5730.96090722538,12954.5549168999
Cplx2,5786.96090722538,12954.5549168999
Cplx2,5969.96090722538,12954.5549168999
Aldoc,5720.96090722538,12955.5549168999
Cplx2,5755.96090722538,12955.5549168999
Calb1,5919.96090722538,12955.5549168999
Synpr,5873.96090722538,12956.5549168999
Aldoc,5848.96090722538,12957.5549168999
Cplx2,5913.96090722538,12958.5549168999
Cplx2,5951.96090722538,12958.5549168999
Rasgrf2,5729.96090722538,12959.5549168999
Col25a1,5925.96090722538,12959.5549168999
Id2,5767.96090722538,12960.5549168999
Trp53i11,5754.96090722538,12961.5549168999
Bcl11b,5890.96090722538,12961.5549168999
Id2,5917.96090722538,12961.5549168999
Cck,5674.96090722538,12962.5549168999
Cadps2,5922.96090722538,12964.5549168999
Cxcl14,5759.96090722538,12965.5549168999
Cplx2,5845.96090722538,12965.5549168999
Cplx2,5880.96090722538,12965.5549168999
Cck,5702.96090722538,12967.5549168999
Cplx2,5901.96090722538,12967.5549168999
Cplx2,5688.96090722538,12968.5549168999
Cplx2,5959.96090722538,12968.5549168999
Aldoc,5721.96090722538,12969.5549168999
Enpp2,5985.96090722538,12969.5549168999
Trp53i11,5908.96090722538,12970.5549168999
Snca,5974.96090722538,12970.5549168999
Pde1a,5708.96090722538,12972.5549168999
Aldoc,5715.96090722538,12972.5549168999
Aldoc,5813.96090722538,12973.5549168999
Cplx2,5940.96090722538,12973.5549168999
Cplx2,5978.96090722538,12973.5549168999
Aldoc,5823.96090722538,12974.5549168999
Gabrd,5873.96090722538,12974.5549168999
Cplx2,5892.96090722538,12975.5549168999
Cplx2,5942.96090722538,12976.5549168999
Cplx2,5987.96090722538,12976.5549168999
Cplx2,5908.96090722538,12977.5549168999
Aldoc,5729.96090722538,12978.5549168999
Pde1a,5995.96090722538,12978.5549168999
Aldoc,5764.96090722538,12979.5549168999
Cplx2,5963.96090722538,12979.5549168999
Cplx2,5981.96090722538,12979.5549168999
Trp53i11,5806.96090722538,12980.5549168999
Cplx2,5881.96090722538,12980.5549168999
Col25a1,5973.96090722538,12980.5549168999
Cplx2,5990.96090722538,12980.5549168999
Cplx2,5879.96090722538,12982.5549168999
Nrn1,5946.96090722538,12983.5549168999
Cplx2,5895.96090722538,12984.5549168999
Pde1a,5889.96090722538,12985.5549168999
Synpr,5993.96090722538,12987.5549168999
Cplx2,5759.96090722538,12988.5549168999
Cryab,5807.96090722538,12988.5549168999
Cplx2,5967.96090722538,12988.5549168999
Nos1,5884.96090722538,12989.5549168999
Nrn1,5935.96090722538,12990.5549168999
Aldoc,5795.96090722538,12991.5549168999
Cplx2,5907.96090722538,12991.5549168999
Rab3c,5984.96090722538,12992.5549168999
Cxcl14,5714.96090722538,12993.5549168999
Nrn1,5890.96090722538,12993.5549168999
Cplx2,5972.96090722538,12994.5549168999
Cxcl14,5696.96090722538,12995.5549168999
Pcp4,5922.96090722538,12995.5549168999
Nrn1,5936.96090722538,12995.5549168999
Cck,5948.96090722538,12996.5549168999
Bcl11b,5885.96090722538,12997.5549168999
Nrn1,5967.96090722538,12997.5549168999
Col25a1,5894.96090722538,12998.5549168999
Snca,5915.96090722538,12998.5549168999
Gad1,5963.96090722538,12999.5549168999
Aldoc,5709.96090722538,13000.5549168999
Cplx2,5754.96090722538,13000.5549168999
Nrn1,5958.96090722538,13000.5549168999
Pcp4,5890.96090722538,13001.5549168999
Nrn1,5912.96090722538,13002.5549168999
Prkca,5933.96090722538,13003.5549168999
Nrn1,5955.96090722538,13003.5549168999
Aldoc,5804.96090722538,13004.5549168999
Cplx2,5887.96090722538,13004.5549168999
