Gene,y,x
Enpp2,21766.9955420501,9128.0794931628
Plp1,21852.9955420501,9128.0794931628
Plp1,21830.9955420501,9129.0794931628
Plp1,21739.9955420501,9131.0794931628
Rasgrf2,21800.9955420501,9131.0794931628
Aldoc,21748.9955420501,9132.0794931628
Plp1,21756.9955420501,9132.0794931628
Gad1,21931.9955420501,9135.0794931628
Plp1,21761.9955420501,9136.0794931628
Enpp2,21771.9955420501,9137.0794931628
Sst,21808.9955420501,9137.0794931628
Plp1,21766.9955420501,9140.0794931628
Plp1,21760.9955420501,9143.0794931628
Cck,21794.9955420501,9143.0794931628
Sst,21823.9955420501,9144.0794931628
Sst,21818.9955420501,9147.0794931628
Gad1,21833.9955420501,9147.0794931628
Sst,21823.9955420501,9150.0794931628
Aldoc,21792.9955420501,9152.0794931628
Plp1,21762.9955420501,9153.0794931628
Cryab,21956.9955420501,9158.0794931628
Plp1,21755.9955420501,9160.0794931628
Cxcl14,21780.9955420501,9160.0794931628
Aldoc,21797.9955420501,9161.0794931628
Prkca,21948.9955420501,9163.0794931628
Aldoc,21733.9955420501,9167.0794931628
Lhx6,21838.9955420501,9169.0794931628
Aldoc,21802.9955420501,9170.0794931628
Synpr,21930.9955420501,9171.0794931628
Slc6a1,21925.9955420501,9172.0794931628
Slc6a1,21919.9955420501,9173.0794931628
Plp1,21865.9955420501,9174.0794931628
Aldoc,21794.9955420501,9176.0794931628
Slc6a1,21914.9955420501,9176.0794931628
Penk,21947.9955420501,9177.0794931628
Sst,21923.9955420501,9178.0794931628
Sst,21933.9955420501,9178.0794931628
Reln,21907.9955420501,9181.0794931628
Pnoc,21938.9955420501,9181.0794931628
Chrm2,21952.9955420501,9186.0794931628
Sst,21948.9955420501,9187.0794931628
Nos1,21908.9955420501,9188.0794931628
Snca,21964.9955420501,9188.0794931628
Gad1,21957.9955420501,9191.0794931628
Gad1,21914.9955420501,9193.0794931628
Aldoc,21964.9955420501,9193.0794931628
Col25a1,21936.9955420501,9194.0794931628
Reln,21947.9955420501,9194.0794931628
Pthlh,21928.9955420501,9198.0794931628
Sst,21950.9955420501,9198.0794931628
Slc6a1,21961.9955420501,9199.0794931628
Pde1a,21987.9955420501,9199.0794931628
Sncg,21945.9955420501,9200.0794931628
Gad1,21936.9955420501,9203.0794931628
Cplx2,21919.9955420501,9206.0794931628
Prkca,21844.9955420501,9211.0794931628
Sst,21855.9955420501,9216.0794931628
Cplx2,21842.9955420501,9217.0794931628
Sst,21859.9955420501,9219.0794931628
Cxcl14,21831.9955420501,9221.0794931628
Cxcl14,21836.9955420501,9222.0794931628
Cplx2,21996.9955420501,9222.0794931628
Plp1,21737.9955420501,9232.0794931628
Gad1,21959.9955420501,9235.0794931628
Rgs4,21940.9955420501,9241.0794931628
Cryab,21744.9955420501,9244.0794931628
Plp1,21739.9955420501,9245.0794931628
Plp1,21749.9955420501,9252.0794931628
Enpp2,21736.9955420501,9253.0794931628
Plp1,21793.9955420501,9254.0794931628
Cxcl14,21832.9955420501,9255.0794931628
Plp1,21746.9955420501,9258.0794931628
Plp1,21759.9955420501,9259.0794931628
Cplx2,21949.9955420501,9259.0794931628
Plp1,21739.9955420501,9260.0794931628
Plp1,21733.9955420501,9261.0794931628
Cplx2,21910.9955420501,9261.0794931628
Aldoc,21993.9955420501,9261.0794931628
Cplx2,21766.9955420501,9262.0794931628
Aldoc,21798.9955420501,9263.0794931628
Plp1,21742.9955420501,9264.0794931628
Plp1,21753.9955420501,9265.0794931628
Plp1,21772.9955420501,9265.0794931628
Enpp2,21751.9955420501,9266.0794931628
Plp1,21793.9955420501,9267.0794931628
Cplx2,21913.9955420501,9267.0794931628
Cadps2,21819.9955420501,9268.0794931628
Plp1,21753.9955420501,9270.0794931628
Slc6a1,21925.9955420501,9271.0794931628
Plp1,21761.9955420501,9272.0794931628
Plp1,21744.9955420501,9274.0794931628
Plp1,21764.9955420501,9274.0794931628
Aldoc,21780.9955420501,9276.0794931628
Plp1,21752.9955420501,9279.0794931628
Plp1,21748.9955420501,9281.0794931628
Tac1,21780.9955420501,9281.0794931628
