cell_label,Astro.1,Astro.2,Astro.3,Astro.4,Astro.5,Cacna2d1.Lhx6.Reln,Cacna2d1.Lhx6.Vwa5a,Cacna2d1.Ndnf.Cxcl14,Cacna2d1.Ndnf.Npy,Cacna2d1.Ndnf.Rgs10,Calb2.Cntnap5a.Igfbp6,Calb2.Cntnap5a.Rspo3,Calb2.Cntnap5a.Vip,Calb2.Cryab,Calb2.Vip.Gpd1,Calb2.Vip.Igfbp4,Calb2.Vip.Nos1,Cck.Calca,Cck.Cxcl14.Calb1.Igfbp5,Cck.Cxcl14.Calb1.Kctd12,Cck.Cxcl14.Calb1.Tac2,Cck.Cxcl14.Calb1.Tnfaip8l3,Cck.Cxcl14.Slc17a8,Cck.Cxcl14.Vip,Cck.Lmo1.Npy,Cck.Lmo1.Vip.Crh,Cck.Lmo1.Vip.Fam19a2,Cck.Lmo1.Vip.Tac2,Cck.Lypd1,Cck.Sema5a,Choroid,Endo,Eryth.1,Eryth.2,Microglia.1,Microglia.2,Ntng1.Chrm2,Ntng1.Rgs10,Ntng1.Synpr,Oligo.1,Oligo.2,Oligo.3,Oligo.4,Oligo.5,PC.CA1.1,PC.CA1.2,PC.CA1.3,PC.Other1,PC.Other2,Pvalb.C1ql1.Cpne5,Pvalb.C1ql1.Npy,Pvalb.C1ql1.Pvalb,Pvalb.Tac1.Akr1c18,Pvalb.Tac1.Nr4a2,Pvalb.Tac1.Sst,Pvalb.Tac1.Syt2,Sst.Cryab,Sst.Erbb4.Crh,Sst.Erbb4.Rgs10,Sst.Erbb4.Th,Sst.Nos1,Sst.Npy.Cort,Sst.Npy.Mgat4c,Sst.Npy.Serpine2,Sst.Npy.Zbtb20,Sst.Pnoc.Calb1.Igfbp5,Sst.Pnoc.Calb1.Pvalb,Sst.Pnoc.Pvalb,Vip.Crh.C1ql1,Vip.Crh.Pcp4,Vsmc,Zero,iteration,has_converged,utc
572,4.829657956029183e-22,0.0,2.0643048606048758e-25,0.0,1.7898467696638968e-21,3.33890176730232e-32,0.0,0.0,0.0,6.402371702985515e-33,1.9329591605894984e-30,0.0,0.0,1.032870097898767e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3138400477340795e-22,5.533549668049703e-20,5.813344081567995e-07,4.4702543055905874e-24,0.0,0.0,1.476088586547919e-35,0.0,0.06299042904775631,0.0,0.0,0.8887316331220217,0.04827735649581367,1.1333508579607612e-25,7.744772777271749e-25,9.854770968514641e-23,1.7317812221973767e-26,1.2285471075165456e-24,0.0,0.0,0.0,1.4860713039492007e-33,2.843232498280248e-34,0.0,1.1234458170964395e-32,1.357268663469158e-35,0.0,0.0,0.0,0.0,0.0,0.0,4.334089747834763e-34,0.0,0.0,0.0,3.528443945381217e-32,0.0,0.0,0.0,1.472661261107217e-32,153,1,2022-07-14 21:02:06.835980
573,8.075417285365562e-19,0.0,2.580702428702917e-19,0.0,2.3536324810934494e-23,3.054571044597054e-21,0.0,0.0,0.0,5.296874993444949e-22,4.750927358137322e-20,0.0,0.0,1.3561421664376544e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8065767837092257e-23,2.0629155976990747e-28,5.2862775972078824e-23,3.7833122838748533e-28,0.0,0.0,7.428153677285739e-15,0.0,4.515484211338016e-29,0.0,0.0,1.0585052444979687e-26,8.809831128048242e-26,0.0013301861684671705,0.0025691692796682517,0.002448734880361462,0.5438380601378762,0.4498138495336133,0.0,0.0,0.0,3.5804786859695176e-24,4.95410532164636e-22,0.0,3.78122802974365e-21,4.9603537172289765e-15,0.0,0.0,0.0,0.0,0.0,0.0,2.728375002114318e-22,0.0,0.0,0.0,7.046948532945036e-19,0.0,0.0,0.0,2.006634255922213e-29,153,1,2022-07-14 21:02:06.835980
574,2.934755615975498e-20,0.0,1.695023358779039e-20,0.0,2.1321561796166613e-23,1.0500607742725455e-25,0.0,0.0,0.0,9.17086040196924e-24,1.9504350989314986e-18,0.0,0.0,4.439273144792839e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1400132078038185e-21,3.0059994151760634e-21,2.4991402315874238e-18,2.47044422230606e-22,0.0,0.0,5.222393826861696e-23,0.0,1.2054926541675235e-22,0.0,0.0,4.7673289480013995e-23,6.677632940038804e-18,6.056499782224843e-06,0.08522812619869632,0.913011941289977,0.0002564655901839205,0.0014974104213606315,0.0,0.0,0.0,1.4400615898234907e-25,1.4620899005704363e-20,0.0,8.061929229948281e-25,2.189127012188932e-23,0.0,0.0,0.0,0.0,0.0,0.0,2.698759907419183e-22,0.0,0.0,0.0,2.3340140433638894e-20,0.0,0.0,0.0,5.376345491580763e-23,153,1,2022-07-14 21:02:06.835980
575,7.583948551819489e-27,0.0,1.5048410741398661e-28,0.0,3.790939678587287e-33,3.680318122743309e-33,0.0,0.0,0.0,2.577090781832412e-37,1.7546296724390046e-35,0.0,0.0,9.503516906788382e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6490998954418535e-40,1.2189551081178286e-42,4.051592471259279e-40,9.176101705592533e-42,0.0,0.0,1.329350663698212e-25,0.0,1.2347253354024715e-41,0.0,0.0,2.597874754401851e-40,1.5407952745134624e-37,1.2889335119847115e-08,1.5647936132959298e-09,3.140448913016794e-11,0.8840534887240722,0.11594649679039445,0.0,0.0,0.0,6.301825372373138e-37,8.917918777432124e-36,0.0,2.233541635845646e-32,2.2934179211552828e-20,0.0,0.0,0.0,0.0,0.0,0.0,7.394366593078742e-36,0.0,0.0,0.0,1.892222359474027e-28,0.0,0.0,0.0,1.15444329636281e-44,153,1,2022-07-14 21:02:06.835980
576,1.8982165893929043e-18,0.0,1.31937874895816e-17,0.0,7.292980008240915e-23,1.3001997239209733e-15,0.0,0.0,0.0,1.2068289453629287e-19,4.386688327819606e-18,0.0,0.0,7.537629404368691e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.969846051793307e-23,1.290606458932794e-23,2.135615670338384e-22,5.370923716496015e-23,0.0,0.0,9.208232505085992e-16,0.0,1.2069532236038487e-21,0.0,0.0,9.34793444655991e-23,5.80466175954506e-21,6.138356482159638e-22,2.4785822309539327e-21,4.623033589287822e-23,5.837718767923532e-21,2.9633170268230833e-24,0.0,0.0,0.0,0.8799528978158799,0.000473170522550563,0.0,0.11942261487958182,5.101192067370288e-19,0.0,0.0,0.0,0.0,0.0,0.0,1.411138437908102e-13,0.0,0.0,0.0,0.00015131678184422958,0.0,0.0,0.0,8.516675769693875e-22,153,1,2022-07-14 21:02:06.835980
577,0.0009725523959993392,0.0,0.0003139293367185302,0.0,1.876202297595783e-06,5.7975610666469025e-08,0.0,0.0,0.0,3.5439016376298386e-08,0.001973635264328808,0.0,0.0,0.0002245390158564227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.074893746566317e-08,2.0353902974035206e-09,3.8465864973896263e-07,8.410966183484227e-09,0.0,0.0,1.962929880733101e-06,0.0,4.779259069205317e-10,0.0,0.0,1.4090928302854096e-08,8.993849130715273e-08,0.09727420311345357,0.5357508241375886,0.3559051481069461,0.00588342730616037,0.0016473986294947688,0.0,0.0,0.0,2.5759240701854613e-08,4.760838817188663e-05,0.0,6.253831960724394e-07,1.7106644607949154e-08,0.0,0.0,0.0,0.0,0.0,0.0,2.0241934599176488e-10,0.0,0.0,0.0,1.5480939694729843e-06,0.0,0.0,0.0,3.485171672893226e-08,153,1,2022-07-14 21:02:06.835980
578,9.086021761992405e-12,0.0,4.625961672017522e-13,0.0,5.477671556421737e-12,9.747968617485417e-22,0.0,0.0,0.0,1.1479479604599028e-21,5.820419162377601e-16,0.0,0.0,3.1611381924221843e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.19194336937678e-19,7.014229422902599e-14,0.02585137552438204,4.5136071530069943e-20,0.0,0.0,4.961424273139997e-23,0.0,0.06210516565908553,0.0,0.0,0.2724450885906662,0.6395983702083006,2.487063940099402e-16,5.1824326660730473e-14,2.3638636430618038e-12,3.377871967849175e-15,4.6106269663099534e-14,0.0,0.0,0.0,6.742668761928117e-24,4.4994849185555034e-20,0.0,6.039730865015877e-23,1.29266528100325e-21,0.0,0.0,0.0,0.0,0.0,0.0,5.8805247113923024e-21,0.0,0.0,0.0,4.9483261447993637e-20,0.0,0.0,0.0,4.8661147507972236e-27,153,1,2022-07-14 21:02:06.835980
579,4.585268227590771e-06,0.0,7.237387805902071e-07,0.0,2.1399930469683865e-07,1.3766474519496582e-12,0.0,0.0,0.0,2.2509204454750205e-12,2.3037033811045035e-10,0.0,0.0,3.1423196146474377e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7956743662600696e-08,2.453948129094742e-09,0.00015065319189026973,5.475167061402556e-09,0.0,0.0,1.1284391917890156e-15,0.0,0.0019930607663485385,0.0,0.0,0.01715431317901177,0.9806960237801152,2.574951968255707e-07,6.045964994079224e-08,1.772337296638526e-08,2.2128022459980162e-08,1.5132264309074496e-09,0.0,0.0,0.0,6.805703832499142e-16,1.60566485215308e-13,0.0,9.013082038232077e-15,1.83188892858661e-15,0.0,0.0,0.0,0.0,0.0,0.0,1.1053919555114935e-16,0.0,0.0,0.0,4.913547028331826e-13,0.0,0.0,0.0,3.2209947134306966e-10,153,1,2022-07-14 21:02:06.835980
580,4.11103130116058e-13,0.0,1.6017904940489705e-13,0.0,9.870278477833828e-15,2.4773837887201762e-17,0.0,0.0,0.0,4.9969131170266646e-18,1.0847569492307555e-12,0.0,0.0,3.1041644315843016e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.062168663902934e-15,2.1631600921041015e-16,1.598513448505738e-13,1.874175556091658e-15,0.0,0.0,2.7356707758732908e-17,0.0,3.042125377747231e-17,0.0,0.0,3.416589294347564e-15,9.06532360965901e-14,0.004424452351138035,0.34453585667329534,0.6497534195365442,0.0008235813814505583,0.0004626900525054562,0.0,0.0,0.0,9.469076521835596e-18,3.440895753191647e-14,0.0,4.754249559935009e-16,2.0312759192483325e-16,0.0,0.0,0.0,0.0,0.0,0.0,1.2634689267908848e-19,0.0,0.0,0.0,1.3344685814957458e-15,0.0,0.0,0.0,7.55560520267944e-16,153,1,2022-07-14 21:02:06.835980
581,4.77157171954135e-10,0.0,9.208323426295425e-11,0.0,6.527464801138913e-12,1.142833642493565e-14,0.0,0.0,0.0,7.087506474043707e-14,5.868027077988282e-12,0.0,0.0,1.7390477193538027e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4951069911267214e-10,1.9450900286734168e-12,1.454820109213152e-09,1.0829306263769634e-11,0.0,0.0,1.2169084177121429e-14,0.0,7.989243713476532e-13,0.0,0.0,1.2726319307136286e-12,9.373495281386596e-10,0.00532061711589825,0.5605241004846254,0.4328054785909644,0.0011076285359841646,0.0002421720724170514,0.0,0.0,0.0,6.158002807740171e-16,8.774327647464209e-13,0.0,6.249754055357936e-15,1.1687144544749156e-15,0.0,0.0,0.0,0.0,0.0,0.0,7.99774424408066e-18,0.0,0.0,0.0,2.1032684924285713e-14,0.0,0.0,0.0,5.920857201907013e-11,153,1,2022-07-14 21:02:06.835980
582,1.2895665795257732e-20,0.0,6.0952727013828314e-21,0.0,1.1449935727947356e-22,5.041288899303351e-26,0.0,0.0,0.0,2.9373669271165614e-24,1.859504790737395e-20,0.0,0.0,2.3706188612147878e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.686489252849371e-23,6.795363177978305e-24,1.1551735660631396e-20,1.5423737697233896e-23,0.0,0.0,7.462014958166626e-24,0.0,2.6732664705667964e-24,0.0,0.0,5.7322346521764285e-24,8.007083791986379e-20,5.999782859948142e-06,0.2325876309198565,0.76627560902118,9.648444675397353e-05,0.0010342758293495357,0.0,0.0,0.0,1.1361861165012031e-26,7.443920831587501e-24,0.0,9.223886029130814e-27,2.1934526214254938e-23,0.0,0.0,0.0,0.0,0.0,0.0,5.079790222255624e-25,0.0,0.0,0.0,3.873723187302652e-23,0.0,0.0,0.0,5.402710289613532e-23,153,1,2022-07-14 21:02:06.835980
583,1.6382507192941454e-15,0.0,7.762792947004776e-15,0.0,3.928107992048136e-18,2.9405541758589102e-15,0.0,0.0,0.0,5.668654896911253e-16,0.9858561711272434,0.0,0.0,0.014010689011757723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4245899691393147e-15,7.138568244856271e-19,6.354131823079625e-15,3.0843992944110743e-19,0.0,0.0,7.358418794144036e-11,0.0,2.6595917390378764e-21,0.0,0.0,6.417381372634675e-20,5.089930994566302e-18,9.425384256382053e-09,1.0756749226931604e-07,5.613402831848791e-07,3.942447361315459e-08,3.391683116824349e-09,0.0,0.0,0.0,1.816722350421176e-14,9.49433892558612e-11,0.0,7.44975964084441e-14,0.0001324185372106548,0.0,0.0,0.0,0.0,0.0,0.0,1.1851940893447992e-12,0.0,0.0,0.0,4.644625976451473e-12,0.0,0.0,0.0,2.3762657122327355e-19,153,1,2022-07-14 21:02:06.835980
584,4.2708538168271896e-10,0.0,3.9633390457936e-11,0.0,1.0726693078880411e-13,7.407819983239645e-16,0.0,0.0,0.0,2.1511948770576222e-16,2.2023292291867162e-13,0.0,0.0,4.706089745678729e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5306912557666985e-14,1.628177335177979e-17,4.627361263178192e-15,6.747856551700295e-17,0.0,0.0,1.1034026611797646e-10,0.0,7.618417320807584e-19,0.0,0.0,5.189146683476356e-17,1.7237290718614426e-15,0.02438835932892182,0.009470791831640681,0.0009429498980934735,0.9247535804815585,0.04044431739547756,0.0,0.0,0.0,8.4543839965635e-17,6.438586645468815e-14,0.0,1.3706223907568198e-13,1.73626898021278e-12,0.0,0.0,0.0,0.0,0.0,0.0,1.438698359745052e-16,0.0,0.0,0.0,1.435161737475139e-11,0.0,0.0,0.0,2.4857908248364542e-17,153,1,2022-07-14 21:02:06.835980
585,5.608615225775197e-30,0.0,6.200200191720175e-30,0.0,4.441439097986443e-33,1.999074303979304e-26,0.0,0.0,0.0,3.1110860652810718e-28,3.4528850489102904e-24,0.0,0.0,3.671444542956654e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.936061490433715e-32,8.045228348484791e-32,6.002266024834548e-28,3.6200406347703067e-34,0.0,0.0,9.485906674742245e-25,0.0,5.847514696629208e-36,0.0,0.0,9.157547812274498e-35,1.2782597319839848e-31,5.648367415677575e-09,0.0024802402506213365,0.9975034399578088,1.1521678413759993e-08,1.6302621524039484e-05,0.0,0.0,0.0,1.5413034220566125e-29,8.894741447723875e-28,0.0,2.883214434915896e-30,6.089149219769372e-24,0.0,0.0,0.0,0.0,0.0,0.0,7.091718609813353e-31,0.0,0.0,0.0,6.120040854829056e-30,0.0,0.0,0.0,3.044825698264466e-34,153,1,2022-07-14 21:02:06.835980
586,0.7741896154128701,0.0,0.211389398432927,0.0,0.0055074499148915915,4.26369995521132e-09,0.0,0.0,0.0,1.919413192766584e-08,0.00012530300685609165,0.0,0.0,3.397394398311214e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008560879311805579,6.081309738466275e-05,0.0018796886122336768,0.0016476634272456394,0.0,0.0,2.5519729351673173e-10,0.0,3.9792816229148614e-06,0.0,0.0,8.903734844280715e-05,0.0001528031969781088,1.4726318601814035e-05,2.0131048365413972e-06,3.256065850461601e-08,1.749893950585551e-08,6.646406963803244e-11,0.0,0.0,0.0,9.878346591715521e-10,3.519160396092428e-05,0.0,3.971926493235712e-08,7.216594567763139e-13,0.0,0.0,0.0,0.0,0.0,0.0,4.2674361321318905e-13,0.0,0.0,0.0,5.367617962997533e-08,0.0,0.0,0.0,0.0040426636920504,153,1,2022-07-14 21:02:06.835980
587,1.7723333964160924e-06,0.0,3.324864545319577e-06,0.0,1.7588675031592104e-07,1.5336929758595184e-08,0.0,0.0,0.0,1.1690641225411493e-08,1.0789600760382257e-08,0.0,0.0,1.693097891664171e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8903930459093156e-09,5.63672922323079e-11,0.0026197807019427348,1.546905192940913e-10,0.0,0.0,2.0201204760880822e-13,0.0,0.005319857628453528,0.0,0.0,0.47437027410821614,0.5176846030056033,3.7224713613332344e-11,2.7227965200282283e-11,7.6969806228376e-11,3.049860518524153e-11,1.6537108109467185e-12,0.0,0.0,0.0,3.3827218303761715e-13,1.525812764380788e-11,0.0,1.26356436580215e-12,1.8567019425959198e-11,0.0,0.0,0.0,0.0,0.0,0.0,4.758385545663372e-14,0.0,0.0,0.0,3.342255718356486e-11,0.0,0.0,0.0,6.5736156850543696e-15,153,1,2022-07-14 21:02:06.835980
588,1.511620048040288e-12,0.0,6.104009403378468e-13,0.0,4.706836137311245e-17,5.867514788593664e-17,0.0,0.0,0.0,5.513157088998988e-18,2.3231166077884458e-15,0.0,0.0,7.0663790781168735e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.634613305293307e-23,1.1518711303921879e-24,6.369743104976187e-23,3.376850299426031e-25,0.0,0.0,1.1714656057588022e-07,0.0,1.3243607390037594e-27,0.0,0.0,3.698844750852518e-24,5.575867861005133e-22,0.001485610282340472,0.0014803507593288343,0.0048980477809046465,0.8790984117933919,0.1130374505596396,0.0,0.0,0.0,2.241522792925891e-19,7.562548571463441e-21,0.0,1.5076241116521038e-18,1.1572108074641438e-10,0.0,0.0,0.0,0.0,0.0,0.0,7.459152103665265e-13,0.0,0.0,0.0,4.49286370034372e-09,0.0,0.0,0.0,3.5710170443318595e-26,153,1,2022-07-14 21:02:06.835980
589,7.64743302659956e-19,0.0,9.192610553863557e-17,0.0,2.2263406642068307e-23,2.071805737510454e-06,0.0,0.0,0.0,1.2926442294770083e-09,1.6689412809912336e-10,0.0,0.0,3.877254573970563e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.100159025603212e-26,3.8356935485805465e-28,1.0629712033618e-24,2.755579486166179e-28,0.0,0.0,0.0018453529744010956,0.0,1.9435362316969364e-28,0.0,0.0,4.421990726688108e-28,1.3863711159367456e-23,2.6503696226032024e-10,4.6583556906223703e-07,4.3999403085894385e-06,6.728391290148155e-05,2.7521740784056613e-06,0.0,0.0,0.0,0.7199307307436695,3.663068552265001e-06,0.0,0.2731667334813846,0.0020113090542210246,0.0,0.0,0.0,0.0,0.0,0.0,1.5627688151696592e-07,0.0,0.0,0.0,0.0029612017531455673,0.0,0.0,0.0,1.5926934278878295e-29,153,1,2022-07-14 21:02:06.835980
590,4.414753307251441e-26,0.0,6.824815423434853e-26,0.0,2.3172640988373982e-29,5.388047924213335e-22,0.0,0.0,0.0,5.053429174778323e-23,1.3042162283763544e-21,0.0,0.0,4.929524334640882e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9455582101953942e-32,7.0189102366875075e-34,8.351249375178246e-30,7.5064392540632105e-34,0.0,0.0,3.8603040865730226e-19,0.0,3.3737171870583824e-33,0.0,0.0,7.801065192563243e-34,7.218672825938854e-28,2.373060079113348e-09,0.0004455808116384388,0.9848226570529895,0.00031850414840887454,0.01441325561390327,0.0,0.0,0.0,1.0594049028458057e-24,4.2370965010495735e-24,0.0,3.1918241403289443e-25,2.934846440592598e-17,0.0,0.0,0.0,0.0,0.0,0.0,1.8359506998014284e-19,0.0,0.0,0.0,3.571459348441015e-18,0.0,0.0,0.0,9.715475797180459e-34,153,1,2022-07-14 21:02:06.835980
591,1.8085804266664115e-12,0.0,1.9630832273100013e-13,0.0,4.693182559893051e-13,5.157660121702869e-18,0.0,0.0,0.0,2.822956536225115e-17,1.5808114970060523e-16,0.0,0.0,1.2468636191368182e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.352034784799142e-14,1.260618004976203e-15,4.670405353498793e-05,2.1321434761362836e-16,0.0,0.0,4.507399446797657e-23,0.0,0.016992427186656726,0.0,0.0,0.8060649164650981,0.17689595229218932,1.2343172473308063e-17,2.5787674750499216e-17,7.648157035074138e-17,7.953291611454468e-18,1.3016641875953325e-17,0.0,0.0,0.0,1.7135699062900584e-23,4.93104072928331e-23,0.0,1.7087066674893212e-23,1.1105514720962066e-20,0.0,0.0,0.0,0.0,0.0,0.0,1.819381749917576e-23,0.0,0.0,0.0,1.1496934484264847e-21,0.0,0.0,0.0,7.126944732490951e-21,153,1,2022-07-14 21:02:06.835980
592,5.368490849549437e-29,0.0,1.5167896991771002e-29,0.0,1.9003259199789062e-35,3.476226237271834e-28,0.0,0.0,0.0,6.6500469461683005e-28,1.3855324042970166e-27,0.0,0.0,3.802403544022142e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5095380569982265e-41,2.7439874717814093e-40,6.459856547437199e-37,3.943995803338639e-44,0.0,0.0,4.778919293159014e-19,0.0,1.0281702669266651e-44,0.0,0.0,6.17176686419924e-43,3.2601958536686995e-40,1.0261343881496052e-09,9.925461526918415e-06,0.00021137512461788654,0.20044769153949946,0.7993310068482213,0.0,0.0,0.0,2.1931480127296106e-34,1.0989906473288799e-32,0.0,2.1607610626161292e-33,6.819462899752094e-17,0.0,0.0,0.0,0.0,0.0,0.0,6.275903304738192e-26,0.0,0.0,0.0,2.4021290500056862e-24,0.0,0.0,0.0,2.719009226193456e-45,153,1,2022-07-14 21:02:06.835980
593,8.157561056935566e-32,0.0,1.8474513324516765e-30,0.0,6.160006751131477e-35,7.598927796909305e-21,0.0,0.0,0.0,1.0602545729813821e-20,2.9156984306151575e-17,0.0,0.0,7.048845268445485e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.608963190742897e-34,1.3711443677774583e-38,3.8450519498568327e-34,4.602312826225269e-37,0.0,0.0,4.6321496818071435e-17,0.0,1.7736622585138456e-37,0.0,0.0,1.171978884923876e-36,1.7100004140032037e-33,6.48428091747618e-11,2.050958751420956e-05,0.9994248838195228,4.138209746139537e-06,0.00055046824856723,0.0,0.0,0.0,8.947440233943438e-26,5.614052923344518e-26,0.0,2.1061201360420986e-25,6.910188711712257e-11,0.0,0.0,0.0,0.0,0.0,0.0,1.0258940752697177e-23,0.0,0.0,0.0,3.053182141647877e-23,0.0,0.0,0.0,1.7939704978014483e-38,153,1,2022-07-14 21:02:06.835980
594,2.796878113726365e-15,0.0,2.4671178105525353e-15,0.0,1.33733528108242e-17,1.39914402563878e-20,0.0,0.0,0.0,1.6935455344093032e-18,1.6440836813460107e-15,0.0,0.0,2.0030946107546758e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7108254268241427e-17,4.86219167335627e-18,1.267264262593211e-15,3.651051072420134e-18,0.0,0.0,6.8757042520501164e-18,0.0,1.216446540239887e-19,0.0,0.0,1.6746147308938978e-17,3.4652785098895086e-16,0.00022482049792886256,0.21122180701598395,0.2339083349111391,0.02008691361237861,0.53455812396236,0.0,0.0,0.0,1.4747784571265829e-21,1.8385040512586458e-16,0.0,2.1002880315550376e-19,2.3162707389877795e-16,0.0,0.0,0.0,0.0,0.0,0.0,1.9915352656727134e-20,0.0,0.0,0.0,4.4192822693654684e-17,0.0,0.0,0.0,2.032099638557345e-18,153,1,2022-07-14 21:02:06.835980
595,8.903199060574599e-18,0.0,8.246803833190802e-20,0.0,2.7314039003635908e-17,4.275137072505218e-25,0.0,0.0,0.0,4.291972216579567e-27,6.763249821368503e-25,0.0,0.0,1.7384234021789686e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.462622647271575e-22,6.333965003286051e-21,4.895616473865336e-06,2.4193786488644328e-24,0.0,0.0,4.0303298323502515e-26,0.0,0.004602567488890744,0.0,0.0,0.8243577970198676,0.17103473982648507,4.636189058939639e-16,2.560000968320501e-14,4.656179482897251e-11,9.499720042840406e-15,1.6853147190661392e-12,0.0,0.0,0.0,6.308578320196078e-27,2.0179155612911873e-30,0.0,1.1181472831885577e-26,1.2389305314961688e-24,0.0,0.0,0.0,0.0,0.0,0.0,4.751926761264399e-25,0.0,0.0,0.0,1.002900330777896e-23,0.0,0.0,0.0,2.32288316432754e-33,153,1,2022-07-14 21:02:06.835980
596,7.888866073823165e-38,0.0,5.250805843873014e-38,0.0,1.6589758173897757e-42,1.0286087220473415e-29,0.0,0.0,0.0,1.398952902105068e-33,2.6379108215357974e-31,0.0,0.0,4.216721699220954e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.722050460953601e-42,8.875863498719531e-45,2.727558329839146e-40,7.249767509244939e-44,0.0,0.0,2.2265971020170425e-24,0.0,3.3893479526011162e-43,0.0,0.0,9.815934681339425e-45,7.281788030143938e-39,1.1106383231875586e-13,0.00013127786026996668,0.4392892208059662,0.00018044600510630493,0.5603990553285465,0.0,0.0,0.0,4.4588183985693995e-29,1.9800184138667163e-32,0.0,1.2165998044054655e-30,5.621934420260014e-22,0.0,0.0,0.0,0.0,0.0,0.0,7.611347339214105e-25,0.0,0.0,0.0,9.912058937213433e-25,0.0,0.0,0.0,3.627826740012089e-45,153,1,2022-07-14 21:02:06.835980
