gene_name,Astro.1,Astro.2,Astro.3,Astro.4,Astro.5,Cacna2d1.Lhx6.Reln,Cacna2d1.Lhx6.Vwa5a,Cacna2d1.Ndnf.Cxcl14,Cacna2d1.Ndnf.Npy,Cacna2d1.Ndnf.Rgs10,Calb2.Cntnap5a.Igfbp6,Calb2.Cntnap5a.Rspo3,Calb2.Cntnap5a.Vip,Calb2.Cryab,Calb2.Vip.Gpd1,Calb2.Vip.Igfbp4,Calb2.Vip.Nos1,Cck.Calca,Cck.Cxcl14.Calb1.Igfbp5,Cck.Cxcl14.Calb1.Kctd12,Cck.Cxcl14.Calb1.Tac2,Cck.Cxcl14.Calb1.Tnfaip8l3,Cck.Cxcl14.Slc17a8,Cck.Cxcl14.Vip,Cck.Lmo1.Npy,Cck.Lmo1.Vip.Crh,Cck.Lmo1.Vip.Fam19a2,Cck.Lmo1.Vip.Tac2,Cck.Lypd1,Cck.Sema5a,Choroid,Endo,Eryth.1,Eryth.2,Microglia.1,Microglia.2,Ntng1.Chrm2,Ntng1.Rgs10,Ntng1.Synpr,Oligo.1,Oligo.2,Oligo.3,Oligo.4,Oligo.5,PC.CA1.1,PC.CA1.2,PC.CA1.3,PC.Other1,PC.Other2,Pvalb.C1ql1.Cpne5,Pvalb.C1ql1.Npy,Pvalb.C1ql1.Pvalb,Pvalb.Tac1.Akr1c18,Pvalb.Tac1.Nr4a2,Pvalb.Tac1.Sst,Pvalb.Tac1.Syt2,Sst.Cryab,Sst.Erbb4.Crh,Sst.Erbb4.Rgs10,Sst.Erbb4.Th,Sst.Nos1,Sst.Npy.Cort,Sst.Npy.Mgat4c,Sst.Npy.Serpine2,Sst.Npy.Zbtb20,Sst.Pnoc.Calb1.Igfbp5,Sst.Pnoc.Calb1.Pvalb,Sst.Pnoc.Pvalb,Vip.Crh.C1ql1,Vip.Crh.Pcp4,Vsmc,Zero,utc,iteration,has_converged
Crym,0.15325443786982249,0.10653594771241831,0.16666666666666669,0.13535353535353536,0.11025641025641027,0.1,0.1,0.1,0.1,0.10943396226415095,0.14,0.1,0.1,0.1,0.10826446280991736,0.1099009900990099,0.1,0.1,0.1,0.1,0.1,0.11694915254237288,0.10840336134453782,0.1,0.11515151515151516,0.11639344262295083,0.11724137931034484,0.1,0.1,0.11408450704225352,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.10980392156862745,0.11960784313725491,0.1,0.4720930232558139,1.6975609756097563,1.8387387387387388,1.9507462686567165,4.896296296296296,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.17407407407407408,0.1,0.1,0.1,0.1,0.1144927536231884,0.1,0.1,0.11176470588235295,0.10378787878787879,0.1,0.1,0.1,0.1,0.1,0.1,2022-07-14 21:02:08.150980,153,1
Cux2,0.10591715976331362,0.10653594771241831,0.12666666666666668,0.1101010101010101,0.11025641025641027,0.42592592592592593,0.5186046511627908,0.1,0.2411764705882353,0.19433962264150945,0.14,0.1,0.1784313725490196,0.1,0.14132231404958678,0.11980198019801981,0.15000000000000002,0.3258064516129032,0.15555555555555556,0.12083333333333333,0.35,0.12542372881355934,0.22605042016806723,0.12777777777777777,0.296969696969697,0.4606557377049181,0.6,0.42653061224489797,0.5117647058823529,0.36760563380281686,0.1,0.1136986301369863,0.1,0.1,0.12777777777777777,0.1,0.3162162162162162,0.2111111111111111,0.2875,0.14166666666666666,0.42352941176470593,0.19803921568627453,0.11960784313725491,0.14545454545454545,0.12325581395348838,0.12439024390243902,0.1,0.14477611940298507,0.1,0.1746268656716418,0.13448275862068965,0.34347826086956523,0.8543859649122807,0.2153846153846154,0.2710526315789474,0.29277108433734944,0.7666666666666666,0.28181818181818186,0.6555555555555556,0.18823529411764706,0.18571428571428572,0.47681159420289854,0.28032786885245903,0.6730994152046783,0.8176470588235294,0.3727272727272727,0.39746835443037976,0.3365591397849462,0.15555555555555556,0.15357142857142858,0.1,0.1,2022-07-14 21:02:08.150980,153,1
Cxcl14,1.3248520710059173,2.224183006535948,1.6066666666666667,2.7262626262626264,0.8025641025641025,0.18888888888888888,0.12325581395348838,21.163829787234043,2.182352941176471,1.4962264150943396,2.38,6.76,3.1980392156862747,11.32,0.2900826446280992,1.9712871287128715,0.4,0.22903225806451613,32.05833333333333,33.329166666666666,18.822222222222223,33.29491525423729,19.61260504201681,22.01666666666667,0.47878787878787876,0.13278688524590165,0.18620689655172415,1.2428571428571429,5.394117647058823,0.14225352112676057,0.1,0.1,0.1,0.15555555555555556,0.1,0.10432900432900434,0.2756756756756757,8.141666666666666,27.745833333333334,0.1,0.18823529411764706,0.14901960784313725,0.14901960784313725,0.1,0.12325581395348838,0.23414634146341465,0.13603603603603603,0.12985074626865672,0.17407407407407408,0.14477611940298507,0.1,0.23043478260869565,0.22280701754385965,0.13846153846153847,0.23157894736842105,0.1,3.9518518518518517,0.1,0.1,0.21764705882352942,0.27142857142857146,0.21594202898550724,0.11639344262295083,0.18187134502923977,0.20588235294117646,0.18712121212121213,0.1569620253164557,0.15376344086021507,5.71111111111111,16.867857142857144,0.11438848920863309,0.1,2022-07-14 21:02:08.150980,153,1
Enc1,0.1,0.1,0.11333333333333334,0.10505050505050506,0.1,0.2777777777777778,0.541860465116279,0.3127659574468085,0.8176470588235294,0.3358490566037736,0.5,0.64,0.5901960784313726,0.4,0.2487603305785124,0.26831683168316833,0.26666666666666666,0.6806451612903226,0.5027777777777778,0.32916666666666666,0.2111111111111111,0.3627118644067797,0.22605042016806723,0.2388888888888889,0.5090909090909091,0.14918032786885246,0.2896551724137931,0.36530612244897964,0.1,0.5366197183098591,0.1,0.27808219178082194,0.1,0.3222222222222222,0.12777777777777777,0.125974025974026,0.5054054054054055,0.4472222222222222,0.5791666666666667,0.1,0.12941176470588237,0.10980392156862745,0.1,0.1,1.1232558139534885,1.8682926829268294,3.118018018018018,3.0701492537313433,5.062962962962962,0.1,0.13448275862068965,0.15217391304347827,0.17017543859649123,0.2730769230769231,0.16578947368421054,0.22048192771084338,0.6925925925925925,0.23636363636363636,0.1,0.1588235294117647,0.5,0.491304347826087,0.6737704918032786,0.4216374269005848,0.711764705882353,0.5280303030303031,0.6,0.22903225806451613,0.43333333333333335,0.24285714285714285,0.18633093525179856,0.1,2022-07-14 21:02:08.150980,153,1
Enpp2,0.1414201183431953,0.1326797385620915,0.16,0.12020202020202021,0.13589743589743591,0.12962962962962965,0.13488372093023257,0.1,0.12352941176470589,0.10943396226415095,0.1,0.14,0.1,0.1,0.1,0.11980198019801981,0.1,3.5516129032258066,0.18333333333333335,0.30833333333333335,0.48888888888888893,0.16779661016949154,0.8983193277310925,0.16944444444444445,2.1454545454545455,1.4934426229508198,1.4965517241379311,1.7938775510204084,0.1,1.4098591549295776,139.85,0.1821917808219178,0.1,0.26666666666666666,0.1,0.1,0.22162162162162163,0.2111111111111111,0.225,2.7666666666666666,3.7176470588235295,2.1686274509803924,1.4431372549019608,0.6909090909090909,0.1697674418604651,0.17317073170731706,0.13603603603603603,0.2044776119402985,0.1925925925925926,0.12985074626865672,0.13448275862068965,0.17826086956521742,0.2578947368421053,0.1,0.1394736842105263,0.11204819277108434,0.2851851851851852,0.1,0.2111111111111111,0.1,0.1285714285714286,0.1289855072463768,0.11639344262295083,0.2111111111111111,0.17058823529411765,0.14166666666666666,0.14430379746835442,0.2075268817204301,0.1,0.1,0.1431654676258993,0.1,2022-07-14 21:02:08.150980,153,1
Fam19a1,0.11183431952662723,0.10653594771241831,0.10666666666666667,0.10505050505050506,0.10512820512820513,0.1,0.1,0.24893617021276596,0.1,0.10943396226415095,0.1,0.18,0.1,0.26,0.12479338842975207,0.1,0.11666666666666667,0.26129032258064516,0.5583333333333333,0.32916666666666666,0.43333333333333335,0.7864406779661016,0.1,0.5166666666666667,0.1,0.13278688524590165,0.11724137931034484,0.20204081632653062,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1138888888888889,0.30833333333333335,0.1,0.1,0.1,0.1,0.1,1.472093023255814,2.075609756097561,3.8567567567567567,1.0402985074626867,3.1,0.1,0.1,0.10869565217391305,0.1,0.1,0.1,0.1,0.2111111111111111,0.1,0.13703703703703704,0.1,0.1,0.14347826086956522,0.1,0.11169590643274854,0.2647058823529412,0.1,0.1,0.1,0.1,0.11785714285714285,0.1,0.1,2022-07-14 21:02:08.150980,153,1
Fos,0.1,0.1326797385620915,0.23333333333333334,0.12525252525252525,0.13589743589743591,0.14074074074074075,0.14651162790697675,0.1851063829787234,0.17058823529411765,0.2886792452830189,0.18,0.30000000000000004,0.11960784313725491,0.16,0.3727272727272727,0.2188118811881188,0.35,0.16451612903225807,0.16944444444444445,0.1625,0.2388888888888889,0.33728813559322035,0.12521008403361344,0.2388888888888889,0.11515151515151516,0.14918032786885246,0.13448275862068965,0.22244897959183674,0.1588235294117647,0.11408450704225352,2.35,1.4424657534246577,0.1,0.43333333333333335,0.7666666666666666,0.5891774891774891,0.1810810810810811,0.16944444444444445,0.18333333333333335,0.1,0.6,0.9431372549019608,0.3156862745098039,0.19090909090909092,0.14651162790697675,0.13658536585365855,0.14504504504504506,0.2044776119402985,0.34074074074074073,0.2791044776119403,0.16896551724137931,0.24782608695652175,0.24035087719298245,0.17692307692307693,0.3368421052631579,0.20843373493975903,0.5814814814814815,0.19090909090909092,0.2111111111111111,0.33529411764705885,0.5,0.27391304347826084,0.3295081967213115,0.23450292397660819,0.12352941176470589,0.33484848484848484,0.23924050632911392,0.25053763440860216,0.15555555555555556,0.4035714285714286,0.9129496402877698,0.1,2022-07-14 21:02:08.150980,153,1
Gabrd,0.10591715976331362,0.1,0.10666666666666667,0.1,0.1,0.34444444444444444,0.5069767441860465,0.1425531914893617,0.4294117647058824,0.2792452830188679,0.1,0.1,0.1,0.12000000000000001,0.1,0.1,0.1,0.1,0.1138888888888889,0.1,0.1,0.10847457627118645,0.13361344537815126,0.1,0.11515151515151516,0.1,0.1,0.14081632653061224,0.1,0.1563380281690141,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.19722222222222224,0.1,0.1,0.1,0.11960784313725491,0.1,0.1,0.1,0.14878048780487807,0.16306306306306306,0.18955223880597016,0.15555555555555556,0.5626865671641791,0.41034482758620694,0.7521739130434782,0.7842105263157895,0.4653846153846154,0.2710526315789474,1.1,0.2111111111111111,0.3727272727272727,0.6185185185185185,0.18823529411764706,0.1,0.1289855072463768,0.13278688524590165,0.11169590643274854,0.13529411764705884,0.10378787878787879,0.10632911392405064,0.1752688172043011,0.1,0.15357142857142858,0.10719424460431655,0.1,2022-07-14 21:02:08.150980,153,1
Gad1,0.15325443786982249,0.1130718954248366,0.20666666666666667,0.13535353535353536,0.12051282051282051,10.85925925925926,10.669767441860465,4.929787234042553,10.605882352941176,10.779245283018868,2.74,2.2600000000000002,2.4137254901960787,3.04,1.4636363636363636,1.8326732673267327,2.0666666666666664,11.487096774193548,7.113888888888889,8.558333333333334,6.044444444444444,5.201694915254237,15.63781512605042,2.4194444444444447,11.236363636363636,4.788524590163934,9.686206896551724,6.855102040816326,6.982352941176471,15.170422535211268,0.1,0.1273972602739726,0.1,0.1,0.1,0.10432900432900434,7.667567567567567,8.544444444444444,5.4125,0.1,0.1588235294117647,0.10980392156862745,0.10980392156862745,0.12272727272727274,0.21627906976744188,0.13658536585365855,0.1810810810810811,0.24925373134328357,0.11851851851851852,4.174626865671642,6.2379310344827585,7.369565217391304,14.66140350877193,3.6,4.678947368421052,11.871084337349398,11.544444444444444,1.2363636363636366,4.5814814814814815,2.1,9.185714285714285,5.389855072463768,1.9688524590163936,4.070760233918128,4.664705882352941,1.9674242424242425,2.8848101265822788,2.6591397849462366,1.8222222222222224,2.1357142857142857,0.15035971223021583,0.1,2022-07-14 21:02:08.150980,153,1
Gda,0.11183431952662723,0.10653594771241831,0.10666666666666667,0.1101010101010101,0.1,0.24444444444444444,0.29767441860465116,0.20638297872340428,0.9470588235294117,0.7037735849056603,0.22,0.2,0.1588235294117647,0.24000000000000002,0.10826446280991736,0.13960396039603962,0.1,0.26129032258064516,0.1138888888888889,0.1625,0.12777777777777777,0.1423728813559322,0.2092436974789916,0.1138888888888889,0.19090909090909092,0.24754098360655738,0.20344827586206898,0.2836734693877551,1.4529411764705884,1.2830985915492958,0.35,0.1410958904109589,0.17142857142857143,0.15555555555555556,0.15555555555555556,0.1,4.64054054054054,5.33611111111111,1.6625,0.1,0.12941176470588237,0.11960784313725491,0.1,0.1,1.3325581395348838,1.6487804878048782,1.4153153153153155,2.5925373134328358,3.840740740740741,0.11492537313432837,0.1,0.10869565217391305,0.2578947368421053,0.6384615384615384,0.3894736842105263,0.14819277108433737,2.5444444444444447,0.7363636363636363,2.1,0.7176470588235294,1.1571428571428573,1.2449275362318841,2.1491803278688524,3.2812865497076023,1.1588235294117648,1.7893939393939395,2.758227848101266,1.8204301075268818,0.1,0.1,0.1,0.1,2022-07-14 21:02:08.150980,153,1
Grin3a,0.31301775147928995,0.2568627450980392,0.6133333333333333,0.3929292929292929,0.3615384615384616,0.5407407407407407,0.3558139534883721,0.44042553191489364,0.37058823529411766,0.8547169811320755,1.3800000000000001,0.44000000000000006,0.7862745098039216,0.94,0.3396694214876033,0.38712871287128714,0.4,0.7129032258064516,0.12777777777777777,0.225,0.1,0.1593220338983051,0.5957983193277311,0.1,0.5696969696969697,0.16557377049180327,0.47931034482758617,0.20204081632653062,0.21764705882352942,1.0859154929577466,0.1,0.1136986301369863,0.1,0.15555555555555556,0.1,0.1,0.16756756756756758,0.16944444444444445,0.6,0.1,0.1,0.1,0.10980392156862745,0.14545454545454545,0.28604651162790695,0.673170731707317,0.5234234234234234,0.5626865671641791,1.3037037037037038,0.24925373134328357,0.20344827586206898,0.2217391304347826,0.9947368421052631,0.1576923076923077,0.6263157894736842,0.3048192771084337,2.359259259259259,0.8272727272727273,1.4703703703703705,0.21764705882352942,3.3857142857142857,2.071014492753623,4.247540983606557,3.836842105263158,1.9705882352941178,1.8916666666666668,3.3468354430379748,0.6698924731182796,0.1,0.20714285714285713,0.1,0.1,2022-07-14 21:02:08.150980,153,1
Hapln1,0.2656804733727811,0.4137254901960784,0.4066666666666666,0.43838383838383843,0.13076923076923078,5.21111111111111,4.402325581395348,0.5680851063829787,1.6764705882352942,2.1849056603773587,0.14,0.1,0.1,0.4,0.13305785123966943,0.11980198019801981,0.18333333333333335,4.841935483870968,0.6694444444444444,0.4541666666666667,0.37777777777777777,0.8033898305084746,0.41092436974789914,0.28055555555555556,1.084848484848485,0.14918032786885246,0.4620689655172414,0.5489795918367347,0.9823529411764705,0.19859154929577466,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2388888888888889,0.9125,0.1,0.1,0.10980392156862745,0.1,0.12272727272727274,0.1,0.12439024390243902,0.10900900900900902,0.15970149253731344,0.1,0.15970149253731344,0.7551724137931034,0.32608695652173914,2.6789473684210527,0.1,0.40263157894736845,0.5337349397590362,2.0259259259259257,0.14545454545454545,1.2111111111111112,0.12941176470588237,0.1285714285714286,0.20144927536231885,0.11639344262295083,0.9596491228070175,0.19411764705882353,0.23257575757575757,0.25822784810126587,0.45483870967741935,0.1,0.17142857142857143,0.1,0.1,2022-07-14 21:02:08.150980,153,1
Htr3a,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5893617021276596,0.14705882352941177,0.14716981132075474,0.45999999999999996,1.6400000000000001,0.8058823529411765,1.04,0.4801652892561984,1.3871287128712873,1.0166666666666666,0.9709677419354839,0.30833333333333335,0.2875,1.85,2.210169491525424,0.25966386554621845,3.3777777777777778,1.1454545454545455,1.1327868852459018,1.4620689655172414,1.4469387755102041,2.276470588235294,1.0295774647887324,0.35,0.1136986301369863,0.1,0.1,0.1,0.1,0.4243243243243243,0.35,0.7666666666666666,0.1,0.1,0.1,0.1,0.12272727272727274,0.1,0.11219512195121951,0.10900900900900902,0.11492537313432837,0.11851851851851852,0.1,0.1,0.10869565217391305,0.1,0.1,0.15263157894736842,0.11204819277108434,0.5814814814814815,0.1,0.13703703703703704,0.1,0.1285714285714286,0.18695652173913044,0.1,0.12339181286549708,0.1823529411764706,0.11136363636363637,0.1,0.1,0.3222222222222222,0.725,0.1,0.1,2022-07-14 21:02:08.150980,153,1
Id2,0.5911242603550296,0.9627450980392157,1.7000000000000002,1.1202020202020202,0.48461538461538467,9.799999999999999,7.669767441860465,2.951063829787234,4.38235294117647,2.7132075471698114,0.30000000000000004,0.2,0.1392156862745098,1.1600000000000001,0.16611570247933885,0.1297029702970297,0.1,5.132258064516129,0.8777777777777778,1.85,1.4055555555555557,0.752542372881356,4.419327731092436,1.4055555555555557,2.887878787878788,1.4114754098360656,1.3413793103448277,1.569387755102041,0.1,2.6774647887323946,2.6,0.4561643835616438,0.1,0.15555555555555556,0.48888888888888893,0.2341991341991342,0.15405405405405406,0.7388888888888888,0.5375,0.1,0.1588235294117647,0.1,0.11960784313725491,0.16818181818181818,0.1,0.23414634146341465,0.1720720720720721,0.7417910447761193,0.8407407407407407,0.4582089552238806,2.893103448275862,0.7086956521739131,0.2578947368421053,0.2730769230769231,0.2578947368421053,0.2686746987951807,3.72962962962963,0.23636363636363636,0.2111111111111111,0.3058823529411765,0.1,0.23043478260869565,0.16557377049180327,0.1584795321637427,0.22941176470588237,0.1606060606060606,0.18227848101265823,0.1967741935483871,0.26666666666666666,0.4392857142857143,0.16474820143884894,0.1,2022-07-14 21:02:08.150980,153,1
Kcnk2,0.6739644970414201,0.8254901960784313,0.9199999999999999,1.0595959595959596,0.7051282051282051,0.674074074074074,0.8093023255813954,0.33404255319148934,0.35882352941176476,0.2320754716981132,0.26,0.28,0.1784313725490196,0.36,0.44710743801652897,0.19900990099009902,0.7833333333333333,0.8096774193548387,0.18333333333333335,0.12083333333333333,0.1,0.3542372881355932,0.18403361344537816,0.16944444444444445,0.14545454545454545,0.24754098360655738,0.13448275862068965,0.22244897959183674,0.27647058823529413,2.071830985915493,0.1,0.1,0.1,0.1,0.1,0.1,0.14054054054054055,0.4194444444444444,0.6208333333333333,0.475,0.1588235294117647,0.10980392156862745,0.11960784313725491,0.14545454545454545,0.5186046511627908,0.8682926829268293,1.4873873873873875,0.8910447761194029,0.48888888888888893,1.7865671641791045,1.1344827586206898,3.5608695652173914,1.5210526315789474,0.2153846153846154,2.126315789473684,1.2084337349397591,0.8037037037037037,0.4181818181818182,1.025925925925926,0.5411764705882353,3.4142857142857146,1.1,1.2147540983606557,0.6146198830409356,0.7705882352941176,0.28181818181818186,0.27721518987341776,0.3473118279569892,0.43333333333333335,0.4392857142857143,0.12158273381294965,0.1,2022-07-14 21:02:08.150980,153,1
Kctd12,0.11775147928994084,0.1130718954248366,0.13333333333333333,0.14545454545454545,0.11025641025641027,0.45925925925925926,0.4255813953488372,0.16382978723404257,0.14705882352941177,0.14716981132075474,0.1,0.24000000000000002,0.21764705882352942,0.38,0.21570247933884298,0.3376237623762376,0.33333333333333337,8.390322580645162,4.002777777777777,20.70416666666667,4.183333333333333,1.3372881355932205,67.52016806722689,0.6972222222222222,6.387878787878788,0.24754098360655738,1.6689655172413793,0.936734693877551,0.1588235294117647,1.6774647887323944,0.1,0.38767123287671235,0.1,0.3222222222222222,0.48888888888888893,0.42467532467532465,0.3162162162162162,2.6277777777777778,0.975,0.14166666666666666,0.1,0.1,0.11960784313725491,0.12272727272727274,0.14651162790697675,0.35609756097560974,0.4153153153153153,0.3985074626865671,0.5814814814814815,0.1746268656716418,0.16896551724137931,0.16086956521739132,0.5035087719298246,0.13846153846153847,0.19210526315789472,0.18433734939759036,0.6925925925925925,0.1,0.8037037037037037,0.1588235294117647,0.1285714285714286,0.4043478260869565,0.41147540983606556,1.316374269005848,0.4882352941176471,0.8045454545454546,0.8341772151898734,0.6913978494623656,0.2111111111111111,0.24285714285714285,0.2079136690647482,0.1,2022-07-14 21:02:08.150980,153,1
Kit,0.11183431952662723,0.1,0.1,0.1101010101010101,0.1,0.11851851851851852,0.20465116279069767,1.078723404255319,4.088235294117647,3.3735849056603775,0.1,0.14,0.1,0.33999999999999997,0.2652892561983471,0.20891089108910893,0.25,0.1,0.2388888888888889,0.475,1.7111111111111112,0.5067796610169492,0.22605042016806723,1.3083333333333333,0.1,0.1,0.1,0.14081632653061224,0.1,0.11408450704225352,0.1,0.1273972602739726,0.1,0.1,0.1,0.1,0.11351351351351352,0.1,0.20416666666666666,0.1,0.1588235294117647,0.10980392156862745,0.10980392156862745,0.1,0.1930232558139535,0.4414634146341464,0.5774774774774775,0.5029850746268657,1.7666666666666668,0.7268656716417911,0.13448275862068965,0.27391304347826084,0.11754385964912281,0.1,0.1,0.12409638554216867,1.2851851851851852,0.1,0.13703703703703704,0.1,0.1285714285714286,0.23043478260869565,0.11639344262295083,0.1,0.11176470588235295,0.12272727272727274,0.11265822784810127,0.1,0.1,0.5642857142857143,0.1,0.1,2022-07-14 21:02:08.150980,153,1
Lamp5,0.10591715976331362,0.1,0.12000000000000001,0.10505050505050506,0.1,3.6703703703703705,5.9255813953488365,2.1851063829787236,6.18235294117647,4.618867924528302,0.1,0.1,0.1,0.2,0.11652892561983472,0.1,0.13333333333333333,0.1,0.1,0.1,0.1,0.1593220338983051,0.1504201680672269,0.1,0.20606060606060606,0.1,0.11724137931034484,0.1,0.1,0.36760563380281686,0.1,0.1136986301369863,0.1,0.1,0.1,0.10432900432900434,3.7216216216216216,0.40555555555555556,0.225,0.1,0.1,0.10980392156862745,0.1,0.1,0.12325581395348838,0.1975609756097561,0.3792792792792793,0.33880597014925373,0.562962962962963,0.1,0.7896551724137931,0.3347826086956522,0.17017543859649123,0.11923076923076924,0.1,0.1,2.4703703703703703,0.1,0.2111111111111111,0.1,0.1,0.1289855072463768,0.1,0.11754385964912281,0.13529411764705884,0.10378787878787879,0.11898734177215191,0.1,0.15555555555555556,0.1,0.1,0.1,2022-07-14 21:02:08.150980,153,1
Lhx6,0.11183431952662723,0.10653594771241831,0.12000000000000001,0.1,0.1,2.859259259259259,2.0186046511627906,0.1,0.13529411764705884,0.1,0.1,0.12000000000000001,0.1,0.14,0.10826446280991736,0.1,0.1,0.1,0.1138888888888889,0.1,0.1,0.1593220338983051,0.2092436974789916,0.1,0.26666666666666666,0.1,0.15172413793103448,0.16122448979591836,0.1,0.11408450704225352,0.1,0.1273972602739726,0.1,0.1,0.1,0.10432900432900434,0.11351351351351352,0.1,0.1,0.14166666666666666,0.12941176470588237,0.1,0.10980392156862745,0.1,0.1,0.1,0.1,0.1,0.1,1.6223880597014926,2.4448275862068964,2.491304347826087,1.6263157894736844,0.4461538461538461,0.9157894736842105,0.7746987951807228,1.3222222222222224,0.6,1.5074074074074075,0.4529411764705883,1.8714285714285714,1.1289855072463768,1.1,1.3690058479532166,1.4411764705882353,0.8272727272727273,1.1379746835443039,0.6698924731182796,0.15555555555555556,0.17142857142857143,0.1,0.1,2022-07-14 21:02:08.150980,153,1
Ndnf,0.11183431952662723,0.1,0.18,0.1,0.10512820512820513,0.12592592592592594,0.1,2.078723404255319,1.5,3.9113207547169813,0.1,0.1,0.1,0.74,0.1,0.13960396039603962,0.1,0.1,0.8916666666666666,0.43333333333333335,0.1,0.8457627118644068,0.2008403361344538,0.1,0.19090909090909092,0.1,0.1,0.1,0.1,0.2971830985915493,0.1,0.4287671232876712,0.1,0.2111111111111111,0.1,0.1,0.1,5.641666666666667,6.620833333333333,0.14166666666666666,0.12941176470588237,0.1,0.1,0.1,0.1,0.1,0.12702702702702703,0.14477611940298507,0.13703703703703704,0.14477611940298507,0.1,0.1,0.1,0.1,0.12631578947368421,0.11204819277108434,2.5074074074074075,0.1,0.17407407407407408,0.1,0.1,0.1,0.21475409836065573,0.8485380116959064,0.12352941176470589,0.14166666666666666,0.49873417721518987,0.14301075268817204,0.1,0.1,0.2079136690647482,0.1,2022-07-14 21:02:08.150980,153,1
Neurod6,0.1,0.10653594771241831,0.1,0.10505050505050506,0.1,0.10370370370370371,0.1,0.12127659574468086,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.11666666666666667,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.15555555555555556,0.1,0.1,0.11351351351351352,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.7976744186046512,1.9170731707317075,3.838738738738739,1.1597014925373135,1.7666666666666668,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.13703703703703704,0.1,0.1,0.1,0.1,0.1,0.1,0.10584795321637427,0.1,0.10378787878787879,0.11265822784810127,0.1,0.1,0.1,0.1,0.1,2022-07-14 21:02:08.150980,153,1
Nos1,0.11775147928994084,0.1,0.12000000000000001,0.10505050505050506,0.1,2.677777777777778,3.9720930232558143,0.24893617021276596,0.4529411764705883,0.47735849056603774,0.1,0.22,0.1784313725490196,0.2,0.44710743801652897,0.5158415841584159,2.4,0.1,0.8222222222222222,0.6,0.18333333333333335,0.5406779661016949,0.5957983193277311,0.1138888888888889,0.26666666666666666,0.13278688524590165,0.18620689655172415,0.1816326530612245,1.2764705882352942,0.11408450704225352,0.1,0.1273972602739726,0.1,0.1,0.1,0.1,0.1,0.1138888888888889,0.35,0.14166666666666666,0.1,0.1,0.1,0.1,0.3790697674418605,0.6,0.6585585585585585,0.8164179104477611,3.1925925925925926,0.18955223880597016,0.8241379310344827,0.30869565217391304,0.4859649122807017,1.35,0.49473684210526314,0.9795180722891565,1.988888888888889,0.7818181818181817,0.1,0.3941176470588236,38.81428571428572,0.36086956521739133,0.2967213114754098,0.17017543859649123,0.28823529411764703,0.24393939393939396,0.14430379746835442,0.6161290322580645,0.48888888888888893,0.20714285714285713,0.10719424460431655,0.1,2022-07-14 21:02:08.150980,153,1
Nov,0.1,0.1,0.11333333333333334,0.1,0.1,0.14074074074074075,0.21627906976744188,0.1,0.1588235294117647,0.10943396226415095,0.1,0.1,0.1,0.1,0.11652892561983472,0.1,0.1,1.8419354838709678,0.1,0.12083333333333333,0.2388888888888889,0.10847457627118645,0.7974789915966386,0.12777777777777777,1.0393939393939395,0.21475409836065573,0.27241379310344827,0.32448979591836735,0.33529411764705885,0.11408450704225352,0.1,0.1136986301369863,0.1,0.1,0.1,0.10432900432900434,0.1,0.1,0.12083333333333333,0.1,0.1,0.1,0.1,0.1,0.4255813953488372,0.9414634146341463,0.8837837837837837,0.9805970149253731,2.7111111111111112,0.1,0.1,0.10869565217391305,0.1,0.1,0.1,0.1,0.2111111111111111,0.1,0.1,0.1,0.1285714285714286,0.1,0.1,0.1,0.1,0.10378787878787879,0.1,0.1,0.1,0.11785714285714285,0.1,0.1,2022-07-14 21:02:08.150980,153,1
Npy,0.12958579881656807,0.1392156862745098,0.17333333333333334,0.12020202020202021,0.12051282051282051,11.77037037037037,26.367441860465117,6.589361702127659,83.22941176470587,17.19433962264151,0.30000000000000004,0.22,0.11960784313725491,0.2,0.10826446280991736,0.19900990099009902,0.2,0.48709677419354835,8.35,24.26666666666667,8.683333333333334,1.48135593220339,26.68823529411765,2.1555555555555554,6.1454545454545455,0.5918032786885246,0.32413793103448274,8.059183673469388,0.1588235294117647,5.1,0.35,0.1410958904109589,0.1,0.15555555555555556,0.15555555555555556,0.10865800865800866,2.1,4.044444444444444,2.9125,0.14166666666666666,0.12941176470588237,0.10980392156862745,0.10980392156862745,0.19090909090909092,0.1,0.1,0.13603603603603603,0.2044776119402985,0.15555555555555556,0.7716417910447761,6.548275862068965,1.473913043478261,2.468421052631579,0.1576923076923077,8.152631578947368,0.18433734939759036,6.877777777777777,0.1,14.174074074074074,0.3941176470588236,308.92857142857144,68.11449275362318,10.050819672131148,27.561988304093568,39.182352941176475,0.3424242424242424,0.6443037974683544,1.5301075268817206,0.1,0.35,0.13597122302158274,0.1,2022-07-14 21:02:08.150980,153,1
