label,area,x,y
135,837.0,287.1839904420549,3789.064516129032
136,979.0,301.5893769152199,5137.217568947906
137,1239.0,301.75625504439085,4467.573849878934
138,1481.0,313.37879810938557,4981.7792032410525
139,955.0,313.52356020942443,3799.668062827226
140,510.0,310.1941176470591,3740.1725490196077
141,1271.0,315.8410700236036,4719.13768686074
142,778.0,311.5372750642673,3664.4293059125957
143,879.0,321.98521046643873,4678.915813424346
144,1460.0,330.2520547945205,3685.580136986302
145,1050.0,334.8428571428576,3268.764761904762
146,1148.0,337.42334494773513,5223.4817073170725
147,767.0,338.60756192959616,3497.6245110821383
148,969.0,348.29102167182646,3290.227038183695
149,644.0,346.95031055900745,3367.5263975155285
150,802.0,351.77431421446363,3775.2930174563608
151,1099.0,357.5250227479528,5107.366696997273
152,1200.0,358.3858333333337,4150.268333333332
153,1174.0,364.32027257240225,3381.747018739352
154,1320.0,363.9954545454548,3621.125
155,1312.0,373.1006097560976,3944.1410060975595
156,1402.0,383.8174037089884,4579.7082738944355
157,410.0,380.63658536585353,3871.658536585366
158,311.0,382.18649517684935,3153.106109324761
159,1152.0,394.16666666666697,3545.078125
160,1389.0,400.06191504679646,4438.852411807056
161,1346.0,397.56463595839523,3804.450965824666
162,2957.0,413.9174839364223,3136.1447412918496
163,888.0,401.98198198198224,3175.208333333334
164,420.0,401.1166666666668,3497.609523809524
165,1313.0,412.173648134044,3869.124904798173
166,322.0,405.2515527950309,3297.0186335403723
167,1377.0,421.19680464778503,4286.0406681191
168,490.0,414.8591836734695,4311.5489795918365
169,1617.0,424.4298082869509,3682.1663574520717
170,712.0,420.50140449438186,3282.8960674157297
171,1728.0,427.7951388888887,3089.9913194444434
172,426.0,418.5,3829.0
173,1477.0,438.7420446851729,3383.7914691943115
174,1145.0,436.417467248908,5124.153711790394
175,1112.0,444.7221223021579,3060.892086330936
176,1007.0,444.8421052631584,3441.053624627606
177,2031.0,451.3860167405219,3766.1294928606603
178,1399.0,455.26876340243143,5156.302358827734
179,948.0,449.50210970464104,4569.774261603376
180,814.0,452.13267813267794,3033.6486486486483
181,1070.0,454.68130841121456,4807.957943925234
182,2685.0,486.7791433891989,2982.4830540037237
183,707.0,468.74964639321115,4054.53323903819
184,1206.0,478.24046434494176,3598.6135986733007
185,1408.0,480.34232954545496,3268.734375
186,821.0,481.07795371498196,4672.870889159562
187,784.0,489.3801020408164,4047.951530612245
188,271.0,485.07749077490735,4117.520295202952
189,597.0,489.56113902847574,3108.8458961474043
190,484.0,489.5537190082641,4360.285123966942
191,305.0,491.9081967213124,4127.865573770492
192,1197.0,495.9431913116123,4013.7218045112804
193,1064.0,497.1813909774437,3148.063909774435
194,1140.0,498.24298245614045,3356.935087719299
195,1697.0,512.1809074837947,4675.105480259281
196,1373.0,512.617625637291,2927.143481427531
197,906.0,510.92604856512116,3055.307947019868
198,1043.0,515.5925215723873,3772.6740172579102
199,361.0,511.87534626038814,3745.7174515235456
200,1239.0,526.3543179983863,3371.9709443099273
201,910.0,541.3824175824175,3147.3725274725275
202,2382.0,550.4928631402181,2844.7993282955504
203,422.0,539.5071090047404,3338.2511848341237
204,1227.0,548.4254278728604,4943.954360228199
205,419.0,545.4319809069211,4043.312649164678
206,1186.0,554.9940978077575,3118.5252951096118
207,471.0,551.8067940552019,2946.7112526539277
208,1192.0,562.1635906040265,4061.6560402684554
209,1159.0,561.5487489214838,3734.406384814496
210,906.0,565.193156732892,3065.7041942604847
211,1988.0,572.0674044265597,4358.543762575451
212,1460.0,581.7897260273976,2797.173972602741
213,1727.0,585.0225825130283,3004.5350318471337
214,659.0,583.2534142640361,2841.5842185129004
215,1211.0,593.1023947151116,3852.350949628406
216,478.0,588.2866108786611,2921.4748953974886
217,726.0,593.4876033057853,3150.7066115702473
218,1498.0,596.9005340453941,2744.6248331108163
219,318.0,595.5440251572327,3877.962264150943
220,532.0,600.1654135338349,3760.374060150376
221,1915.0,618.0428198433419,2709.2548302872056
222,692.0,603.7254335260113,4410.478323699424
223,967.0,606.4684591520163,4469.4705274043445
224,1221.0,608.9647829647829,4820.556101556102
225,1174.0,613.7044293015333,2911.4752981260644
226,737.0,610.0678426051563,2839.710990502035
227,454.0,608.5903083700441,2684.8656387665196
228,1739.0,637.146060954572,2659.893041978148
229,1001.0,626.0359640359638,3083.877122877122
230,1323.0,630.6742252456534,5004.304610733185
231,1814.0,642.9818081587655,2793.388643880926
232,1201.0,639.0099916736053,3329.3205661948377
233,1963.0,647.2649006622514,3425.5201222618434
234,775.0,640.8335483870969,4488.258064516129
235,1939.0,652.1861784424964,3919.676121712222
236,471.0,647.1167728237797,2760.3651804670917
237,1409.0,655.520936834635,4338.430092264018
238,1583.0,661.386607706886,2629.0941250789638
239,1294.0,676.0200927357037,3508.5904173106646
240,1214.0,678.0840197693578,2953.4686985172975
241,1037.0,677.3297974927673,2594.4657666345247
242,1240.0,677.9782258064524,4670.793548387095
243,1209.0,683.6385442514484,4930.873449131514
244,2209.0,698.8474422815752,2564.429606156633
245,2003.0,695.059910134798,4356.94558162756
246,1387.0,690.8428262436919,3772.0187454938714
247,1317.0,700.8564920273348,3333.3310554290056
248,540.0,693.2629629629628,4221.948148148149
249,823.0,698.8153098420416,4632.782503037666
250,1365.0,710.5047619047618,2742.2571428571446
251,2863.0,726.387355920363,2501.3936430317844
252,1370.0,714.3642335766426,2698.6423357664244
253,1082.0,706.9944547134937,4799.431608133087
254,919.0,713.8846572361263,2671.119695321002
255,1523.0,720.3676953381482,3990.3381483913327
256,1249.0,719.302642113691,4144.051240992794
257,425.0,715.6729411764709,4074.164705882353
258,1748.0,733.1893592677343,3824.282036613273
259,1783.0,729.2007851934941,4047.8586651710593
260,1744.0,730.0143348623851,4473.831422018349
261,968.0,730.6911157024797,4824.055785123966
262,827.0,729.6311970979441,4786.189842805319
263,1160.0,731.7965517241382,2886.3956896551717
264,361.0,725.880886426593,3355.595567867036
265,1629.0,737.7354205033762,2588.3578882750153
266,1438.0,740.0111265646728,3726.3588317107096
267,403.0,731.2754342431763,4698.327543424317
268,1148.0,737.8405923344944,4340.232578397212
269,1251.0,742.0039968025576,3144.981614708233
270,1683.0,745.3980986333927,2642.775995246584
271,1345.0,748.7003717472116,4564.729368029741
272,737.0,742.4165535956581,3365.564450474898
273,1089.0,745.0835629017447,3519.0321395775936
274,646.0,747.7941176470586,4709.439628482973
275,1284.0,745.3574766355141,4653.334112149532
276,1236.0,745.4506472491912,3622.617313915858
277,1275.0,755.376470588235,2455.4917647058846
278,1316.0,752.2196048632222,4224.98556231003
279,1304.0,753.2001533742332,3916.067484662575
280,835.0,753.8970059880239,3858.603592814372
281,280.0,743.7250000000004,4142.103571428572
282,328.0,743.5640243902444,3875.2195121951245
283,209.0,746.1866028708137,4688.688995215311
284,346.0,749.5433526011557,3942.99132947977
285,1247.0,759.7409783480352,4503.035284683239
286,2340.0,768.8534188034191,3786.2230769230755
287,808.0,764.6905940594061,3067.6794554455446
288,211.0,762.4928909952605,4665.1611374407585
289,388.0,761.4123711340208,2799.9355670103087
290,1423.0,771.952916373858,4464.610681658469
291,2083.0,775.484877580413,4087.582333173308
292,1415.0,773.6374558303887,3639.1427561837463
293,1236.0,773.7184466019417,3832.858414239485
294,1225.0,776.9755102040817,4280.039183673469
295,222.0,765.0135135135133,3087.2882882882877
296,991.0,777.7164480322908,2650.956609485367
297,960.0,772.9958333333334,3884.0125000000007
298,305.0,769.0,2751.0
299,543.0,774.2504604051564,4789.602209944753
300,669.0,780.0582959641251,3929.1704035874445
301,362.0,778.0248618784535,4552.046961325968
302,1247.0,787.7979149959901,2364.8003207698475
303,1014.0,786.706114398422,2569.8096646942795
304,679.0,785.1516936671578,4231.506627393224
305,2056.0,794.494163424124,4012.5851167315177
306,1183.0,791.322062552832,2491.1606086221473
307,249.0,780.2570281124499,4211.1004016064235
308,903.0,788.290143964563,3974.0299003322234
309,265.0,787.875471698113,3910.2264150943392
310,703.0,790.9857752489334,4778.587482219062
311,1053.0,791.931623931624,4701.98955365622
312,287.0,785.5261324041812,4305.0139372822305
313,1864.0,803.5498927038634,4417.715665236052
314,416.0,799.375,4213.079326923076
315,1038.0,808.153179190751,4680.125240847785
316,2326.0,808.7833190025794,2991.3190025795357
317,1262.0,805.6798732171164,2887.767036450079
318,513.0,803.7465886939572,4462.319688109164
319,1465.0,817.9187713310585,3953.3481228668916
320,1195.0,812.7405857740587,2379.9456066945604
321,1048.0,813.5391221374048,3776.774809160306
322,379.0,809.6517150395775,3914.6042216358837
323,1384.0,822.0036127167632,3816.6221098265887
324,1887.0,822.4536301006892,3448.94965553789
325,476.0,810.476890756303,3587.3718487394963
326,1568.0,826.0102040816328,4152.839285714286
327,726.0,819.045454545454,3888.8292011019294
328,327.0,812.1620795107037,2404.37003058104
329,921.0,826.7524429967434,4702.940282301846
330,444.0,816.6306306306305,4623.569819819821
331,268.0,819.0373134328356,4483.089552238804
332,302.0,816.6026490066224,4333.41059602649
333,840.0,825.1547619047615,3985.5273809523806
334,2008.0,829.5263944223107,3723.4143426294795
335,1127.0,824.3433895297248,2468.674356699201
336,1255.0,829.5681274900398,2349.4374501992024
337,324.0,819.9320987654319,4347.638888888889
338,209.0,816.8229665071767,4580.172248803829
339,632.0,826.8148734177212,4567.636075949367
340,274.0,819.4343065693429,4053.6861313868594
341,1358.0,835.4639175257735,4364.236377025038
342,323.0,821.2291021671826,4248.179566563467
343,997.0,832.0080240722164,4187.01404212638
344,277.0,822.4332129963896,4468.71119133574
345,390.0,822.751282051282,4032.33076923077
346,1080.0,832.5203703703701,3616.793518518518
347,310.0,828.4064516129029,3577.4580645161295
348,352.0,824.548295454546,3266.96875
349,293.0,825.047781569966,4264.918088737202
350,1232.0,835.8798701298701,3204.1785714285725
351,358.0,829.2430167597768,4501.332402234637
352,1026.0,834.7719298245611,2554.9610136452247
353,241.0,826.2033195020749,3637.572614107885
354,1904.0,843.3350840336134,3492.930672268909
355,1695.0,846.9817109144542,2770.3351032448354
356,307.0,834.175895765472,4044.0488599348537
357,258.0,836.895348837209,3903.282945736437
358,1536.0,848.391276041667,2320.217447916666
359,211.0,836.9715639810429,4583.60663507109
360,475.0,838.2989473684211,4775.3915789473685
361,305.0,837.0,4226.0
362,540.0,841.2925925925929,4537.25
363,787.0,845.491740787802,2291.0025412960604
364,203.0,838.3152709359601,4272.320197044335
365,351.0,841.071225071225,4020.450142450143
366,240.0,840.8583333333336,3883.4541666666664
367,624.0,845.5192307692314,3655.375
368,996.0,849.3433734939763,3578.554216867469
369,358.0,841.804469273743,4250.751396648044
370,249.0,844.8313253012047,3638.7670682730914
371,404.0,845.5173267326736,4097.482673267326
372,1506.0,857.5132802124836,2813.3957503320034
373,969.0,859.1950464396286,4261.2094943240445
374,1292.0,858.5890092879254,2455.1664086687306
375,335.0,855.2328358208952,4777.779104477611
376,1267.0,855.7261247040251,4467.41041831097
377,519.0,854.8882466281311,4755.780346820809
378,881.0,859.6651532349606,3443.640181611803
379,1782.0,865.4365881032554,2411.486531986531
380,474.0,853.7130801687763,2362.4303797468365
381,919.0,858.2339499455929,3921.0750816104464
382,298.0,852.3288590604025,4415.530201342282
383,1040.0,863.5548076923078,2617.8096153846163
384,355.0,860.5436619718312,3712.904225352111
385,670.0,870.7507462686572,4445.374626865672
386,1996.0,872.1843687374749,4137.619238476953
387,1547.0,874.6373626373625,2274.3671622495167
388,1813.0,880.2377275234421,4030.2895752895765
389,483.0,874.6894409937886,2377.561076604554
390,283.0,867.2438162544167,4403.120141342755
391,220.0,864.4136363636362,3944.3318181818177
392,1576.0,879.1954314720815,3824.309010152285
393,1425.0,884.5508771929826,3891.9536842105263
394,571.0,873.2294220665499,3572.8143607705806
395,249.0,869.3775100401608,4590.658634538151
396,836.0,881.3361244019143,4379.0299043062205
397,1531.0,882.073807968648,2877.9196603527107
398,910.0,878.273626373626,2571.5736263736235
399,245.0,872.4204081632652,3593.648979591837
400,692.0,880.3078034682085,3720.471098265896
401,329.0,871.2765957446809,3695.7173252279645
402,1052.0,886.8840304182513,3501.8260456273765
403,579.0,875.6649395509503,3406.1519861830766
404,235.0,878.353191489362,3943.2851063829785
405,929.0,886.5748116254044,2548.1517761033356
406,258.0,883.8798449612405,4458.042635658914
407,1039.0,891.4196342637151,4191.485081809433
408,366.0,884.4153005464477,3958.2049180327886
409,285.0,878.4912280701756,4779.543859649122
410,234.0,886.1794871794873,3688.773504273504
411,1159.0,896.7704918032787,4783.3192407247625
412,330.0,886.015151515152,4094.7818181818184
413,1141.0,896.3356704645048,3633.1849255039433
414,346.0,896.023121387283,3568.962427745664
415,224.0,889.4375,3586.3660714285706
416,375.0,890.0,4480.0
417,1572.0,903.6660305343512,4351.825699745546
418,1485.0,904.5824915824924,4624.423569023569
419,372.0,892.8010752688169,4676.241935483871
420,1768.0,903.6470588235297,4266.468891402716
421,1712.0,905.5490654205605,4726.094042056076
422,2167.0,911.1269035532996,4410.1596677434245
423,250.0,894.8360000000002,4239.360000000001
424,225.0,897.4799999999996,4174.08
425,237.0,899.9831223628689,3678.4388185654007
426,1164.0,905.2285223367699,4542.556701030928
427,1046.0,910.727533460803,3324.6864244741882
428,1625.0,911.3550769230769,2963.132307692307
429,1125.0,911.7902222222219,2582.8960000000006
430,1554.0,911.799227799228,3535.685328185329
431,1765.0,917.7966005665721,4219.176770538244
432,288.0,902.8611111111113,3656.6875
433,1061.0,913.7304429783226,4678.988689915175
434,344.0,904.4767441860467,4080.031976744189
435,332.0,903.7831325301204,3987.0933734939754
436,228.0,902.4736842105267,3961.9035087719294
437,1584.0,918.979166666667,3903.6559343434365
438,300.0,905.3833333333332,3691.0666666666657
439,253.0,908.782608695652,4095.91699604743
440,1931.0,921.2672190574831,4046.5085447954443
441,2218.0,927.266456266907,4130.962128043282
442,2270.0,924.1136563876653,3742.7414096916273
443,212.0,913.1462264150941,4654.198113207549
444,1978.0,928.0247724974724,4481.360970677451
445,233.0,915.4120171673821,3956.7424892703857
446,713.0,925.4165497896211,3975.180925666198
447,375.0,920.8026666666665,4557.069333333333
448,345.0,920.869565217391,4524.211594202898
449,1281.0,931.5511319281813,3598.142857142857
450,1165.0,928.6944206008584,2204.87381974249
451,1781.0,934.1162268388543,4324.5199326221245
452,301.0,922.8006644518273,4084.1395348837195
453,528.0,927.094696969697,3459.270833333334
454,260.0,932.4269230769232,3526.6423076923074
455,845.0,929.3041420118343,2171.7739644970425
456,630.0,930.8634920634922,2449.9904761904763
457,277.0,926.7942238267151,3636.9458483754515
458,1551.0,942.2217923920052,2128.727272727272
459,571.0,942.3169877408054,3627.739054290718
460,1103.0,939.9528558476886,2636.8612873980055
461,1870.0,948.6096256684496,3819.3278074866303
462,1193.0,943.0955574182735,4743.278290025146
463,469.0,938.3987206823031,3312.3539445628994
464,2012.0,952.0328031809149,4284.372266401591
465,342.0,941.7660818713448,4591.938596491227
466,287.0,941.254355400697,4576.620209059234
467,296.0,941.7263513513517,3334.0
468,1059.0,950.4419263456093,4649.617563739375
469,1101.0,957.0445049954587,3954.372388737511
470,372.0,944.6935483870966,3657.7526881720423
471,434.0,947.0,3679.5
472,933.0,955.7331189710612,3544.409431939979
473,904.0,957.0962389380529,4565.429203539825
474,348.0,949.9339080459768,4034.8764367816093
475,1420.0,960.6591549295772,2232.2809859154913
476,363.0,955.264462809917,3643.2396694214876
477,1313.0,959.3358720487431,2593.7037319116516
478,1673.0,965.5654512851161,4703.194859533771
479,1417.0,958.1651376146792,2058.439661256176
480,1098.0,968.9380692167579,3520.1539162112913
481,1246.0,965.1043338683785,2308.0104333868385
482,338.0,956.165680473373,4679.946745562131
483,1716.0,970.8041958041958,3770.818181818182
484,1121.0,968.652096342551,3333.9099018733286
485,1341.0,976.763609246831,3471.9537658463832
486,758.0,973.8891820580484,3438.721635883903
487,356.0,970.1685393258431,3420.3061797752816
488,1741.0,985.4290637564618,4599.3704767375075
489,668.0,974.3577844311376,3201.7470059880234
490,477.0,972.054507337526,2468.3899371069183
491,1812.0,984.2952538631343,3391.55187637969
492,1320.0,979.8545454545456,2725.8500000000004
493,1829.0,985.3411700382721,3621.440131219246
494,245.0,977.2571428571428,3791.0897959183676
495,1483.0,985.7956844234659,4473.507754551583
496,1355.0,988.5512915129148,4145.0575645756435
497,1467.0,996.8275391956377,2216.3626448534396
498,233.0,984.2618025751071,2008.96566523605
499,1663.0,1003.2693926638603,3557.2489476849078
500,211.0,985.990521327014,3302.5402843601896
501,2120.0,1007.6858490566037,3280.4094339622643
502,2017.0,1005.4377788795236,3734.823996033714
503,1365.0,1004.518681318681,3322.709157509158
504,298.0,994.2550335570468,3425.4630872483194
505,2026.0,1010.7818361303061,3201.3040473840083
506,1344.0,1006.4017857142853,4632.440476190475
507,706.0,1005.0297450424932,3647.1048158640224
508,1921.0,1018.9156689224365,3381.395106715252
509,353.0,1002.0566572237958,4694.345609065156
510,994.0,1009.6378269617708,2291.2605633802796
511,1155.0,1010.5809523809521,2999.5670995671007
512,990.0,1013.5232323232322,3586.6393939393965
513,478.0,1008.106694560669,3100.6129707112977
514,609.0,1018.6436781609191,4679.970443349754
515,935.0,1013.8513368983959,3921.6278074866314
516,705.0,1013.2751773049649,4051.960283687944
517,1264.0,1027.9620253164558,4508.7776898734155
518,358.0,1023.8743016759781,3105.765363128492
519,278.0,1017.5935251798564,3502.3165467625895
520,1084.0,1028.5092250922507,3067.714944649446
521,299.0,1020.1003344481605,3692.879598662208
522,425.0,1023.7835294117649,3616.4235294117643
523,1240.0,1033.0137096774197,2787.907258064515
524,1465.0,1035.1044368600687,2332.914675767919
525,644.0,1033.4906832298138,3500.6692546583836
526,1072.0,1041.3218283582091,2301.813432835819
527,1598.0,1042.9455569461834,3417.4718397997494
528,1032.0,1040.0455426356584,3642.624031007752
529,1227.0,1041.044009779951,2245.6381418092915
530,482.0,1032.8734439834025,3012.659751037345
531,400.0,1033.6450000000004,2380.567499999999
532,655.0,1039.2824427480919,4332.73893129771
533,1434.0,1042.6248256624822,3684.903068340309
534,1745.0,1053.2108882521488,3172.9776504298006
535,1960.0,1050.8096938775507,4638.98724489796
536,1514.0,1052.9286657859975,3349.6902245706715
537,1877.0,1060.4395311667558,3220.839637719766
538,1032.0,1051.4079457364342,3110.3372093023245
539,236.0,1044.5762711864409,2995.6694915254247
540,571.0,1044.4010507880912,3948.3274956217156
541,281.0,1041.3914590747336,3462.55871886121
542,1161.0,1059.7683031869074,3586.0534022394495
543,497.0,1046.6841046277668,4300.3822937625755
544,1161.0,1057.2101636520238,2103.485788113696
545,231.0,1048.030303030303,3450.2164502164505
546,1625.0,1063.8523076923075,3311.5809230769246
547,1702.0,1066.6580493537012,3258.559341950646
548,1184.0,1067.5236486486483,3500.66722972973
549,1378.0,1064.854862119013,3617.2300435413636
550,514.0,1056.2042801556418,3525.7120622568073
551,245.0,1052.873469387755,3483.7714285714283
552,1184.0,1062.39527027027,1922.85304054054
553,1452.0,1069.492424242424,3042.9345730027544
554,958.0,1067.0793319415452,3560.6586638830904
555,1501.0,1071.6409060626247,2192.663557628248
556,979.0,1068.985699693565,3133.3840653728294
557,1513.0,1073.68605419696,3437.2828816920046
558,422.0,1066.5308056872036,3019.82701421801
559,1292.0,1075.045665634675,3379.1339009287913
560,1353.0,1077.2269031781216,3866.6193643754596
561,1221.0,1080.3628173628176,3948.8607698607702
562,538.0,1073.6728624535317,3766.0780669145006
563,1797.0,1092.3528102392866,1995.846410684473
564,428.0,1076.3878504672903,3475.0794392523367
565,522.0,1075.6226053639848,4460.74521072797
566,1070.0,1079.9261682242995,4426.4168224299065
567,2374.0,1097.6352148272954,3078.505897219882
568,1591.0,1099.2369578881207,3539.269013199246
569,1946.0,1098.3992805755397,2945.3001027749233
570,1093.0,1092.625800548948,1965.722781335775
571,1569.0,1103.0006373486294,3323.3518164435955
572,1375.0,1097.8298181818182,2029.1745454545453
573,1543.0,1105.5359688917688,3361.897602073879
574,353.0,1092.2407932011329,3229.2011331444755
575,876.0,1102.2648401826482,3414.655251141552
576,354.0,1091.0,2987.5
577,1306.0,1104.6684532924965,2893.229709035222
578,1132.0,1105.1007067137807,1925.7199646643094
579,1284.0,1106.354361370717,1859.7017133956397
580,1609.0,1109.2082038533254,3153.5898073337485
581,840.0,1105.1130952380954,3014.6345238095237
582,1128.0,1109.7074468085102,3118.183510638297
583,758.0,1108.598944591029,3293.6147757255912
584,1354.0,1110.8330871491871,3191.330132939438
585,367.0,1107.1444141689371,3259.1362397820158
586,352.0,1102.96875,2099.548295454546
587,2945.0,1136.8224108658742,1890.8006791171465
588,1212.0,1119.2566006600664,4088.4678217821784
589,1882.0,1122.6248671625926,3488.781615302869
590,2258.0,1141.7466784765274,3224.0128432240926
591,1003.0,1125.4217347956128,1834.1335992023924
592,1163.0,1125.642304385211,4553.906276870164
593,2088.0,1133.1537356321842,3392.7140804597693
594,1180.0,1127.8855932203387,3038.9449152542365
595,272.0,1120.8860294117649,4578.7941176470595
596,1627.0,1135.5629993853718,3261.4548248309766
597,215.0,1120.86976744186,2998.748837209305
598,941.0,1130.599362380446,2236.9532412327317
599,610.0,1130.059016393443,2120.6409836065577
600,202.0,1132.3217821782182,3179.2475247524744
601,1381.0,1139.710354815351,4437.738595220855
602,1727.0,1147.4643891140704,3123.3595830920676
603,1992.0,1147.0813253012047,2961.516064257028
604,816.0,1140.8259803921574,3071.863970588234
605,538.0,1138.9479553903348,3988.4256505576195
606,282.0,1138.3758865248228,2988.177304964538
607,614.0,1137.9055374592836,2494.2052117263847
608,1409.0,1151.8999290276788,2920.0354861603955
609,594.0,1144.3585858585857,2425.8552188552185
610,995.0,1148.611055276382,4285.4834170854265
611,1070.0,1153.9878504672897,3190.9158878504677
