Cell_Num	X	Y	Genenames	CellGeneCount	ClassName	Prob
973	1749.0	3360.0	['3110035E14Rik', 'Adgrl2', 'Arpp21', 'Cadps2', 'Calb1', 'Cck', 'Cryab', 'Enc1', 'Neurod6', 'Npy2r', 'Nr4a2', 'Nrn1', 'Nrsn1', 'Pcp4', 'Pde1a', 'Pnoc', 'Prkca', 'Reln', 'Rgs4', 'Scg2', 'Snca', 'Wfs1']	[2.9326264727652265, 0.9773018563084878, 1.029542223517198, 0.06865464230292552, 0.9089370679258026, 1.3975338329880564, 0.022713640619595583, 1.6582879549701135, 7.426558415270535, 0.02395878344029075, 0.0010217737557631135, 0.10652069346675301, 1.0021996997206972, 0.0029176905668542243, 0.9515893198971956, 0.0264509980316422, 1.0201108409547552, 0.015523625604759884, 0.9959781480161501, 0.040432552387188105, 0.01841772977163053, 1.094990262677369]	['PC.CA1.2', 'PC.CA1.3']	[0.19090393973173708, 0.8080584626952426]
974	1750.0	2836.0	['Cplx2', 'Neurod6']	[0.01168372811722629, 0.9937964114603077]	['Astro.5', 'Endo', 'Eryth.1', 'Microglia.1', 'Microglia.2', 'Vsmc', 'Zero']	[0.0011162034778944246, 0.0037482271027201005, 0.005612775525743291, 0.00694507357219817, 0.008574146211945162, 0.006438380186630852, 0.9639025301690414]
975	1754.0	4276.0	['Aldoc', 'Cplx2', 'Cux2', 'Rgs4', 'Satb1', 'Slc6a1', 'Synpr', 'Trp53i11']	[0.04929816313457879, 0.9579884917371795, 1.9644780249999136, 0.8155716165021881, 0.9800178417464467, 0.8938415748382796, 0.9927765725876854, 0.9537343196100794]	['Astro.1', 'Astro.2', 'Astro.5', 'Calb2.Cntnap5a.Igfbp6', 'Calb2.Cntnap5a.Vip', 'Calb2.Vip.Gpd1', 'Calb2.Vip.Igfbp4', 'Calb2.Vip.Nos1', 'Endo', 'Eryth.1', 'Microglia.1', 'Microglia.2', 'Pvalb.Tac1.Nr4a2', 'Vsmc', 'Zero']	[0.002954801525308256, 0.0016531846962840628, 0.0023939669875119875, 0.0010152080419542795, 0.0012892532775876223, 0.002474408587873698, 0.0012475887959856693, 0.001166775135587749, 0.014705418935948069, 0.005820209746120511, 0.006993260389162777, 0.00852785841536226, 0.001219354128072851, 0.021516103491690905, 0.9217314394679328]
976	1754.0	3478.0	['3110035E14Rik', 'Adgrl2', 'Arpp21', 'Cadps2', 'Col25a1', 'Cplx2', 'Cryab', 'Enc1', 'Fam19a1', 'Gda', 'Id2', 'Neurod6', 'Nrsn1', 'Penk', 'Prkca', 'Pvalb', 'Reln', 'Rgs4', 'Snca', 'Wfs1']	[2.7421043622055823, 0.03969099892433631, 1.9086386563480902, 0.0011708675448666083, 0.03720694597825774, 0.06933317033703022, 0.7782012400870307, 0.016690464645633438, 0.9971148299968943, 0.9891091073619593, 0.8287492033126941, 3.3548175805959506, 0.9910033735616003, 0.47978354114449356, 0.012470267353665408, 0.0033242330531690237, 0.9317742427110316, 0.0012222482293830785, 0.9641078589856809, 1.9833726895195034]	['PC.CA1.1', 'PC.CA1.2', 'PC.CA1.3', 'PC.Other1', 'PC.Other2']	[0.01842406140186601, 0.45831177365274745, 0.5185438900893883, 0.002262876456974042, 0.002436288804354238]
977	1756.0	3428.0	['3110035E14Rik', '6330403K07Rik', 'Adgrl2', 'Arpp21', 'Cadps2', 'Cck', 'Cox6a2', 'Cplx2', 'Crym', 'Enc1', 'Fam19a1', 'Neurod6', 'Nov', 'Nrn1', 'Pde1a', 'Penk', 'Prkca', 'Pvalb', 'Rgs4', 'Slc6a1', 'Snca', 'Sulf2', 'Wfs1']	[1.9536465698771677, 0.003120998515879372, 0.9507657782409837, 0.04478374444762485, 0.9930066413536396, 0.003621320881628119, 0.0013725901000426993, 1.9754511043265435, 1.039515780517766, 1.959817846221957, 2.00601951643999, 14.71848807052735, 0.9775036423670964, 1.0359873301092881, 0.9976805912643075, 0.002164087276186054, 0.9114626556097809, 0.001212836965878002, 1.9280192735125745, 0.9786524476261209, 0.01707608889102443, 0.9708216764184634, 0.9563681933872437]	['PC.CA1.2', 'PC.CA1.3']	[0.007647513835312569, 0.9918668215936967]
978	1757.0	1802.0	['Cnr1', 'Cplx2', 'Cryab', 'Enpp2', 'Nrsn1', 'Plp1', 'Pvrl3', 'Rgs12']	[0.14477304643489966, 0.009843231701145526, 1.99585025711101, 2.9066860807714274, 0.00746210110785615, 5.596440207292688, 0.9926965299597872, 0.9906708112126219]	['Eryth.2', 'Oligo.1', 'Oligo.2', 'Oligo.3', 'Oligo.4', 'Oligo.5']	[0.0526163535796432, 0.20879980856423877, 0.03738278991816622, 0.07804219902954089, 0.4292723802411894, 0.1938513877293238]
979	1760.0	1470.0	['Aldoc', 'Cplx2', 'Id2', 'Pvalb', 'Vip']	[1.7354178024033362, 0.04944968224014521, 0.45321714866937823, 0.1123986769405871, 0.993118675807623]	['Astro.1', 'Astro.2', 'Astro.3', 'Astro.4', 'Astro.5', 'Calb2.Cntnap5a.Igfbp6', 'Calb2.Cntnap5a.Vip', 'Calb2.Vip.Gpd1', 'Calb2.Vip.Igfbp4', 'Calb2.Vip.Nos1', 'Endo', 'Eryth.1', 'Eryth.2', 'Microglia.1', 'Microglia.2', 'Vip.Crh.C1ql1', 'Vsmc', 'Zero']	[0.06367682822631268, 0.09018330049986571, 0.04247613663955377, 0.05037924501802975, 0.07487358302520196, 0.0010289291111368632, 0.001365596709820737, 0.006255996314985874, 0.0035123206373889318, 0.002791000189622266, 0.004551823514428021, 0.004332202380926198, 0.0015763171332025627, 0.007923602433096309, 0.0075478816234533916, 0.0028139418753536593, 0.005689904640252006, 0.6275196161588527]
980	1767.0	3515.0	['3110035E14Rik', '6330403K07Rik', 'Adgrl2', 'Aldoc', 'Arpp21', 'Bcl11b', 'Calb1', 'Cck', 'Cnr1', 'Col25a1', 'Cplx2', 'Cryab', 'Enc1', 'Id2', 'Neurod6', 'Nrn1', 'Pcp4', 'Pde1a', 'Prkca', 'Reln', 'Rgs4', 'Scg2']	[1.012351210152446, 1.0098673134792682, 0.01555194914547408, 0.017809566468978494, 0.0025134771349959906, 0.013300917274593035, 0.0014916200008106596, 0.03087559965293709, 0.9795375455683218, 0.002338756685775282, 0.9547965620694635, 0.008146474195784804, 1.989959388490233, 0.9918469466790417, 1.8162511119897775, 1.063125337684394, 0.9936215830024152, 1.992849038806363, 2.9791119813011577, 0.0016564314362795187, 0.0023879022944015556, 0.9710057282174588]	['PC.CA1.1', 'PC.CA1.2', 'PC.CA1.3', 'PC.Other1', 'PC.Other2']	[0.06470857008376674, 0.3111515200897048, 0.16518025163336905, 0.3781229737546219, 0.08060204351896924]
981	1770.0	2083.0	['Cplx2', 'Cxcl14', 'Tac1']	[0.9739633174401034, 0.9748210902297451, 0.001151327397027453]	['Astro.1', 'Astro.2', 'Astro.3', 'Astro.4', 'Astro.5', 'Endo', 'Eryth.1', 'Microglia.1', 'Microglia.2', 'Vsmc', 'Zero']	[0.0036875363663910706, 0.0029527008397869712, 0.0010120318269761033, 0.0013467437679730114, 0.0028176681940471856, 0.003517882985065093, 0.006217653360617737, 0.006187169356867611, 0.008484198496418847, 0.0067680459387426724, 0.9523828090123267]
982	1772.0	3479.0	['3110035E14Rik', '6330403K07Rik', 'Adgrl2', 'Arpp21', 'Cadps2', 'Cck', 'Cnr1', 'Cplx2', 'Cryab', 'Crym', 'Enc1', 'Fam19a1', 'Id2', 'Neurod6', 'Nrsn1', 'Penk', 'Prkca', 'Reln', 'Satb1', 'Scg2', 'Snca', 'Wfs1']	[0.05738345694723407, 0.0010854449440502651, 0.9332989979516753, 0.08317359917019422, 0.006666387611077301, 0.969027793934254, 0.09588398696004255, 0.9754076853598119, 0.008214463653586485, 0.033729493685513416, 0.9666976221304787, 0.058282708444925266, 0.016249526954284974, 5.756543684695808, 0.005356294903308348, 1.3058897129126679, 0.016725360751584487, 0.001081454877522781, 0.01570469147946251, 0.05895186836491929, 0.01808856327002483, 1.0276651975314253]	['PC.CA1.1', 'PC.CA1.2', 'PC.CA1.3']	[0.019923597960845012, 0.19683840963095184, 0.7814003332628818]
983	1774.0	3549.0	['3110035E14Rik', 'Adgrl2', 'Aldoc', 'Arpp21', 'Cck', 'Cplx2', 'Enc1', 'Enpp2', 'Hapln1', 'Id2', 'Neurod6', 'Nov', 'Nrn1', 'Pde1a', 'Penk', 'Prkca', 'Reln', 'Rgs4', 'Satb1', 'Snca', 'Wfs1']	[1.0046192510713643, 0.08372989073560493, 0.8271281592193, 0.005858980907503685, 4.309177414861902, 0.0056545898100056665, 4.952316816166967, 0.990621258363261, 0.018833457307447312, 0.014838888938267238, 7.260509445060073, 0.006932057949212127, 0.02902917589392989, 0.9987930641509312, 0.17594430289795898, 0.9736704974725321, 0.9944146800321088, 0.9869871323012678, 0.0083207943607684, 0.9950568919255667, 1.3011470376009708]	['PC.CA1.2', 'PC.CA1.3']	[0.1015854370070498, 0.8977669733278699]
984	1775.0	3296.0	['3110035E14Rik', 'Bcl11b', 'Calb2', 'Cplx2', 'Cpne5', 'Crym', 'Enc1', 'Fam19a1', 'Neurod6', 'Npy', 'Nrn1', 'Nrsn1', 'Pde1a', 'Rgs4', 'Satb1', 'Serpini1', 'Snca']	[0.5168828486864594, 0.03554015248549689, 0.045398529489291205, 2.9407725437631713, 0.0017315238514020942, 0.7262844942923213, 1.532678843142197, 0.9534125467683695, 5.825734511613778, 0.256336046537594, 0.1289892939247608, 0.8981699794258967, 1.872402297047814, 0.6889361808613113, 0.0012847969119130298, 0.0019629229084199696, 0.04555906692527266]	['PC.CA1.1', 'PC.CA1.2', 'PC.CA1.3', 'PC.Other1', 'PC.Other2']	[0.001699036234512808, 0.18153956501963261, 0.7785599809799568, 0.009253417162330054, 0.028947817856747125]
985	1777.0	4240.0	['Pcp4', 'Plp1', 'Slc6a1']	[0.0011776036401953637, 0.09914998515028522, 0.017002491640394548]	['Astro.1', 'Astro.5', 'Endo', 'Eryth.1', 'Microglia.1', 'Microglia.2', 'Vsmc', 'Zero']	[0.0010537317898008346, 0.0014838371098443248, 0.004474306372123693, 0.006822367158438721, 0.007890808150337061, 0.00941914259779594, 0.007286218488433871, 0.9582492099685266]
986	1779.0	2405.0	['Cplx2', 'Id2', 'Kctd12', 'Wfs1']	[0.009635081876756288, 0.9936017628307728, 0.005885062856412712, 0.9894845922010471]	['Astro.1', 'Astro.2', 'Astro.3', 'Astro.4', 'Astro.5', 'Endo', 'Eryth.1', 'Microglia.1', 'Microglia.2', 'Vsmc', 'Zero']	[0.00249100079251241, 0.003333652005116806, 0.0015335226555658792, 0.0012530458704582926, 0.003175529258230915, 0.01017648915744298, 0.005283820778846844, 0.01779827743971525, 0.012699522725846762, 0.0076500713859217265, 0.9329414801087382]
987	1781.0	1456.0	['Aldoc', 'Id2', 'Vip']	[1.0521402606772863, 0.6859802311301835, 0.0011488906722408915]	['Astro.1', 'Astro.2', 'Astro.3', 'Astro.4', 'Astro.5', 'Endo', 'Eryth.1', 'Eryth.2', 'Microglia.1', 'Microglia.2', 'Vsmc', 'Zero']	[0.02422113323637041, 0.03419743947447925, 0.01850370731202331, 0.019069644667586674, 0.028063094131164697, 0.007442246013967211, 0.006089854571264072, 0.0015574934114100207, 0.012195853433908724, 0.01063531767005157, 0.007884288599630864, 0.8249111895564372]
988	1781.0	3447.0	['3110035E14Rik', '6330403K07Rik', 'Arpp21', 'Cadps2', 'Cck', 'Cnr1', 'Cplx2', 'Crym', 'Enc1', 'Fam19a1', 'Gad1', 'Neurod6', 'Pcp4', 'Pde1a', 'Penk', 'Plp1', 'Prkca', 'Rgs4', 'Scg2', 'Snca', 'Sulf2', 'Wfs1']	[1.0595783645165693, 0.9938431591937594, 0.9694343458899353, 0.9846887331307879, 0.9051619881548114, 0.8424079042257798, 0.00885458273144954, 4.070362593066374, 0.0270742787283359, 0.9758037393520723, 0.9891476951855251, 2.0385213124245007, 0.9910324199387166, 0.9980027259035212, 1.024798484954635, 0.9940035010129332, 0.016513324047900818, 1.931553740068345, 0.0015943059671483688, 1.0385350528713084, 0.0034387578703640297, 1.9544102855229355]	['PC.CA1.1', 'PC.CA1.2', 'PC.CA1.3', 'PC.Other1', 'PC.Other2']	[0.0026508902479326904, 0.5073571344488186, 0.33631964361414746, 0.014115171316620155, 0.1395570381115802]
989	1781.0	3345.0	['3110035E14Rik', '6330403K07Rik', 'Arpp21', 'Cadps2', 'Cck', 'Cplx2', 'Crym', 'Enc1', 'Fam19a1', 'Htr3a', 'Neurod6', 'Nr4a2', 'Nrn1', 'Nrsn1', 'Pde1a', 'Reln', 'Rgs4', 'Snca', 'Wfs1']	[4.090437178369555, 0.997579667817931, 0.8118632844546418, 0.8241599245394867, 3.8429706906129386, 0.09194970035759577, 0.0716809530293812, 1.0361529405192569, 0.0013346352667871284, 0.9323990791280434, 9.012589152056288, 0.9822203962651389, 0.01825320684915517, 0.0051806890575259255, 6.0395548149301685, 0.002153064853006997, 1.9961115282147235, 1.987530058261425, 1.930582494707525]	['PC.CA1.2', 'PC.CA1.3', 'PC.Other2']	[0.02273077998417543, 0.9719039829528097, 0.005283237962736231]
990	1782.0	4263.0	['3110035E14Rik', 'Cux2', 'Plp1', 'Prkca', 'Rgs4', 'Rprm', 'Slc6a1', 'Synpr', 'Trp53i11']	[0.04232372449999179, 0.01942611227104535, 0.17370289059023677, 0.001214665338868193, 0.014325883647162228, 0.9532709510632146, 0.9835874930901819, 0.0010653566508853295, 0.029320233716814987]	['Astro.1', 'Astro.2', 'Astro.5', 'Endo', 'Eryth.1', 'Microglia.1', 'Microglia.2', 'Vsmc', 'Zero']	[0.0018950943598632565, 0.001853724857586721, 0.0022453331443184473, 0.004856264425185814, 0.007348029324523076, 0.0086316463986035, 0.00986875087571023, 0.007696166498818309, 0.9511087465483858]
991	1784.0	3480.0	['3110035E14Rik', 'Arpp21', 'Bcl11b', 'Cadps2', 'Cck', 'Cnr1', 'Cplx2', 'Crym', 'Enc1', 'Fam19a1', 'Gad1', 'Neurod6', 'Pcp4', 'Penk', 'Prkca', 'Rgs4', 'Satb1', 'Scg2', 'Wfs1']	[0.011146815727292309, 0.008310926955584552, 0.00527133470960118, 0.003760986726436213, 0.12799223400975906, 1.0489866869499833, 0.7237540136662333, 0.8099230048355243, 0.014293996300271696, 0.9410801117715026, 0.0018773515544285833, 3.08038292231351, 0.0020382848007759664, 0.04721577400295404, 0.9173673678300593, 0.0035791299571872196, 0.9721084430978599, 0.9610918042258402, 0.027302653754835357]	['Calb2.Cntnap5a.Igfbp6', 'Calb2.Cntnap5a.Rspo3', 'Calb2.Cntnap5a.Vip', 'Calb2.Vip.Gpd1', 'Calb2.Vip.Igfbp4', 'Calb2.Vip.Nos1', 'Endo', 'Eryth.1', 'Microglia.1', 'Microglia.2', 'PC.CA1.1', 'PC.CA1.2', 'PC.CA1.3', 'PC.Other1', 'PC.Other2', 'Vip.Crh.C1ql1', 'Vsmc', 'Zero']	[0.0010438843200321676, 0.0017145840861029185, 0.0020762501965107052, 0.0022535793345302975, 0.002187927499609648, 0.004167749944290313, 0.0010034744769475143, 0.001193448964648203, 0.0015556944112568628, 0.0017315619217870323, 0.10863427352846496, 0.3320495551188201, 0.3859980027948365, 0.010615611542306724, 0.01713859083582178, 0.0014036444952360133, 0.001340811769398042, 0.1176172743109846]
992	1785.0	4317.0	['Aldoc', 'Cplx2', 'Id2', 'Npy', 'Nrsn1', 'Sst']	[1.3954399097233652, 0.9919188804340391, 0.9246540173414577, 0.9906935873302566, 0.9932441382306528, 0.9917077739710807]	['Astro.1', 'Astro.2', 'Astro.3', 'Astro.4', 'Astro.5', 'Calb2.Cntnap5a.Igfbp6', 'Calb2.Cntnap5a.Rspo3', 'Calb2.Cntnap5a.Vip', 'Calb2.Vip.Gpd1', 'Calb2.Vip.Igfbp4', 'Calb2.Vip.Nos1', 'Endo', 'Eryth.1', 'Eryth.2', 'Microglia.1', 'Microglia.2', 'PC.CA1.1', 'Pvalb.Tac1.Nr4a2', 'Pvalb.Tac1.Sst', 'Sst.Erbb4.Crh', 'Sst.Erbb4.Rgs10', 'Sst.Erbb4.Th', 'Sst.Pnoc.Pvalb', 'Vip.Crh.C1ql1', 'Vsmc', 'Zero']	[0.11040849394292965, 0.0805858892430216, 0.10380190871225252, 0.05739772294521176, 0.06659928818513952, 0.0037692752729536145, 0.0023444613568322737, 0.0032061705330024906, 0.005343601800265449, 0.006110038748459275, 0.002846134740343542, 0.006479027823551536, 0.00440528619163454, 0.0015895807089026963, 0.011034687109788542, 0.00763462416324122, 0.001160062449901333, 0.004181310453091299, 0.001404236596518124, 0.004176895593120998, 0.002160464934222813, 0.009256669199873063, 0.003574308613639959, 0.00366572412968328, 0.0060194947381726205, 0.4871350655558152]
993	1785.0	2123.0	['Cplx2', 'Cryab', 'Plp1']	[0.4563834996953054, 0.0015790054228128846, 0.0010732556154706195]	['Astro.1', 'Astro.2', 'Astro.5', 'Endo', 'Eryth.1', 'Microglia.1', 'Microglia.2', 'Vsmc', 'Zero']	[0.00190061431692371, 0.001460076736113682, 0.0021620356081217193, 0.005127004969308724, 0.007190341306973334, 0.007928715590507663, 0.009537377142003789, 0.007853522078718594, 0.9512247276491076]
994	1789.0	3407.0	['3110035E14Rik', 'Aldoc', 'Cadps2', 'Cck', 'Cnr1', 'Cox6a2', 'Cplx2', 'Crym', 'Enc1', 'Fam19a1', 'Kctd12', 'Neurod6', 'Nov', 'Npy2r', 'Nrn1', 'Ntng1', 'Pde1a', 'Penk', 'Prkca', 'Rgs4', 'Scg2', 'Snca', 'Sulf2']	[2.0576826801594996, 0.8174467709415324, 1.9893683120236791, 1.9050205240330498, 0.990652009301335, 0.0015418666357919593, 1.9402531872033437, 0.013108962927548056, 0.995856056759015, 2.0466373452258226, 0.888916348530652, 6.037052884320763, 0.0012714451417637192, 0.0039266176944291785, 1.197395928611791, 0.0012506817944591656, 0.9809344368288577, 2.9852743344795, 3.0096492194173274, 0.07766615397787241, 0.006088670352262993, 1.5641183878870104, 0.008572958854253425]	['PC.CA1.2', 'PC.CA1.3', 'PC.Other2']	[0.047671101307156065, 0.9469561974443373, 0.005127854622645452]
995	1793.0	4231.0	['3110035E14Rik', 'Pcp4']	[0.019105835023866813, 0.9901747149242329]	['Astro.1', 'Astro.2', 'Astro.3', 'Astro.5', 'Endo', 'Eryth.1', 'Microglia.1', 'Microglia.2', 'PC.CA1.1', 'Vsmc', 'Zero']	[0.004642687996708241, 0.0018309678914445458, 0.001532856814681534, 0.004092951919157542, 0.006238987429754394, 0.007175046347592123, 0.00969498234387773, 0.01145105643834092, 0.0018667665766545815, 0.008087059041957254, 0.9374072264456458]
996	1797.0	2248.0	['3110035E14Rik', 'Aldoc', 'Bcl11b', 'Cplx2', 'Cryab', 'Cxcl14', 'Enc1', 'Gad1', 'Id2', 'Neurod6', 'Nrsn1', 'Pcp4', 'Prkca', 'Slc6a1', 'Trp53i11']	[0.9692220443947364, 0.003644568207834857, 0.01968766550177419, 0.9116997108894813, 0.9901000045566234, 1.584325389604483, 1.944260878265857, 0.9963564368819369, 3.088316140134073, 0.07994319404137648, 0.5239242531858506, 0.9947371532424141, 0.9911120172534105, 0.9927348711592793, 0.005019954917817367]	['Astro.1', 'Astro.2', 'Astro.3', 'Astro.4', 'Astro.5', 'Cacna2d1.Ndnf.Cxcl14', 'Cacna2d1.Ndnf.Npy', 'Cacna2d1.Ndnf.Rgs10', 'Calb2.Cntnap5a.Igfbp6', 'Calb2.Cntnap5a.Rspo3', 'Calb2.Cntnap5a.Vip', 'Calb2.Cryab', 'Calb2.Vip.Gpd1', 'Calb2.Vip.Igfbp4', 'Endo', 'PC.CA1.1', 'Pvalb.C1ql1.Npy', 'Vip.Crh.C1ql1', 'Vip.Crh.Pcp4', 'Zero']	[0.014828937105744998, 0.011048926253192166, 0.10515910481390478, 0.023383508856583354, 0.0043331559839636675, 0.15620467763845683, 0.003340281840285206, 0.006479916582402962, 0.019596901912958695, 0.02533893869350884, 0.010910804354671117, 0.5334605251554349, 0.0012075958132973033, 0.0023727284147808674, 0.0012050410084699268, 0.001536275708588229, 0.001297224639364633, 0.06405024751551085, 0.007524479327827306, 0.0016439073916662812]
997	1800.0	1707.0	['3110035E14Rik', 'Aldoc', 'Cplx2', 'Id2', 'Plp1', 'Prkca', 'Satb1', 'Slc6a1']	[0.09492122886456636, 0.9865126992568173, 1.2551976945349956, 0.7385179690128618, 2.785540681495021, 0.002567220898039378, 0.9909784372057002, 0.995943900322738]	['Astro.1', 'Astro.2', 'Astro.3', 'Astro.4', 'Astro.5', 'Calb2.Cntnap5a.Vip', 'Calb2.Vip.Gpd1', 'Endo', 'Eryth.1', 'Eryth.2', 'Microglia.1', 'Microglia.2', 'Oligo.4', 'Oligo.5', 'Vsmc', 'Zero']	[0.13337537038360472, 0.03680591800834089, 0.029766936466558792, 0.12814463879813573, 0.2167216424019727, 0.001426470926297562, 0.0011581892178681719, 0.012558261508286478, 0.05202470450230796, 0.22218046209091694, 0.021946602420901597, 0.01194449077873028, 0.0012684077363634594, 0.0086052329224594, 0.012320840324919771, 0.1040237560293598]
998	1801.0	3865.0	['Cplx2', 'Enc1', 'Rorb', 'Sema3c', 'Slc6a1']	[0.2550020143890964, 0.6818531705844383, 0.06985605244029122, 0.9942168717303813, 0.022775989188878104]	['Astro.1', 'Astro.5', 'Endo', 'Eryth.1', 'Microglia.1', 'Microglia.2', 'Vsmc', 'Zero']	[0.0010745096290328369, 0.0013504059660541772, 0.007225112098639123, 0.005980256593746898, 0.007393191852270548, 0.009182219618437458, 0.009879199328312558, 0.9535801904057086]
999	1801.0	4281.0	['3110035E14Rik', 'Aldoc', 'Cryab', 'Id2', 'Plp1', 'Prkca', 'Rgs4', 'Rprm']	[0.2341774833045834, 0.19629403358144867, 0.997033516970784, 1.0001318778945356, 6.0127493257535125, 0.9948436881994632, 0.013038357846337929, 0.036003629605326694]	['Eryth.2', 'Oligo.1', 'Oligo.2', 'Oligo.3', 'Oligo.4', 'Oligo.5']	[0.5244292130240785, 0.00896287313543353, 0.0013429410817980387, 0.005662318171570775, 0.0637251871493128, 0.39401326018537675]
1000	1803.0	2885.0	['Id2']	[0.0019519794418532484]	['Astro.1', 'Astro.2', 'Astro.5', 'Endo', 'Eryth.1', 'Microglia.1', 'Microglia.2', 'Vsmc', 'Zero']	[0.0016019680573735964, 0.0015171720089428903, 0.0020578110821267365, 0.00526793783281957, 0.006972291901527956, 0.008252223242813383, 0.009598531217811703, 0.007797407276640844, 0.9521440904876244]
1001	1804.0	3597.0	['3110035E14Rik', 'Adgrl2', 'Aldoc', 'Bcl11b', 'Cadps2', 'Cck', 'Cnr1', 'Col25a1', 'Cplx2', 'Crym', 'Enc1', 'Fam19a1', 'Gad1', 'Neurod6', 'Nov', 'Nrsn1', 'Pde1a', 'Prkca', 'Pvalb', 'Satb1', 'Scg2']	[2.979165117811943, 0.992334872633978, 0.010002515105384377, 0.0016405646669413582, 1.9922102405843565, 0.46278928967310307, 0.9635375247472369, 0.9901123156258905, 0.9825189554868835, 0.016421885282640238, 0.9600690659325987, 0.002405095420017748, 0.9706185698010414, 3.064064630534772, 0.33278241287167115, 0.054111639414642324, 0.9977133965308985, 0.024426712517771863, 0.9613526950520214, 0.2163704412162371, 0.031882738362519224]	['PC.CA1.1', 'PC.CA1.2', 'PC.CA1.3', 'PC.Other1', 'PC.Other2']	[0.03959288311213516, 0.6725308485534089, 0.2587985515566917, 0.0170629854190107, 0.011577840044981112]
1002	1804.0	3520.0	['3110035E14Rik', '6330403K07Rik', 'Adgrl2', 'Bcl11b', 'Cadps2', 'Calb1', 'Cck', 'Cplx2', 'Crym', 'Enc1', 'Gad1', 'Hapln1', 'Neurod6', 'Npy', 'Nrn1', 'Pde1a', 'Prkca', 'Pvalb', 'Rgs4', 'Sst', 'Tac1', 'Thsd7a']	[1.9859764265776834, 0.9813810156917019, 0.03381299517964531, 1.0739207750540056, 0.018027889061862312, 0.9886030925381495, 0.006825046849616799, 0.0028712004670864303, 1.97576493010369, 0.998649863615831, 1.4006173569785743, 0.001420372318149051, 2.8974677784880973, 0.026496268471843432, 0.9572599226734374, 0.0024296181870038726, 0.9814278199954583, 0.049517375940508555, 1.0439218860020805, 0.0022885466345730333, 0.021667174080507008, 0.04544502826288637]	['PC.CA1.1', 'PC.CA1.2', 'PC.CA1.3', 'PC.Other1', 'PC.Other2']	[0.02028970609994783, 0.605708743875004, 0.3501266208961977, 0.014159386648176108, 0.009295333648658253]
1003	1805.0	3490.0	['3110035E14Rik', '6330403K07Rik', 'Adgrl2', 'Bcl11b', 'Cadps2', 'Cck', 'Cdh13', 'Cnr1', 'Cplx2', 'Crym', 'Fam19a1', 'Gad1', 'Neurod6', 'Npy', 'Nrn1', 'Nrsn1', 'Pcp4', 'Pde1a', 'Prkca', 'Pvalb', 'Rgs4', 'Satb1', 'Scg2', 'Sst', 'Tac1', 'Thsd7a', 'Wfs1']	[2.7833927255912685, 0.0022593642198827577, 0.9553355488235347, 0.8926711876024493, 1.9636453142767918, 0.7910190759134079, 0.9011384623075891, 0.996890288359113, 0.36153534338414417, 0.9972086194613774, 0.002147382458078693, 1.0624084805001315, 4.201953348298193, 0.8955787563126087, 0.08248280287733292, 0.996865539925988, 0.9927918121572219, 1.0780410869227295, 0.014213805496081042, 0.23021877196461138, 1.9366691131707683, 0.0078054774826485235, 0.007833537494631958, 1.927866667782555, 0.017635991684566935, 0.9079606792335642, 1.9999325621483912]	['PC.CA1.1', 'PC.CA1.2', 'PC.CA1.3', 'PC.Other1', 'PC.Other2']	[0.004255878292631512, 0.43579802479136953, 0.5072391115622192, 0.007812453847323575, 0.04489368618142398]
1004	1806.0	2965.0	['Aldoc', 'Arpp21', 'Cplx2', 'Crym', 'Cxcl14', 'Enc1', 'Id2', 'Nrsn1', 'Pvrl3', 'Rorb', 'Slc6a1']	[0.32350015415533556, 0.9901202896138338, 0.09564789860859155, 0.022891901007735915, 0.9935334012030729, 1.9861641495610125, 0.9726277438416301, 0.030009930075638045, 0.9935167436468857, 0.9910647351943049, 0.9935663860735539]	['Astro.1', 'Astro.2', 'Astro.3', 'Astro.4', 'Astro.5', 'Calb2.Cntnap5a.Igfbp6', 'Calb2.Cntnap5a.Rspo3', 'Calb2.Cntnap5a.Vip', 'Calb2.Vip.Gpd1', 'Calb2.Vip.Igfbp4', 'Endo', 'Eryth.1', 'Eryth.2', 'Microglia.1', 'Microglia.2', 'PC.CA1.1', 'Vip.Crh.C1ql1', 'Vsmc', 'Zero']	[0.032467093835825286, 0.05825635802094848, 0.029889587650573896, 0.04775884678212032, 0.0167735448541991, 0.006061317285064926, 0.008243970493284845, 0.00483706307410034, 0.0012253037930345422, 0.0016785436873075793, 0.01593986161184348, 0.004342890522643151, 0.0011321468839757393, 0.015900892356397613, 0.011809775149874096, 0.0022715646796061806, 0.006362773138053033, 0.010364520259881922, 0.7226356653684181]
