cell_id,fov_id,area,x,y
619,0,954,7322.265199161426,15452.825995807128
620,0,1454,7329.586657496561,16610.426409903714
621,0,1536,7328.356119791667,15647.483723958334
622,0,923,7322.990249187433,16535.227518959913
623,0,1483,7337.2407282535405,15510.988536749832
624,0,1056,7332.507575757576,15269.957386363636
625,0,1423,7336.132115249473,15408.624736472242
626,0,228,7326.5307017543855,15471.026315789473
627,0,1209,7339.325062034739,16360.545905707197
628,0,839,7336.281287246722,14285.101311084625
629,0,492,7332.512195121952,15228.64837398374
630,0,1694,7347.798701298701,15556.920306965761
631,0,1642,7351.556638246041,15373.900121802679
632,0,242,7338.743801652892,15249.520661157025
633,0,1160,7349.472413793103,15295.190517241379
634,0,1187,7345.15248525695,16408.505475989892
635,0,933,7342.612004287245,16667.743837084672
636,0,335,7339.298507462687,14365.346268656716
637,0,1067,7350.094657919401,14382.25304592315
638,0,2024,7352.866600790514,15611.035079051384
639,0,1397,7352.073729420186,16304.452397995705
640,0,1648,7361.490291262136,15452.996359223302
641,0,1069,7359.33021515435,15324.455565949485
642,0,404,7347.131188118812,16486.75
643,0,248,7350.568548387097,15683.395161290322
644,0,301,7348.890365448505,16501.82392026578
645,0,904,7354.783185840708,14306.49778761062
646,0,896,7358.809151785714,15664.841517857143
647,0,1675,7369.050149253731,15498.69432835821
648,0,511,7355.240704500979,16642.058708414872
649,0,1116,7360.219534050179,15714.417562724015
650,0,407,7354.312039312039,16705.92874692875
651,0,1405,7366.384341637011,15765.105338078292
652,0,1971,7370.18366311517,14260.070522577373
653,0,964,7369.711618257261,16672.452282157676
654,0,203,7361.704433497537,16716.275862068964
655,0,354,7361.889830508475,14823.04802259887
656,0,705,7367.895035460993,14845.81560283688
657,0,1938,7385.984004127967,15417.754385964912
658,0,1323,7370.590325018897,15259.160241874528
659,0,242,7363.4049586776855,15345.64876033058
660,0,1417,7378.736767819337,15125.503881439661
661,0,1128,7377.279255319148,16588.945921985814
662,0,1173,7385.910485933504,15599.038363171356
663,0,1027,7382.756572541382,15650.249269717624
664,0,1130,7391.630088495575,15571.467256637168
665,0,1410,7390.407092198581,16327.379432624113
666,0,503,7379.214711729623,16776.3041749503
667,0,937,7388.048025613661,15691.021344717183
668,0,1163,7388.103181427343,15801.12381771281
669,0,1025,7396.21756097561,15485.517073170731
670,0,1274,7393.393249607536,15726.869701726844
671,0,2943,7407.837920489297,16715.88209310228
672,0,1093,7392.530649588289,16379.365050320219
673,0,971,7390.249227600412,16525.39340885685
674,0,1558,7401.9255455712455,15538.900513478819
675,0,1424,7403.239466292135,16798.31179775281
676,0,1157,7401.710458081245,15628.142610198789
677,0,249,7390.21686746988,16667.060240963856
678,0,1263,7404.405384006334,15458.356294536818
679,0,1646,7408.874848116647,16643.58140947752
680,0,1162,7415.868330464717,15755.801204819278
681,0,1445,7417.470588235294,15288.295501730103
682,0,2201,7421.6842344388915,15693.706497046796
683,0,1296,7417.0162037037035,16447.70447530864
684,0,1037,7417.518804243009,15783.884281581486
685,0,1828,7422.754923413567,15359.87910284464
686,0,1314,7425.474124809742,15507.44901065449
687,0,1117,7421.519247985676,14760.389435989257
688,0,1485,7427.139393939394,15840.830303030303
689,0,2159,7436.582213987957,15553.918480778138
690,0,210,7417.5952380952385,15590.319047619047
691,0,784,7429.790816326531,15446.885204081633
692,0,2603,7436.917018824433,15626.58355743373
693,0,1452,7438.382920110193,15318.32920110193
694,0,1034,7435.685686653772,15806.9332688588
695,0,1109,7436.819657348963,16612.757439134355
696,0,354,7428.0,15418.5
697,0,1193,7442.061190276614,16825.894383906118
698,0,861,7442.296167247387,16476.502903600463
699,0,642,7440.182242990654,15221.970404984424
700,0,267,7437.880149812734,15475.63670411985
701,0,2091,7455.955045432807,15706.624103299857
702,0,1092,7456.5467032967035,15780.814102564102
703,0,1502,7451.285619174434,16768.011984021305
704,0,1331,7453.184072126221,15882.854244928625
705,0,1220,7464.806557377049,15851.917213114753
706,0,1308,7459.674311926606,15751.522935779816
707,0,861,7454.908246225319,15450.498257839721
708,0,1180,7459.277118644068,15922.203389830509
709,0,411,7453.45498783455,15236.69099756691
710,0,354,7448.95197740113,16720.853107344632
711,0,1453,7463.589125946318,15030.308327598073
712,0,228,7460.978070175439,16727.837719298244
713,0,258,7456.484496124031,16746.84496124031
714,0,762,7461.656167979003,15570.337270341208
715,0,1024,7469.0751953125,16792.1962890625
716,0,1176,7468.545068027211,15206.919217687075
717,0,281,7461.790035587189,15635.306049822064
718,0,744,7468.182795698925,16841.342741935485
719,0,1373,7470.333576110706,15819.48725418791
720,0,306,7465.362745098039,16711.30065359477
721,0,987,7473.110435663627,15178.059777102331
722,0,257,7466.828793774319,15620.992217898833
723,0,354,7473.177966101695,16000.127118644068
724,0,1903,7493.155018392013,15899.05465055176
725,0,1631,7492.729613733905,16810.652973635806
726,0,311,7475.546623794212,15670.836012861737
727,0,1167,7489.4438731790915,15938.757497857754
728,0,1030,7493.079611650485,15802.941747572815
729,0,744,7482.737903225807,16518.967741935485
730,0,1155,7492.319480519481,15706.047619047618
731,0,779,7489.774069319641,15738.24133504493
732,0,1434,7492.832635983264,16459.190376569037
733,0,226,7482.261061946902,15658.398230088496
734,0,3115,7511.438523274478,16868.50401284109
735,0,1691,7501.573033707865,16317.19455943229
736,0,284,7491.338028169014,16776.158450704224
737,0,904,7496.685840707964,14297.705752212389
738,0,936,7508.577991452991,16834.0
739,0,395,7495.220253164557,16665.010126582278
740,0,1059,7502.963172804532,16034.870632672333
741,0,1952,7516.469262295082,15969.921106557376
742,0,1128,7517.281914893617,15788.8554964539
743,0,1636,7511.209657701711,15843.60696821516
744,0,371,7502.735849056604,16647.42587601078
745,0,1135,7514.059030837005,16749.345374449338
746,0,1493,7518.837910247823,15693.5244474213
747,0,1229,7512.023596419854,15625.917819365339
748,0,1785,7526.885714285714,15753.341176470589
749,0,227,7506.127753303965,15873.819383259912
750,0,1002,7513.810379241517,16190.99500998004
751,0,833,7518.859543817527,15235.229291716687
752,0,417,7516.42206235012,16956.53717026379
753,0,420,7515.030952380952,14204.054761904761
754,0,536,7516.587686567164,16724.55223880597
755,0,929,7523.411194833154,16783.12055974166
756,0,221,7512.683257918552,16942.701357466063
757,0,422,7518.037914691943,14300.0
758,0,1692,7526.9556737588655,15433.453309692672
759,0,1088,7528.567095588235,15925.113051470587
760,0,1701,7540.970605526161,16899.720164609054
761,0,591,7523.945854483925,16613.820642978004
762,0,792,7528.281565656565,16978.47095959596
763,0,1503,7543.6294078509645,15825.703260146374
764,0,1048,7533.156488549618,15891.876908396946
765,0,977,7529.074718526101,16014.603889457523
766,0,802,7536.582294264339,15860.897755610973
767,0,279,7527.795698924731,16533.16487455197
768,0,872,7545.954128440367,15959.318807339449
769,0,335,7532.008955223881,16057.032835820895
770,0,1226,7545.877650897227,16595.725122349104
771,0,1467,7544.0,14199.860259032039
772,0,921,7543.677524429968,15255.761129207383
773,0,1823,7552.76193088316,16934.363137685134
774,0,1288,7551.48602484472,14901.401397515529
775,0,2055,7567.323600973235,15976.43600973236
776,0,273,7550.556776556777,16052.179487179488
777,0,869,7564.452243958573,15859.937859608746
778,0,333,7554.909909909909,15796.111111111111
779,0,982,7562.376782077393,15892.640529531567
780,0,204,7562.720588235294,15782.995098039215
781,0,1318,7568.6820940819425,14653.895295902883
782,0,1466,7572.978854024556,16055.352660300137
783,0,1235,7571.391093117409,16741.35708502024
784,0,1356,7574.829646017699,15927.922566371682
785,0,1307,7575.280795715378,15726.52104055088
786,0,1020,7575.3725490196075,15812.958823529412
787,0,781,7573.492957746479,16013.285531370038
788,0,1098,7576.439890710382,16653.939890710382
789,0,1797,7581.022815804118,15582.050083472453
790,0,453,7574.0154525386315,15017.247240618102
791,0,3382,7595.772619751626,16930.520402128917
792,0,886,7579.537246049662,15639.49322799097
793,0,1504,7582.45545212766,14284.916888297872
794,0,1276,7588.014890282132,14993.550940438872
795,0,1305,7585.285057471265,14816.133333333333
796,0,961,7589.309053069719,15894.568158168575
797,0,1516,7592.267810026386,15844.240765171504
798,0,1085,7591.60737327189,16092.162211981567
799,0,501,7586.858283433134,16824.79640718563
800,0,1562,7598.959026888604,14500.503201024329
801,0,1799,7607.55808782657,15040.637020566981
802,0,1213,7603.77823577906,15618.80296784831
803,0,637,7594.133437990581,16022.1852433281
804,0,202,7588.816831683169,16069.282178217822
805,0,390,7588.617948717949,16626.110256410255
806,0,233,7589.030042918455,15436.888412017168
807,0,327,7592.853211009175,15449.721712538227
808,0,574,7594.297909407665,15672.477351916375
809,0,1177,7603.330501274427,15987.38572642311
810,0,898,7603.893095768374,15945.404231625835
811,0,1033,7611.712487899323,15871.65440464666
812,0,997,7606.169508525577,14531.856569709127
813,0,700,7609.192857142857,16824.444285714286
814,0,1344,7617.889880952381,15803.493303571428
815,0,1148,7622.473867595819,15901.039198606271
816,0,869,7617.845799769851,16031.327963176063
817,0,364,7607.101648351649,14345.244505494506
818,0,458,7614.606986899564,15925.936681222707
819,0,429,7608.158508158508,16121.097902097903
820,0,1661,7630.465984346779,14332.450331125829
821,0,1623,7636.02033271719,16007.226124460874
822,0,279,7609.569892473119,15014.530465949822
823,0,3038,7633.936800526662,16984.276497695853
824,0,2072,7624.583494208494,16373.477316602317
825,0,315,7612.796825396826,16084.555555555555
826,0,243,7613.958847736625,16104.19341563786
827,0,1697,7626.015910430171,14403.560989982321
828,0,357,7614.988795518208,16800.55182072829
829,0,395,7616.526582278481,16897.79746835443
830,0,218,7616.885321100917,16049.697247706423
831,0,254,7621.555118110236,14354.598425196851
832,0,336,7626.9047619047615,16076.892857142857
833,0,223,7624.511210762332,16061.470852017937
834,0,1158,7642.156303972366,15930.103626943004
835,0,238,7632.8907563025205,15954.617647058823
836,0,989,7637.028311425683,16301.08190091001
837,0,1292,7646.907894736842,15969.549535603715
838,0,1285,7641.908171206225,16143.789883268482
839,0,1067,7643.417057169634,14864.065604498594
840,0,1293,7648.47022428461,16092.816705336427
841,0,1206,7649.036484245439,16049.942786069652
842,0,826,7646.811138014527,16201.88377723971
843,0,899,7647.279199110122,16905.090100111236
844,0,1353,7653.89948263119,15133.862527716186
845,0,1976,7657.407894736842,15211.669534412955
846,0,634,7651.9873817034695,15892.40694006309
847,0,411,7647.574209245742,16799.958637469586
848,0,2044,7669.355185909981,17021.229452054795
849,0,1347,7663.73719376392,16169.896065330364
850,0,759,7658.117259552042,16816.459815546772
851,0,1138,7662.659929701231,15061.112478031635
852,0,1778,7668.782902137233,16875.473565804274
853,0,209,7654.086124401914,16120.11004784689
854,0,976,7675.452868852459,16020.58299180328
855,0,942,7675.657112526539,16053.246284501061
856,0,897,7678.647714604236,16126.376811594204
857,0,1187,7677.187026116259,15759.485256950295
858,0,1308,7679.910550458715,15989.482415902141
859,0,2001,7691.889055472264,16088.655672163917
860,0,1428,7683.267507002801,16223.461484593838
861,0,1657,7679.611949305974,16735.450211225107
862,0,1172,7685.6928327645055,15958.19795221843
863,0,1184,7683.842905405405,16323.13597972973
864,0,1050,7687.567619047619,15422.489523809523
865,0,1463,7695.3212576896785,16432.245386192753
866,0,885,7692.342372881356,16158.97175141243
867,0,215,7680.325581395349,16190.218604651163
868,0,470,7687.86170212766,16969.67659574468
869,0,1709,7703.85839672323,17046.05500292569
870,0,1180,7699.081355932203,15374.973728813558
871,0,1395,7707.702508960573,16050.558422939068
872,0,2032,7710.535433070866,16262.382874015748
873,0,1319,7710.537528430629,16010.247156937074
874,0,204,7697.867647058823,16118.745098039215
875,0,1480,7714.958108108108,16968.464189189188
876,0,922,7717.81453362256,16158.06399132321
877,0,298,7706.1711409395975,16621.922818791947
878,0,1138,7725.067662565905,16607.455184534272
879,0,1218,7726.357963875205,16121.25041050903
880,0,1818,7729.838833883388,16214.801430143014
881,0,796,7721.590452261306,16184.948492462312
882,0,1126,7721.220248667851,17089.666074600354
883,0,683,7721.05270863836,16718.5270863836
884,0,1393,7730.896625987079,14808.977027997129
885,0,1071,7733.501400560224,16087.483660130718
886,0,1218,7740.121510673234,17055.68226600985
887,0,1088,7747.83731617647,16144.647977941177
888,0,796,7738.701005025126,16055.832914572864
889,0,249,7736.220883534137,17107.293172690763
890,0,3079,7769.407599870088,16280.458265670673
891,0,451,7740.971175166297,14355.044345898004
892,0,1081,7751.387604070305,16824.353376503237
893,0,1798,7764.2436040044495,16173.454393770857
894,0,1261,7756.194290245837,16241.777954004758
895,0,1810,7755.631491712707,14314.991160220994
896,0,2342,7766.499146029035,17124.999573014516
897,0,973,7755.0246659815,15012.342240493319
898,0,225,7745.8133333333335,16919.37777777778
899,0,1586,7766.797604035309,16958.40920554855
900,0,1083,7756.512465373961,14520.45706371191
901,0,1078,7760.875695732839,15209.919294990723
902,0,1373,7766.595047341588,16043.759650400583
903,0,1173,7765.075873827792,16109.655583972719
904,0,1093,7759.905763952424,16332.307410795975
905,0,202,7759.079207920792,16921.559405940592
906,0,1648,7763.035800970874,17019.215412621357
907,0,230,7754.0,16934.091304347825
908,0,861,7768.229965156795,16079.973286875726
909,0,1769,7773.576596947428,14715.638213680046
910,0,1775,7775.686197183099,16401.643943661973
911,0,829,7782.661037394451,16319.268998793726
912,0,1116,7778.660394265233,15575.836917562723
913,0,629,7784.745627980922,16244.410174880762
914,0,1565,7788.027476038338,16750.601277955273
915,0,256,7780.33984375,17156.19921875
916,0,1273,7791.056559308719,16014.304006284368
917,0,293,7778.631399317406,16212.784982935154
918,0,1348,7792.760385756676,16355.129821958457
919,0,1054,7791.3946869070205,16998.332068311196
920,0,1170,7797.270085470085,16134.242735042735
921,0,1697,7803.654684737772,16170.779021803182
922,0,1581,7802.8279569892475,16217.362428842505
923,0,347,7789.452449567723,17203.567723342938
924,0,1015,7801.284729064039,17160.471921182267
925,0,928,7800.9698275862065,15555.127155172413
926,0,1142,7805.599824868652,15523.65761821366
927,0,2475,7814.57898989899,15217.324848484848
928,0,1074,7810.469273743017,17229.234636871508
929,0,224,7798.78125,17180.90625
930,0,2053,7823.774963468095,16382.738431563565
931,0,404,7805.094059405941,15588.990099009901
932,0,742,7815.343665768194,16339.17924528302
933,0,325,7809.424615384615,16255.541538461539
934,0,809,7819.067985166873,15772.836835599506
935,0,1302,7822.486943164363,16819.424731182797
936,0,1279,7823.232994526974,16269.68100078186
937,0,1043,7827.273250239693,17046.735378715246
938,0,2768,7844.019508670521,17206.836705202313
939,0,343,7818.877551020409,14621.638483965015
940,0,1515,7834.460066006601,16199.32211221122
941,0,1276,7834.146551724138,16307.530564263323
942,0,1583,7845.307012002527,16419.300063171195
943,0,322,7830.673913043478,15753.760869565218
944,0,1589,7846.623662680931,16237.082441787288
945,0,1365,7838.101831501832,14549.225641025641
946,0,1375,7838.071272727273,15695.576000000001
947,0,250,7827.356,16968.956
948,0,2144,7858.211287313433,16327.588619402984
949,0,420,7833.483333333334,14600.016666666666
950,0,270,7839.907407407407,16968.414814814816
951,0,424,7837.3419811320755,16047.202830188678
952,0,1229,7845.280716029292,17138.3376729048
953,0,205,7833.409756097561,17253.019512195122
954,0,2825,7864.085663716814,17097.161061946903
955,0,619,7848.607431340873,17261.723747980614
956,0,276,7841.25,16452.721014492752
957,0,1163,7857.845227858986,16279.456577815992
958,0,1264,7860.878955696203,15359.700158227848
959,0,1402,7864.318116975749,16632.974322396578
960,0,1574,7865.871029224905,16370.793519695044
961,0,1083,7872.521698984303,15681.908587257618
962,0,1585,7884.538170347003,17232.420189274446
963,0,428,7866.383177570094,15273.803738317758
964,0,1824,7876.954495614035,16445.514254385966
965,0,1158,7877.561312607944,16130.63298791019
966,0,1208,7880.562086092716,16254.458609271524
967,0,1399,7879.6919228020015,16512.381701215152
968,0,1146,7884.605584642234,17061.314136125653
969,0,1286,7884.52099533437,16587.36236391913
970,0,1518,7896.447299077734,16386.138339920948
971,0,1088,7888.229779411765,17173.39613970588
972,0,1509,7898.066269052352,16297.0225314778
973,0,1319,7899.309325246399,16347.819560272934
974,0,1747,7904.295935890097,17263.825987406984
975,0,1338,7906.540358744394,16415.84080717489
976,0,733,7900.740791268759,15823.93315143247
977,0,1789,7917.012297372834,16502.768026830632
978,0,1193,7907.957250628668,14789.523889354568
979,0,677,7904.317577548006,16465.923190546528
980,0,1357,7924.533529845246,16536.23434045689
981,0,435,7910.4068965517245,14457.901149425288
982,0,1272,7920.751572327044,15070.24213836478
983,0,1669,7931.80467345716,16332.255242660276
984,0,1218,7931.440065681445,16434.864532019703
985,0,250,7922.132,16466.368
986,0,637,7932.160125588697,17250.06279434851
987,0,588,7927.835034013606,17227.886054421768
988,0,429,7925.508158508159,16283.053613053613
989,0,808,7929.519801980198,15392.116336633662
990,0,2366,7947.503381234151,15235.696534234996
991,0,1341,7939.2572706935125,16394.702460850112
992,0,343,7931.0,14443.0
993,0,230,7934.578260869565,16467.43913043478
994,0,504,7935.083333333333,17304.505952380954
995,0,411,7935.922141119221,15110.725060827252
996,0,1077,7955.235840297122,16477.32311977716
997,0,1208,7954.797185430463,16584.365066225168
998,0,305,7943.331147540984,17218.016393442624
999,0,925,7951.996756756756,17268.505945945944
1000,0,1300,7950.4784615384615,14694.085384615384
1001,0,895,7954.925139664804,16507.520670391063
1002,0,1234,7956.857374392221,16354.5
1003,0,680,7951.645588235294,16852.20588235294
1004,0,1261,7956.3901665344965,15952.669310071371
1005,0,2020,7965.769801980198,15848.3400990099
1006,0,1010,7958.214851485149,17324.37821782178
1007,0,1220,7957.328688524591,16163.751639344262
1008,0,352,7953.272727272727,15872.588068181818
1009,0,1553,7967.73792659369,16441.14423696072
1010,0,1187,7961.930918281381,14894.586352148273
1011,0,772,7966.490932642487,16380.449481865286
1012,0,1236,7962.38430420712,15050.303398058251
1013,0,1305,7970.465134099617,16553.8
1014,0,524,7962.511450381679,14494.55534351145
1015,0,995,7978.407035175879,16401.879396984925
1016,0,1997,7978.542814221332,14587.401602403606
1017,0,883,7975.671574178936,16604.20724801812
1018,0,2044,7990.390410958904,17358.124755381607
1019,0,719,7977.500695410292,16911.015299026425
1020,0,1690,7990.839053254438,16515.718343195265
1021,0,243,7980.913580246914,14897.469135802468
1022,0,1431,7998.315863032844,16468.145352900072
1023,0,690,7986.628985507246,16657.15652173913
1024,0,1554,8004.8667953667955,16552.9703989704
1025,0,864,8003.590277777777,16591.175925925927
1026,0,997,7999.53259779338,15196.873620862589
1027,0,1189,8001.30613961312,15873.335576114381
1028,0,1187,8006.02948609941,16620.980623420386
1029,0,1316,8005.216565349544,16378.08358662614
1030,0,896,8002.881696428572,16090.416294642857
1031,0,1263,8009.4940617577195,17257.856690419634
1032,0,1160,8007.95,14855.366379310344
1033,0,1084,8006.809963099631,16892.535977859778
1034,0,1082,8013.980591497228,17388.390942698705
1035,0,267,8006.176029962547,16407.576779026218
1036,0,1447,8025.702833448514,16439.932964754666
1037,0,210,8009.77619047619,16498.37142857143
1038,0,1095,8021.161643835616,15379.677625570777
1039,0,1182,8033.252961082911,16569.768189509305
1040,0,1279,8028.13995308835,16274.415168100079
1041,0,247,8024.939271255061,16515.97975708502
1042,0,1397,8034.815318539728,16398.384395132427
1043,0,658,8038.306990881459,14779.755319148937
1044,0,1457,8046.43102264928,15323.527110501029
1045,0,1142,8043.0875656742555,16533.780210157616
1046,0,846,8041.143026004728,16611.413711583926
1047,0,1565,8052.210223642172,17410.317571884985
1048,0,240,8034.7,14968.545833333334
1049,0,1049,8055.038131553861,16587.08960915157
1050,0,1470,8049.796598639456,16496.77006802721
1051,0,343,8041.460641399417,14805.667638483965
1052,0,1072,8052.275186567164,16455.244402985074
1053,0,2291,8062.13618507202,16658.393714535137
1054,0,494,8053.354251012146,17353.641700404856
1055,0,276,8060.485507246377,16547.253623188408
1056,0,324,8056.0,14756.5
1057,0,1230,8064.673983739837,15997.575609756097
1058,0,1198,8069.0459098497495,15521.707011686143
1059,0,1644,8087.131386861314,16500.998783454987
1060,0,784,8077.214285714286,16446.29719387755
1061,0,559,8070.055456171735,16364.01252236136
1062,0,1099,8077.222929936306,16613.95177434031
1063,0,1234,8078.803889789303,15366.521880064829
1064,0,1415,8078.14628975265,16239.102473498233
1065,0,254,8068.657480314961,15040.574803149606
1066,0,1254,8086.296650717703,16573.881180223285
1067,0,217,8069.695852534562,15059.783410138249
1068,0,1192,8085.437919463087,16540.013422818793
1069,0,1018,8080.235756385069,15817.137524557957
1070,0,1143,8091.666666666667,16467.423447069115
1071,0,1151,8087.252823631625,17425.847089487404
1072,0,665,8079.583458646616,17330.41954887218
1073,0,397,8083.5365239294715,15047.198992443326
1074,0,2169,8094.441678192716,16201.430152143845
1075,0,364,8081.346153846154,15341.563186813186
1076,0,412,8081.808252427185,15490.611650485436
1077,0,485,8085.841237113402,16699.630927835053
1078,0,1043,8094.799616490892,15996.006711409396
1079,0,3485,8122.3328550932565,17453.98020086083
1080,0,998,8096.059118236473,16718.876753507015
1081,0,560,8091.489285714286,16795.54107142857
1082,0,1831,8110.485527034407,16626.38394320044
1083,0,885,8098.112994350282,15193.097175141243
1084,0,1399,8105.27090779128,14605.015010721945
1085,0,510,8097.786274509804,15565.168627450981
1086,0,926,8102.101511879049,14749.654427645788
1087,0,204,8091.495098039216,15545.078431372549
1088,0,1309,8106.019098548511,17341.970970206265
1089,0,364,8102.84065934066,15541.62087912088
1090,0,217,8105.3087557603685,16527.41935483871
1091,0,1259,8110.045274027006,16954.241461477362
1092,0,1272,8115.571540880503,16578.331761006288
1093,0,800,8113.2925,15020.10375
1094,0,1065,8120.044131455399,14894.552112676056
1095,0,1433,8120.503838101884,14973.757152826238
1096,0,1044,8123.8295019157085,14924.841954022988
1097,0,1184,8124.352195945946,15106.124155405405
1098,0,1077,8124.811513463324,15563.712163416898
1099,0,1521,8129.89677843524,16728.216962524653
1100,0,1968,8134.16412601626,16529.35162601626
1101,0,531,8128.201506591337,15534.655367231639
1102,0,293,8125.423208191127,16644.303754266213
1103,0,832,8132.764423076923,17396.40144230769
1104,0,992,8137.194556451613,17116.137096774193
1105,0,396,8134.563131313132,17093.11111111111
1106,0,1267,8144.163378058405,16586.648776637725
1107,0,1120,8149.633035714286,16673.29910714286
1108,0,1700,8154.156470588236,16788.322352941177
1109,0,1273,8153.758051846033,15229.83346425766
1110,0,1220,8155.962295081967,16617.304098360655
1111,0,868,8156.180875576037,16700.006912442397
1112,0,713,8153.819074333801,17491.921458625526
1113,0,1424,8165.108848314607,16416.393258426968
1114,0,2182,8171.279101741522,16556.956461961505
1115,0,1294,8175.784389489953,16640.406491499227
1116,0,1482,8174.534412955465,17374.531713900134
1117,0,1314,8172.820395738204,14883.181126331812
1118,0,1264,8177.006329113924,17310.90664556962
1119,0,1007,8181.529294935452,16719.138033763655
1120,0,1446,8187.25795297372,16677.725449515907
1121,0,1459,8187.134338588074,15851.377655928718
1122,0,1247,8186.290296712109,16162.648757016841
1123,0,1316,8190.87537993921,16600.648176291794
1124,0,1255,8188.434262948207,14827.658167330677
1125,0,1015,8183.698522167488,16805.46108374384
1126,0,1520,8191.243421052632,16757.678947368422
1127,0,1372,8192.42638483965,15570.169096209913
1128,0,832,8199.431490384615,17415.014423076922
1129,0,567,8206.042328042327,16568.500881834214
1130,0,319,8194.191222570533,15184.598746081505
1131,0,983,8207.21973550356,17387.565615462867
1132,0,272,8202.691176470587,16697.382352941175
1133,0,1070,8210.489719626168,16796.64859813084
1134,0,1013,8206.775913129319,14934.268509378086
1135,0,1173,8208.744245524296,16540.18158567775
1136,0,1160,8209.954310344827,15072.78879310345
1137,0,392,8209.09693877551,15193.224489795919
1138,0,1325,8215.825660377359,16721.842264150942
1139,0,1745,8225.119197707736,16633.767335243552
1140,0,1246,8223.808988764045,16601.069020866773
1141,0,558,8217.44265232975,16667.189964157707
1142,0,374,8213.216577540106,16100.216577540106
1143,0,1167,8222.75149957155,17541.664952870608
1144,0,1743,8224.027538726334,15344.211130235228
1145,0,690,8222.89275362319,16820.672463768115
1146,0,805,8229.422360248447,16686.083229813667
1147,0,246,8224.573170731706,16781.317073170732
1148,0,931,8229.006444683137,14840.408163265307
1149,0,1086,8239.651933701658,15373.70626151013
1150,0,1755,8236.45982905983,16865.40683760684
1151,0,1183,8239.784446322908,17386.424344885883
1152,0,328,8231.539634146342,15440.310975609756
1153,0,283,8236.035335689046,16730.05300353357
1154,0,263,8233.0,15422.749049429658
1155,0,1435,8252.74912891986,16651.199303135887
1156,0,1036,8242.620656370656,14903.193050193051
1157,0,2392,8259.31897993311,14813.948160535117
1158,0,1368,8249.918859649122,15183.994152046784
1159,0,257,8241.933852140079,16820.354085603114
1160,0,351,8244.162393162393,14857.729344729345
1161,0,279,8245.405017921146,15435.136200716846
1162,0,1417,8255.52081863091,16698.853211009173
1163,0,1372,8252.56413994169,16261.900874635568
1164,0,718,8250.389972144847,16759.533426183843
1165,0,1244,8258.300643086817,16792.03376205788
1166,0,1214,8260.191103789126,15276.492586490938
1167,0,636,8258.792452830188,16018.58176100629
1168,0,1270,8269.966141732284,15652.352755905511
1169,0,1197,8272.773600668337,16738.299081035922
1170,0,1171,8270.940222032452,17495.392826643896
1171,0,1021,8271.45053868756,16960.7208619001
1172,0,1570,8277.922929936305,16861.924203821654
1173,0,948,8278.697257383967,16670.67299578059
1174,0,1282,8277.992979719189,17564.545241809672
1175,0,1416,8282.195621468927,16824.38488700565
1176,0,1167,8278.162810625536,14763.152527849186
1177,0,1324,8282.655589123868,15896.480362537764
1178,0,1560,8289.435897435898,16933.83653846154
1179,0,1314,8286.921613394215,16781.332572298325
1180,0,1139,8287.524143985953,17370.07111501317
1181,0,2182,8305.25206232814,16699.706232813933
1182,0,1107,8296.723577235773,15827.81571815718
1183,0,1757,8306.918042117246,15003.925441092772
1184,0,1054,8302.450664136622,16743.003795066412
1185,0,975,8298.813333333334,17168.18564102564
1186,0,972,8299.822016460905,16042.882716049382
1187,0,201,8296.741293532337,14978.189054726368
1188,0,723,8308.500691562933,15307.402489626556
1189,0,1850,8324.02972972973,16800.156216216215
1190,0,1408,8314.0234375,17413.563920454544
1191,0,214,8305.607476635514,16867.08878504673
1192,0,1077,8317.383472609099,17199.177344475393
1193,0,1497,8321.174348697394,15431.639278557115
1194,0,1185,8320.172151898734,16849.05400843882
1195,0,202,8317.668316831683,16759.163366336634
1196,0,285,8316.61403508772,16824.20350877193
1197,0,1233,8326.833738848338,15983.059205190591
1198,0,960,8329.586458333333,17635.783333333333
1199,0,1174,8332.114139693356,16650.516183986372
1200,0,393,8324.801526717558,14776.5368956743
1201,0,1427,8336.219341275402,16720.822004204623
1202,0,433,8328.394919168592,15887.912240184758
1203,0,276,8328.492753623188,16748.945652173912
1204,0,1217,8342.10188989318,16772.44289235826
1205,0,1157,8338.359550561798,17533.90492653414
1206,0,1395,8344.21935483871,16857.124014336918
1207,0,1105,8345.466063348416,15027.588235294117
1208,0,1051,8342.824928639391,17663.48049476689
1209,0,877,8343.437856328392,16903.053591790194
1210,0,287,8339.411149825784,14788.355400696864
1211,0,1323,8352.551776266062,17229.99395313681
1212,0,1047,8349.278892072589,15127.30659025788
1213,0,635,8354.866141732284,15362.462992125984
1214,0,1230,8361.557723577236,17484.39837398374
1215,0,1476,8367.470867208673,16741.511517615178
1216,0,1597,8367.646837820914,17606.76894176581
1217,0,1863,8373.544820182502,16880.315619967794
1218,0,1412,8368.86685552408,16583.303116147308
1219,0,1574,8371.628970775095,16829.517789072426
1220,0,235,8361.353191489361,16796.697872340425
1221,0,1498,8375.984646194927,15334.87049399199
1222,0,233,8369.210300429184,15372.01287553648
1223,0,1280,8378.33203125,16633.73984375
1224,0,453,8380.662251655629,16783.101545253863
1225,0,1569,8384.72402804334,16960.72211599745
1226,0,1150,8382.645217391304,17277.185217391303
1227,0,1261,8396.309278350516,16751.181601903252
1228,0,920,8394.517391304347,15364.734782608695
